image,diam_max,diam_mean,diam_mode,length,area,width,depth,width_depth_ratio,com_x,com_x,ellips_025,ellips_050,ellips_075,ellips_100,rect_020,rect_040,rect_060,rect_080,directionality,tip_count,cross_hori_0_mean,cross_hori_0_max,cross_hori_1_mean,cross_hori_1_max,cross_hori_2_mean,cross_hori_2_max,cross_hori_3_mean,cross_hori_3_max,cross_vert_mean,cross_vert_max,coord_x0,coord_x1,coord_x2,coord_x3,coord_x4,coord_x5,coord_x6,coord_x7,coord_x8,coord_x9
sim-15-1-0.01-0.2-5-1.3-0.23-1-20.rsml.jpg,4.4026666,0.92057234,0.13758333,264160.0,31046.229,110.066666,292.227,0.37664783,0.5845163,0.32691836,0.20924513,0.34587908,0.278701,0.124943495,0.34522766,0.21536955,0.12996446,0.089513145,29.586262,162.0,2151.8071,8200.0,1242.1052,4900.0,358.6466,1900.0,118.42105,200.0,2528.3918,15600.0,0.46625,0.325,0.4125,0.4375,0.65,0.68125,0.65875,0.925,0.99375,0.50375
sim-15-1-0.01-0.2-5-1.3-0.23-2-20.rsml.jpg,3.7576125,0.58543766,0.13917083,267208.0,32427.36,108.83159,295.738,0.368,0.51517123,0.33881092,0.19176066,0.3432559,0.23817617,0.18665774,0.3082565,0.22075157,0.13096341,0.06759541,28.500055,159.0,2219.277,7100.0,1330.0752,5200.0,433.8346,3700.0,135.33835,200.0,2762.533,15700.0,0.4629156,0.11508951,0.04859335,0.5025575,0.5140665,0.5460358,0.8005115,0.8299233,0.85038364,0.5076726
sim-15-1-0.01-0.2-5-1.3-0.23-3-20.rsml.jpg,3.1571143,0.8753745,0.13726583,263550.4,29679.62,106.79282,290.72903,0.36732766,0.5521417,0.33534917,0.1757793,0.28022385,0.3267043,0.18492277,0.31197393,0.15869485,0.10195634,0.06682083,28.494795,125.0,2106.0242,6700.0,1228.3019,4500.0,397.73584,2200.0,114.33962,200.0,2551.9583,14100.0,0.43059126,0.08611825,0.46401027,0.45244217,0.47043702,0.5025707,0.83804625,0.99357325,0.844473,0.47043702
sim-15-1-0.01-0.2-5-1.3-0.23-4-20.rsml.jpg,2.6411765,0.68878204,0.15536332,198865.06,20894.969,120.40658,221.39275,0.54385966,0.56210846,0.336308,0.16697772,0.33362085,0.2510428,0.17210074,0.32146388,0.20329985,0.12370344,0.050657663,52.56701,200.0,2406.0605,13900.0,1208.9888,5400.0,385.95505,1400.0,120.90395,200.0,1825.2632,12700.0,0.38193548,0.08,0.34064516,0.5535484,0.55741936,0.5896774,1.0,0.9264516,0.80129033,0.42451614
sim-15-1-0.01-0.2-5-1.3-0.23-5-20.rsml.jpg,3.58648,0.87949955,0.14943667,191278.94,20910.523,117.30778,211.75175,0.5539873,0.5160332,0.33243337,0.1961852,0.28893223,0.22202688,0.25505078,0.30857077,0.17864059,0.10528911,0.08645099,45.809772,295.0,2080.0,4500.0,1342.9379,3100.0,381.35593,2200.0,131.81818,200.0,1716.0105,10100.0,0.533758,0.08789809,0.12993631,0.43312103,0.40382165,0.43312103,0.5057325,0.98216563,0.9286624,0.5745223
sim-15-1-0.01-0.2-5-1.3-0.25-1-20.rsml.jpg,4.1771355,1.1807138,0.14403917,276555.2,34635.8,115.23133,311.26862,0.370199,0.59919065,0.33077213,0.24176061,0.34288305,0.2564865,0.114733785,0.3347944,0.2190584,0.16488329,0.101920895,38.59375,115.0,2281.323,6500.0,1237.7778,5200.0,312.22223,2500.0,124.90707,300.0,2637.2795,15300.0,0.5025,0.1475,0.51875,0.5925,0.58125,0.61625,0.68375,0.71125,0.8425,0.53875
sim-15-1-0.01-0.2-5-1.3-0.25-2-20.rsml.jpg,3.9872708,0.99906266,0.15949084,204148.27,22866.998,125.51929,227.75291,0.55112046,0.39569598,0.3297085,0.18891717,0.26955885,0.2861308,0.18441848,0.33824587,0.16092764,0.069258936,0.0014367916,53.609287,294.0,2434.3374,8400.0,1323.4637,4500.0,345.2514,2000.0,139.54802,200.0,1787.2123,9200.0,0.39008895,0.07496823,0.12579416,0.12706481,0.1321474,0.16264294,0.7484117,0.75349426,0.9021601,0.43074968
sim-15-1-0.01-0.2-5-1.3-0.25-3-20.rsml.jpg,5.0080333,1.0471275,0.14308667,274726.4,32286.791,112.75229,305.91928,0.36856875,0.44534236,0.33823588,0.2400452,0.34634936,0.2503889,0.12299851,0.34522814,0.22592568,0.15247846,0.10981852,40.194527,129.0,2082.5398,6700.0,1190.6367,3900.0,417.97754,2100.0,134.83147,200.0,2543.702,14200.0,0.49111676,0.2284264,0.26903552,0.2538071,0.42639595,0.4606599,0.45812184,0.92893404,0.822335,0.5317259
sim-15-1-0.01-0.2-5-1.3-0.25-4-20.rsml.jpg,3.6957002,1.0782833,0.15398751,295656.0,38029.215,123.19,332.921,0.37002775,0.47730777,0.33385077,0.17408681,0.26926705,0.2625697,0.21183336,0.3075157,0.18876512,0.026793487,0.0304823,37.575,144.0,2392.607,9600.0,1319.6296,6100.0,426.66666,2200.0,129.62962,200.0,2875.377,12900.0,0.51875,0.1875,0.05625,0.25,0.8725,0.905,0.87875,0.88625,0.915,0.555
sim-15-1-0.01-0.2-5-1.3-0.25-5-20.rsml.jpg,2.8552773,1.098367,0.16795748,214985.6,23530.844,134.366,241.85878,0.5555556,0.48840988,0.33322597,0.17077802,0.30493933,0.26470378,0.21770164,0.33528194,0.16957173,0.103140615,0.050806567,59.47959,340.0,2339.645,8900.0,1315.5555,7400.0,423.8889,2800.0,121.22905,200.0,1855.9194,12300.0,0.54875,0.175,0.105,0.1375,0.565,0.595,0.5875,0.7325,0.91125,0.585
sim-15-1-0.01-0.2-5-1.3-0.27-1-20.rsml.jpg,3.52044,1.1853297,0.16002001,307238.4,35722.707,125.935745,346.1233,0.3638465,0.43463522,0.34719938,0.18291606,0.2876424,0.30364317,0.17541738,0.29364493,0.19157048,0.116319284,0.07182885,37.964943,158.0,2250.5837,11400.0,1151.8518,7100.0,440.74075,2500.0,135.92592,200.0,2653.3333,18600.0,0.5158831,0.10546379,0.11944091,0.10292249,0.4498094,0.4815756,0.4815756,0.61753494,0.84243965,0.5527319
sim-15-1-0.01-0.2-5-1.3-0.27-2-20.rsml.jpg,4.4100747,1.1574956,0.14700249,282244.78,38943.02,117.602,319.28943,0.36832413,0.51781374,0.335192,0.2152774,0.31918284,0.26403287,0.1609579,0.33338365,0.22574873,0.09928883,0.04229297,36.791546,130.0,2465.3696,9600.0,1370.5883,4900.0,472.42648,2700.0,136.80298,200.0,2959.8997,14400.0,0.45625,0.25375,0.1075,0.2525,0.2925,0.33,0.86,0.91625,0.7475,0.49625
sim-15-1-0.01-0.2-5-1.3-0.27-3-20.rsml.jpg,3.6255324,0.65967536,0.19081749,244246.39,27147.033,149.60092,276.1129,0.54181063,0.45605838,0.32113716,0.20182474,0.32869884,0.289758,0.14488953,0.3419275,0.19887254,0.12680383,0.048739344,50.889595,389.0,2500.0,11000.0,1429.8342,3900.0,418.78452,1700.0,130.0,200.0,2040.7311,17600.0,0.502551,0.10204082,0.15943877,0.20790817,0.49107143,0.52040815,0.54846936,0.67091835,0.81632656,0.5369898
sim-15-1-0.01-0.2-5-1.3-0.27-4-20.rsml.jpg,4.4145203,1.1541748,0.18393834,235441.08,26417.775,147.15067,265.97482,0.5532504,0.44374996,0.33204487,0.19562326,0.31179547,0.20546152,0.14769222,0.3156876,0.19902104,0.11262124,0.04859946,57.10173,333.0,2472.353,10100.0,1430.3867,5500.0,465.74585,2100.0,133.51955,200.0,2043.3673,17200.0,0.45375,0.1675,0.15875,0.12,0.42875,0.4575,0.47875,0.9625,0.9075,0.4875
sim-15-1-0.01-0.2-5-1.3-0.27-5-20.rsml.jpg,3.4036,0.6836884,0.17018001,217830.4,25144.096,132.40004,244.71884,0.5410292,0.5864152,0.3329863,0.22366835,0.32745853,0.23811844,0.13153976,0.33698815,0.2064027,0.13813874,0.08676819,50.32514,317.0,2380.9524,8000.0,1414.4445,5100.0,437.77777,2400.0,137.98883,200.0,2038.1578,20600.0,0.6233933,0.21722364,0.037275065,0.48714653,0.8033419,0.83547556,0.75578403,0.76606685,0.9755784,0.65938306
sim-15-1-0.01-0.2-5-1.3-0.29-1-20.rsml.jpg,4.6320076,0.72084826,0.17155583,329387.2,41030.32,131.75488,373.13394,0.35310346,0.5393611,0.3395204,0.20760894,0.3315145,0.22979856,0.1750207,0.3094169,0.21283543,0.15011749,0.088056,35.386414,166.0,2363.077,7500.0,1303.3088,3400.0,405.14706,2200.0,139.70589,200.0,3044.504,23900.0,0.49739584,0.078125,0.33072916,0.33984375,0.57421875,0.6067708,0.6171875,0.9921875,0.85286456,0.52994794
sim-15-1-0.01-0.2-5-1.3-0.29-2-20.rsml.jpg,3.9624,1.1611912,0.1524,292608.0,39857.324,121.92,331.6224,0.36764705,0.5137871,0.3402861,0.1863909,0.3156643,0.2659111,0.18019278,0.30569226,0.18322493,0.13985723,0.06924227,47.920757,170.0,2581.323,10600.0,1490.8088,8100.0,408.45587,1600.0,128.51852,200.0,3060.804,20600.0,0.44,0.14125,0.32875,0.235,0.2375,0.27375,0.40625,0.93,0.85375,0.47875
sim-15-1-0.01-0.2-5-1.3-0.29-3-20.rsml.jpg,5.87502,1.2576854,0.163195,313334.4,39874.74,130.556,355.1123,0.36764705,0.4394886,0.33831453,0.22302713,0.35236025,0.2831774,0.1039871,0.32107574,0.22581834,0.17665693,0.10168701,36.134495,156.0,2328.6821,10600.0,1347.4265,5100.0,473.52942,2600.0,135.55556,200.0,2735.2644,19500.0,0.45,0.17875,0.16375,0.22625,0.395,0.42875,0.4425,0.63125,0.9125,0.4825
sim-15-1-0.01-0.2-5-1.3-0.29-4-20.rsml.jpg,3.5973809,0.6606727,0.18933582,242349.86,29831.943,148.62863,276.809,0.5369357,0.51973164,0.33664793,0.1962351,0.2993444,0.28797102,0.1605283,0.3232018,0.17756298,0.10534333,0.067446895,52.619114,364.0,2350.867,6600.0,1494.5355,4500.0,483.06012,1500.0,131.49171,200.0,2141.2087,8900.0,0.48407644,0.12866242,0.0,0.42292994,0.4165605,0.44840765,0.83057326,0.85987264,0.9541401,0.51847136
sim-15-1-0.01-0.2-5-1.3-0.29-5-20.rsml.jpg,3.7137973,1.2512279,0.17684749,339547.2,42683.027,141.478,386.05807,0.36646816,0.45550555,0.33268857,0.19757204,0.32328314,0.30114147,0.13692693,0.31297466,0.22503781,0.1326055,0.06284104,40.974094,180.0,2357.3076,7000.0,1428.9377,8300.0,460.43958,2300.0,130.40292,200.0,2898.4924,12800.0,0.43875,0.095,0.15875,0.1825,0.60625,0.6375,0.6475,0.67125,0.89125,0.47375
sim-15-1-0.01-0.2-5-1.3-0.31-1-20.rsml.jpg,6.5462146,1.363536,0.16785166,322275.2,50267.71,134.28133,371.12,0.36182722,0.46029404,0.32587463,0.18710619,0.33060637,0.30096802,0.12620334,0.3053156,0.22045432,0.14071865,0.08859779,57.53835,194.0,2970.0757,8000.0,1748.9131,5100.0,492.029,3100.0,126.007324,200.0,3613.5679,15000.0,0.53125,0.185,0.08625,0.3075,0.26,0.2975,0.62,0.63125,0.855,0.5675
sim-15-1-0.01-0.2-5-1.3-0.31-2-20.rsml.jpg,5.4001455,1.2539146,0.21600583,276487.47,31471.186,171.72464,316.66455,0.54229194,0.36088878,0.31999037,0.2544888,0.38458845,0.2136778,0.092377275,0.35305017,0.26185346,0.15137684,0.09923402,49.069473,289.0,2652.0232,5400.0,1429.5082,4700.0,497.8142,1900.0,122.90503,200.0,2082.2786,12900.0,0.36603773,0.086792454,0.23396227,0.27169812,0.31572327,0.34339622,0.35597485,0.3836478,0.8654088,0.39496854
sim-15-1-0.01-0.2-5-1.3-0.31-3-20.rsml.jpg,6.448954,1.4177458,0.18425584,353771.2,49577.72,147.40466,406.09985,0.3629764,0.44828227,0.33812085,0.20366447,0.32758018,0.31524882,0.12458468,0.3214628,0.19895194,0.12005798,0.08662801,41.119087,193.0,2526.894,7900.0,1480.4348,4500.0,537.31885,2400.0,141.60583,200.0,3217.588,14300.0,0.425,0.14625,0.14,0.2425,0.48625,0.51875,0.5275,0.765,0.74125,0.45875
sim-15-1-0.01-0.2-5-1.3-0.31-4-20.rsml.jpg,5.1786366,1.2702835,0.19917832,254948.27,31614.38,159.34267,291.99542,0.5457026,0.5422965,0.3213423,0.21454853,0.35813108,0.267773,0.11961014,0.34997857,0.22278924,0.114399835,0.07691968,58.492664,295.0,2851.724,10600.0,1367.7595,4200.0,437.70493,2300.0,130.55556,200.0,2106.5327,11100.0,0.555,0.2175,0.13375,0.52875,0.555,0.58625,0.6,0.7925,0.84625,0.59
sim-15-1-0.01-0.2-5-1.3-0.31-5-20.rsml.jpg,4.8606076,1.2661483,0.18002251,345643.22,44955.04,144.018,394.96936,0.36463082,0.4903494,0.33356953,0.2387924,0.37047642,0.2591473,0.0938615,0.33038735,0.25006506,0.1644969,0.09237583,35.462177,138.0,2542.0454,7700.0,1429.927,4400.0,438.68613,2000.0,134.30656,200.0,3048.4924,15800.0,0.43625,0.29875,0.16375,0.4025,0.3275,0.36,0.5525,0.715,0.84625,0.4675
sim-15-1-0.01-0.2-5-1.3-0.33-1-20.rsml.jpg,6.16458,1.4897747,0.17123832,328777.6,48623.81,136.99066,378.4367,0.36199096,0.46466625,0.3379121,0.20762518,0.31364235,0.27981645,0.15248948,0.31488198,0.22385316,0.11927636,0.06894427,46.71548,180.0,2584.733,9700.0,1640.942,12600.0,524.6377,2600.0,135.42435,200.0,3185.9648,15600.0,0.52625,0.23125,0.095,0.21875,0.65125,0.6875,0.71,0.8,0.7875,0.5625
sim-15-1-0.01-0.2-5-1.3-0.33-2-20.rsml.jpg,5.177155,1.3491545,0.167005,320649.62,47223.17,133.604,368.58005,0.362483,0.42465347,0.33467185,0.2127385,0.36906266,0.25861758,0.11971425,0.31594434,0.25891465,0.13316359,0.07121108,49.10639,166.0,2630.4182,7400.0,1510.5072,4600.0,507.6087,2400.0,116.911766,200.0,3237.9397,13800.0,0.5075,0.10625,0.0875,0.10625,0.51625,0.55375,0.56125,0.57875,0.74375,0.54375
sim-15-1-0.01-0.2-5-1.3-0.33-3-20.rsml.jpg,5.923703,1.4285097,0.21156083,270797.88,33760.242,169.24867,312.05225,0.5423729,0.42620167,0.33045566,0.23149952,0.37737894,0.26577765,0.095684215,0.34498706,0.26120305,0.17424817,0.10279677,56.90114,229.0,2644.5715,6500.0,1583.6957,3900.0,545.65216,2100.0,128.72928,200.0,2234.5864,10300.0,0.48875,0.2225,0.19375,0.2175,0.39125,0.42125,0.43625,0.6925,0.7775,0.51875
sim-15-1-0.01-0.2-5-1.3-0.33-4-20.rsml.jpg,5.267854,1.5337577,0.21071418,404571.22,53931.87,168.57133,468.62833,0.35971224,0.5294698,0.33503878,0.23937283,0.36373404,0.23694657,0.12148171,0.32918796,0.22779237,0.15035866,0.09018238,42.117897,140.0,2803.7454,8800.0,1416.9065,4800.0,548.56116,3200.0,137.59125,200.0,3341.4573,25400.0,0.46875,0.28125,0.42875,0.43,0.48625,0.5175,0.5575,0.87,0.83,0.50125
sim-15-1-0.01-0.2-5-1.3-0.33-5-20.rsml.jpg,5.179907,1.3568821,0.18499666,355193.6,48264.52,147.99733,408.28766,0.362483,0.5062079,0.3314395,0.2093149,0.2915667,0.3151318,0.14103046,0.3313913,0.19434713,0.098699085,0.05432858,41.362118,191.0,2632.83,8900.0,1514.1305,5200.0,435.86957,2100.0,130.03664,200.0,3250.6265,15600.0,0.425,0.155,0.21625,0.50375,0.515,0.54875,0.8825,0.825,0.77375,0.4575
sim-15-1-0.01-0.2-5-1.3-0.35-1-20.rsml.jpg,5.9059234,1.5542959,0.21092583,404977.6,59574.945,168.74066,470.1537,0.35890535,0.49237502,0.33443907,0.18394378,0.33416772,0.2996725,0.122045,0.30289438,0.21955071,0.15240136,0.0842996,49.03406,179.0,2960.2996,10400.0,1663.7993,5500.0,602.1505,2800.0,140.72728,200.0,3642.9648,21600.0,0.5525,0.1225,0.16875,0.2775,0.2825,0.31625,0.37,0.80875,1.0,0.585
sim-15-1-0.01-0.2-5-1.3-0.35-2-20.rsml.jpg,5.97789,1.6050243,0.22140333,425094.38,58831.957,177.12267,493.9508,0.3585836,0.54715085,0.33328113,0.19993,0.31945297,0.3121446,0.13342465,0.32113892,0.18495576,0.1390621,0.085310645,35.3181,208.0,2808.1785,6400.0,1591.7562,4000.0,543.7276,2100.0,141.30435,200.0,3472.3618,16000.0,0.49,0.16625,0.275,0.46,0.69125,0.7225,0.675,0.88125,0.8725,0.52125
sim-15-1-0.01-0.2-5-1.3-0.35-3-20.rsml.jpg,5.225415,1.4789356,0.2009775,385876.8,56427.047,160.782,447.37592,0.35938904,0.47314063,0.3325174,0.20139405,0.37758893,0.29353583,0.092213005,0.32241428,0.24122125,0.18720771,0.10045839,42.283672,189.0,2941.3533,8000.0,1669.0647,5100.0,566.54675,2100.0,138.32117,200.0,3555.5276,24000.0,0.4725,0.1425,0.24125,0.42875,0.4025,0.43625,0.59,0.6425,0.76375,0.50625
sim-15-1-0.01-0.2-5-1.3-0.35-4-20.rsml.jpg,5.4521103,1.4903207,0.20193002,387705.62,57538.543,161.34207,449.69812,0.35877863,0.5094274,0.3358712,0.17304513,0.34344062,0.3170915,0.12735529,0.3058752,0.22008261,0.1640293,0.094538204,42.412872,178.0,2881.7163,10100.0,1762.2302,4900.0,607.1943,2700.0,138.54546,200.0,3663.728,20000.0,0.485607,0.10387985,0.22653316,0.3867334,0.50563204,0.5406758,0.55819774,0.767209,0.8485607,0.5181477
sim-15-1-0.01-0.2-5-1.3-0.35-5-20.rsml.jpg,5.8785124,1.3446656,0.2555875,327152.0,38969.168,203.95882,378.78067,0.53846157,0.4740865,0.32515842,0.22807916,0.2802865,0.23623163,0.2245112,0.32011753,0.18995993,0.09099555,0.046507813,47.623432,343.0,2590.3408,5900.0,1688.6487,4800.0,604.86487,2300.0,123.756905,200.0,2290.886,13500.0,0.49498746,0.12907268,0.012531328,0.3934837,0.3433584,0.3709273,0.9122807,0.9160401,0.8245614,0.52130324
sim-15-1-0.01-0.2-5-1.3-0.37-1-20.rsml.jpg,6.1652155,1.506765,0.1622425,415340.8,74260.18,129.794,482.67145,0.26890758,0.55704683,0.33302015,0.18052657,0.34527028,0.29431453,0.113597885,0.30106115,0.23439026,0.15984541,0.08356146,39.427055,167.0,2801.1174,7700.0,1751.8817,5500.0,519.086,3200.0,133.51498,200.0,4774.8745,25100.0,0.34,0.19125,0.51625,0.5325,0.53875,0.58125,0.8275,0.805,0.84375,0.38
sim-15-1-0.01-0.2-5-1.3-0.37-2-20.rsml.jpg,5.711719,1.4743053,0.19695583,378155.2,58570.332,157.56467,439.2115,0.35874438,0.48782745,0.33222654,0.17756861,0.34353584,0.30600113,0.12594073,0.30206,0.2112732,0.15146379,0.082124434,42.480953,172.0,2950.0,7300.0,1921.8638,4900.0,518.9964,2400.0,140.0,200.0,3758.1453,19100.0,0.51125,0.08,0.15,0.4825,0.61,0.645,0.65,0.63375,0.90625,0.545
sim-15-1-0.01-0.2-5-1.3-0.37-3-20.rsml.jpg,6.765078,1.5496852,0.21822833,418998.4,56195.758,173.49152,486.43094,0.35666218,0.5220736,0.32756642,0.22479992,0.33334368,0.29482076,0.1142562,0.33128163,0.21544102,0.16589712,0.08908815,41.558853,218.0,2732.4626,6800.0,1481.362,4400.0,521.8638,2600.0,136.72728,300.0,3316.9192,14400.0,0.52578616,0.12075472,0.47924528,0.49811321,0.5672956,0.6,0.5610063,0.76477987,0.8654088,0.5572327
sim-15-1-0.01-0.2-5-1.3-0.37-4-20.rsml.jpg,6.6341624,1.6168376,0.1895475,363931.2,55273.758,150.8798,423.63867,0.35615212,0.4641839,0.32487696,0.21489048,0.36986855,0.25747833,0.111642644,0.33582297,0.2571457,0.1481813,0.098902985,57.93089,211.0,2941.1985,11200.0,1719.7133,5900.0,454.12186,2500.0,130.54546,200.0,3543.4343,19700.0,0.5678392,0.16834171,0.21482413,0.2437186,0.37185928,0.40954775,0.45603016,0.50376886,0.75,0.60427135
sim-15-1-0.01-0.2-5-1.3-0.37-5-20.rsml.jpg,4.601633,1.4278637,0.23008166,294504.53,37270.93,184.06532,341.90134,0.53835803,0.4365462,0.3194,0.18407309,0.36376318,0.30429655,0.10908081,0.34943515,0.21261807,0.1575838,0.095289834,60.281162,249.0,3261.932,8200.0,1548.9247,5700.0,551.07526,2600.0,126.92308,200.0,2470.3518,17600.0,0.52375,0.04625,0.2025,0.21625,0.49625,0.52625,0.50375,0.5425,0.795,0.55375
sim-15-1-0.01-0.2-5-1.3-0.39-1-20.rsml.jpg,5.9266667,1.3909333,0.21166666,406400.0,53182.52,168.275,473.49832,0.35538667,0.52408445,0.3220768,0.24652545,0.42587242,0.1977903,0.08573726,0.34175104,0.2832251,0.17201181,0.09011924,52.30467,207.0,2940.892,6600.0,1766.0714,5000.0,503.57144,2800.0,137.54512,200.0,3775.443,29100.0,0.5509434,0.13584906,0.45031446,0.48427674,0.53962266,0.56981134,0.5597484,0.57484275,0.70314467,0.58238995
sim-15-1-0.01-0.2-5-1.3-0.39-2-20.rsml.jpg,6.4366775,1.4607061,0.19505084,374497.6,52032.93,154.87036,436.7188,0.3546226,0.46534175,0.33104846,0.2461708,0.40357092,0.22706042,0.09427738,0.33395186,0.2792972,0.17121747,0.09990029,53.64225,241.0,2863.7036,6900.0,1760.0,5500.0,542.5,3100.0,137.05035,200.0,3685.0632,17300.0,0.5050378,0.14483628,0.23299748,0.3488665,0.5566751,0.5906801,0.5251889,0.5566751,0.71914357,0.53904283
sim-15-1-0.01-0.2-5-1.3-0.39-3-20.rsml.jpg,5.3392916,1.5043637,0.21357167,410057.6,54776.008,170.85733,479.46838,0.35634744,0.5900291,0.32378796,0.21300238,0.34256226,0.2741621,0.12428063,0.32275534,0.243785,0.16310687,0.09511611,47.220596,259.0,3019.1177,8500.0,1592.8826,6700.0,553.0249,3300.0,135.37906,200.0,3675.8794,17900.0,0.4475,0.18875,0.5375,0.6075,0.54375,0.575,0.76875,0.7925,0.82375,0.48
sim-15-1-0.01-0.2-5-1.3-0.39-4-20.rsml.jpg,5.456555,1.184256,0.2098675,402945.6,53717.477,165.3756,471.15253,0.35100222,0.53895956,0.3218969,0.20632993,0.35955366,0.24519943,0.146543,0.32088342,0.23440473,0.15132111,0.09310866,43.79363,518.0,3090.775,7300.0,1907.1174,4400.0,675.089,3300.0,136.69064,200.0,4170.207,23000.0,0.50634515,0.16243654,0.13324873,0.5621827,0.57360405,0.6027919,0.642132,0.7601523,0.9175127,0.53426397
sim-15-1-0.01-0.2-5-1.3-0.39-5-20.rsml.jpg,6.2306204,1.4190849,0.18880667,362508.8,47375.184,150.66772,422.17172,0.3568873,0.42021453,0.32684556,0.22823301,0.36281827,0.25423345,0.111980364,0.32971996,0.24013725,0.18482856,0.08716757,64.18,257.0,2867.164,7600.0,1628.2142,6000.0,541.4286,3400.0,100.0,100.0,3549.4949,26500.0,0.47493735,0.18546365,0.2857143,0.33834586,0.29949874,0.33458647,0.3934837,0.46616542,0.7932331,0.5100251
sim-15-1-0.01-0.4-5-1.3-0.05-1-20.rsml.jpg,0.508,0.17065834,0.08466667,42941.24,1813.6447,33.951332,57.573334,0.5897059,0.43843213,0.34073907,0.18197097,0.28121936,0.23892441,0.12324355,0.3368657,0.25297606,0.079081275,0.050884645,14.507532,22.0,810.0,10500.0,724.7059,3000.0,262.35294,600.0,112.94118,200.0,720.3125,9300.0,0.17955112,0.009975063,0.25187033,0.2593516,0.28678304,0.30922693,0.2817955,0.915212,0.59351623,0.7107232
sim-15-1-0.01-0.4-5-1.3-0.05-2-20.rsml.jpg,0.5926667,0.188976,0.08466667,47235.87,1721.0193,38.269333,57.234665,0.66863906,0.3514837,0.345534,0.26983815,0.3132287,0.17523491,0.11285482,0.36429378,0.24809366,0.11182172,0.0678408,12.918779,21.0,750.8475,3900.0,754.1177,2100.0,247.05882,700.0,100.0,100.0,640.724,6400.0,0.25,0.095132746,0.21902655,0.1880531,0.12610619,0.14823009,0.2079646,0.9004425,0.6017699,0.54646015
sim-15-1-0.01-0.4-5-1.3-0.05-3-20.rsml.jpg,0.67733335,0.27227122,0.33866668,40630.855,1509.014,32.258,57.234665,0.5636095,0.46533456,0.34281376,0.23480895,0.28895247,0.23149863,0.14234416,0.36346295,0.20400606,0.08853728,0.061942432,10.845703,14.0,862.71185,4000.0,623.5294,1000.0,257.64706,500.0,117.64706,200.0,684.65607,9000.0,0.40419948,0.2519685,0.23097113,0.4566929,0.4671916,0.48818898,0.48031497,0.9632546,0.78215224,0.5800525
sim-15-1-0.01-0.4-5-1.3-0.05-4-20.rsml.jpg,0.42333332,0.16985117,0.08466667,47516.29,1597.5753,37.338,57.404,0.6504425,0.46345794,0.32836744,0.1684774,0.2594732,0.22073242,0.19036515,0.3454343,0.1630717,0.058296677,0.059780594,21.221794,37.0,753.3333,1700.0,676.4706,1500.0,242.35294,700.0,100.0,100.0,655.6075,8800.0,0.2585034,0.19501133,0.37868482,0.39229023,0.4399093,0.46031746,0.41269842,0.8594104,0.6961451,0.48526078
sim-15-1-0.01-0.4-5-1.3-0.05-5-20.rsml.jpg,0.42333332,0.20623086,0.08466667,46910.92,1834.896,34.628666,61.552666,0.56258595,0.6198855,0.35062408,0.26098192,0.29937246,0.19306017,0.11706349,0.38109082,0.18240125,0.09717608,0.066722035,9.039373,16.0,664.61536,11100.0,692.3077,2200.0,241.75824,300.0,110.98901,200.0,706.12244,8500.0,0.28361857,0.37408313,0.04400978,0.8264059,0.9535452,0.9779951,0.85330075,0.7432763,0.85085577,0.7579462
sim-15-1-0.01-0.4-5-1.3-0.07-1-20.rsml.jpg,0.67733335,0.22502571,0.08466667,101901.92,4548.8857,61.468,88.56133,0.69407266,0.4961843,0.3177166,0.21877268,0.29218084,0.21430565,0.17495859,0.39032516,0.15245594,0.059523147,0.05209671,36.204926,27.0,1358.4906,10200.0,855.7252,2200.0,264.12213,1500.0,100.0,100.0,866.47565,11700.0,0.2506887,0.2506887,0.11157025,0.57575756,0.54407716,0.56336087,0.59366393,0.94077134,0.77410465,0.6363636
sim-15-1-0.01-0.4-5-1.3-0.07-2-20.rsml.jpg,0.76199996,0.22539638,0.08466667,103186.23,3945.7207,63.330666,86.95267,0.72833496,0.42115322,0.3252632,0.24410446,0.28504604,0.24159388,0.15441066,0.39868677,0.17131944,0.111409135,0.07864301,25.982222,26.0,1036.8932,5600.0,699.21875,5700.0,258.59375,600.0,111.71875,200.0,705.57104,8000.0,0.3328877,0.14037433,0.009358289,0.3275401,0.31951872,0.33556148,0.3435829,0.96925133,0.69251335,0.72192514
sim-15-1-0.01-0.4-5-1.3-0.07-3-20.rsml.jpg,0.9313333,0.2246863,0.08466667,78941.42,3927.602,48.26,87.03733,0.5544747,0.6106712,0.31784394,0.29481128,0.29422924,0.17780077,0.11929552,0.40003017,0.20211688,0.07967406,0.08254112,18.684464,27.0,1338.4615,11600.0,676.7442,1800.0,213.95349,700.0,118.60465,200.0,961.39703,4900.0,0.5877193,0.37017545,0.10350877,0.74561405,0.85087717,0.8719298,0.8245614,0.7385965,0.9859649,0.72105265
sim-15-1-0.01-0.4-5-1.3-0.07-4-20.rsml.jpg,0.9313333,0.24077317,0.08466667,64494.664,4172.6274,40.470665,88.138,0.45917386,0.50113535,0.34461164,0.2252095,0.3117505,0.252582,0.13000426,0.33772296,0.20266624,0.14980824,0.08984843,27.868559,28.0,1100.0,7100.0,772.3077,2600.0,307.69232,500.0,127.69231,200.0,1201.7316,16600.0,0.4958159,0.16945606,0.19665273,0.46443516,0.6380753,0.66527194,0.64016736,0.65481174,0.96443516,0.67782426
