image,tot_root_length,n_primary,tot_prim_length,mean_prim_length,mean_prim_diameter,mean_lat_density,n_laterals,tot_lat_length,mean_lat_length,mean_lat_diameter,mean_lat_angle
sim-15-1.3-0.01-0.2-4-1.3-0.3-5-5.rsml,9.967,1,9,9.967,0.55,0,0,0,0,0,0
sim-15-0.9-0.01-0.4-4-1.3-0.45-1-10.rsml,344.304,6,228,38.555,1.229,0.294,12,108,9.415,0.624,60.741
sim-15-1.1-0.01-0.5-4-1.3-0.8-3-5.rsml,77.593,3,76,25.864,1.38,0,0,0,0,0,0
sim-15-1.5-0.01-0.2-4-1.3-0.1-3-15.rsml,145.007,9,142,16.112,0.585,0,0,0,0,0,0
sim-15-0.6-0.01-0.3-4-1.3-0.4-1-15.rsml,1665.18,7,554,79.665,2.007,0.332,65,1072,17.039,0.831,65.222
sim-15-1.1-0.01-0.1-4-1.3-0.6-3-20.rsml,15662.391,18,4239,236.059,3.775,0.247,529,11137,21.575,0.696,62.291
sim-15-1.3-0.01-0.8-4-1.3-0.7-5-10.rsml,2682.29,10,615,62.181,1.677,0.315,80,2017,25.756,1.318,58.828
sim-15-1-0.01-0.3-4-1.3-0.75-1-20.rsml,34516.145,17,3823,225.397,2.196,0.282,724,30302,42.382,0.774,56.782
sim-15-1.5-0.01-0.8-4-1.3-0.25-5-5.rsml,9.976,1,9,9.976,0.501,0,0,0,0,0,0
sim-15-0.5-0.01-0.7-4-1.3-0.35-4-20.rsml,9063.494,7,886,127.189,1.148,0.299,164,8084,49.836,0.859,58.877
sim-15-0.8-0.01-0.7-4-1.3-0.35-1-10.rsml,238.716,5,144,29.233,0.928,0.376,9,88,10.283,0.734,61.104
sim-15-1.4-0.01-0.5-4-1.3-0.25-1-15.rsml,2072.721,15,773,52.037,1.327,0.341,86,1246,15.025,0.817,57.554
sim-15-0.9-0.01-0.4-4-1.3-0.4-2-5.rsml,9.982,1,9,9.982,0.686,0,0,0,0,0,0
sim-15-1.2-0.01-0.2-4-1.3-0.95-5-20.rsml,37414.578,21,5370,256.179,2.904,0.252,916,31565,34.973,0.741,57.668
sim-15-1.2-0.01-0.7-4-1.3-0.1-4-15.rsml,176.293,7,130,19.042,0.614,0.465,6,40,7.166,0.512,56.454
sim-15-1.4-0.01-0.2-4-1.3-0.1-1-10.rsml,7.795,1,7,7.795,0.398,0,0,0,0,0,0
sim-15-0.7-0.01-0.8-4-1.3-1-1-20.rsml,17782.123,12,1332,111.622,0.629,0.343,279,16297,58.934,0.489,56.7
sim-15-0.9-0.01-0.7-4-1.3-0.65-3-5.rsml,19.758,1,19,19.758,1.058,0,0,0,0,0,0
sim-15-1.3-0.01-0.1-4-1.3-0.75-1-15.rsml,6554.446,16,2708,169.74,3.398,0.269,274,3702,14.01,0.615,61.966
sim-15-1.2-0.01-0.4-4-1.3-0.4-3-10.rsml,416.998,8,281,35.617,1.129,0.468,16,125,8.254,0.645,66.307
sim-15-1.2-0.01-0.5-4-1.3-0.25-5-15.rsml,1590.493,13,590,45.909,1.24,0.339,61,963,16.29,0.812,74.264
sim-15-0.8-0.01-0.7-4-1.3-0.35-3-5.rsml,9.776,1,9,9.776,0.608,0,0,0,0,0,0
sim-15-1.1-0.01-0.8-4-1.3-0.35-4-20.rsml,14188.542,15,1440,96.536,0.844,0.324,281,12590,45.34,0.708,59.9
sim-15-1-0.01-0.1-4-1.3-0.3-4-15.rsml,1073.373,11,711,65.252,1.568,0.357,36,335,9.878,0.511,62.437
sim-15-0.7-0.01-0.8-4-1.3-0.55-2-20.rsml,12221.56,11,1098,100.123,0.842,0.281,230,10993,48.349,0.674,58.967
sim-15-1.5-0.01-0.6-4-1.3-0.95-4-20.rsml,36122.684,25,3445,138.373,1.03,0.282,659,32318,49.565,0.649,57.714
sim-15-1.4-0.01-0.6-4-1.3-0.6-1-15.rsml,12268.044,16,1807,113.344,1.416,0.278,291,10299,35.926,0.898,54.634
sim-15-0.5-0.01-0.1-4-1.3-0.45-3-10.rsml,134.978,3,129,43.663,1.242,0,1,3,3.988,0.383,65.089
sim-15-1.4-0.01-0.1-4-1.3-0.95-3-20.rsml,25802.223,25,6555,262.595,3.24,0.233,945,18766,20.357,0.518,60.299
sim-15-1.5-0.01-0.7-4-1.3-0.3-4-10.rsml,367.077,9,230,26.243,0.868,0.357,15,123,8.726,0.651,52.075
sim-15-1.2-0.01-0.8-4-1.3-1-5-5.rsml,145.157,3,105,35.607,1.796,0.395,3,36,12.779,1.309,71.376
sim-15-0.5-0.01-0.5-4-1.3-0.9-5-5.rsml,29.97,1,29,29.97,1.459,0,0,0,0,0,0
sim-15-0.9-0.01-0.1-4-1.3-0.35-4-5.rsml,9.701,1,9,9.701,0.601,0,0,0,0,0,0
sim-15-0.5-0.01-0.5-4-1.3-0.45-1-20.rsml,13335.45,8,1236,155.001,1.942,0.315,245,11965,49.369,1.08,56.904
sim-15-0.8-0.01-0.7-4-1.3-0.6-5-20.rsml,18737.051,13,1617,124.879,0.948,0.273,323,16949,52.983,0.681,58.665
sim-15-0.5-0.01-0.3-4-1.3-0.25-1-15.rsml,443.547,5,246,49.832,1.24,0.298,21,183,9.256,0.601,65.091
sim-15-1.1-0.01-0.2-4-1.3-0.55-1-5.rsml,38.991,2,38,19.496,0.956,0,0,0,0,0,0
sim-15-1.3-0.01-0.3-4-1.3-0.4-4-20.rsml,21519.934,20,3417,171.517,2.161,0.27,552,17805,32.771,0.835,57.036
sim-15-0.7-0.01-0.6-4-1.3-0.25-1-15.rsml,1075.636,7,330,47.687,1.237,0.347,38,722,19.522,0.86,65.653
sim-15-0.9-0.01-0.8-4-1.3-0.45-1-5.rsml,9.99,1,9,9.99,0.732,0,0,0,0,0,0
sim-15-1-0.01-0.7-4-1.3-0.3-4-20.rsml,13091.413,14,1480,106.113,0.942,0.332,280,11461,41.449,0.707,60.308
sim-15-1.4-0.01-0.5-4-1.3-0.15-2-10.rsml,64.073,5,61,12.815,0.493,0,0,0,0,0,0
sim-15-0.5-0.01-0.6-4-1.3-0.45-2-20.rsml,12420.845,8,1139,142.889,1.487,0.26,219,11165,51.496,0.945,58.225
sim-15-0.8-0.01-0.5-4-1.3-0.85-2-5.rsml,39.871,2,38,19.935,1.348,0,0,0,0,0,0
sim-15-1.3-0.01-0.8-4-1.3-0.45-3-20.rsml,19322.998,20,1875,94.349,0.675,0.289,381,17238,45.764,0.554,57.843
sim-15-0.5-0.01-0.4-4-1.3-0.45-3-5.rsml,9.973,1,9,9.973,0.727,0,0,0,0,0,0
sim-15-1-0.01-0.2-4-1.3-0.8-1-20.rsml,34216.098,17,4576,269.728,3.061,0.295,825,29208,35.916,0.781,59.407
sim-15-1-0.01-0.5-4-1.3-0.9-5-10.rsml,2721.28,8,716,89.992,2.543,0.261,89,1950,22.487,1.309,56.677
sim-15-0.8-0.01-0.5-4-1.3-0.65-1-5.rsml,19.985,1,19,19.985,1.051,0,0,0,0,0,0
sim-15-0.8-0.01-0.1-4-1.3-0.8-4-15.rsml,3966.081,10,1629,163.551,3.817,0.251,174,2242,13.394,0.687,61.616
sim-15-0.6-0.01-0.5-4-1.3-0.55-5-10.rsml,412.086,4,208,52.587,1.574,0.352,18,192,11.208,0.892,52.726
sim-15-1.1-0.01-0.2-4-1.3-0.15-2-20.rsml,2072.6,15,942,63.266,1.529,0.295,81,1081,13.872,0.658,66.87
sim-15-0.5-0.01-0.3-4-1.3-0.1-4-20.rsml,295.875,5,183,37.067,0.989,0.322,12,105,9.212,0.539,61.732
sim-15-0.7-0.01-0.4-4-1.3-0.4-4-5.rsml,9.987,1,9,9.987,0.673,0,0,0,0,0,0
sim-15-0.7-0.01-0.1-4-1.3-0.6-3-15.rsml,2166.96,8,1070,134.3,3.047,0.268,88,1047,12.415,0.629,60.983
sim-15-1-0.01-0.2-4-1.3-0.75-3-15.rsml,8604.789,13,2091,161.428,2.796,0.33,289,6356,22.513,0.768,60.518
sim-15-0.6-0.01-0.5-4-1.3-0.95-3-20.rsml,26124.877,10,1900,190.438,1.536,0.282,400,24017,60.551,0.815,55.463
sim-15-1.4-0.01-0.2-4-1.3-0.35-4-15.rsml,2325.945,16,1099,69.15,1.762,0.319,100,1172,12.195,0.641,67.063
sim-15-0.5-0.01-0.2-4-1.3-0.35-1-10.rsml,126.239,3,104,35.118,1.038,0.522,2,20,10.443,0.449,73.358
sim-15-1.4-0.01-0.3-4-1.3-0.85-5-5.rsml,87.043,4,85,21.761,1.44,0,0,0,0,0,0
sim-15-1.2-0.01-0.6-4-1.3-0.9-1-20.rsml,33573.152,20,2779,139.479,1.044,0.313,573,30490,53.724,0.659,60.349
sim-15-1.2-0.01-0.8-4-1.3-0.3-4-10.rsml,322.846,7,183,26.722,0.853,0.334,11,131,12.345,0.724,70.838
sim-15-0.7-0.01-0.4-4-1.3-0.15-1-15.rsml,189.179,5,139,28.164,0.782,0.394,7,45,6.908,0.471,62.835
sim-15-1.5-0.01-0.8-4-1.3-0.25-2-5.rsml,9.949,1,9,9.949,0.497,0,0,0,0,0,0
sim-15-0.9-0.01-0.1-4-1.3-0.55-5-20.rsml,13151.089,15,3398,227.185,3.769,0.277,454,9505,21.461,0.704,63.003
sim-15-1.1-0.01-0.4-4-1.3-0.45-4-5.rsml,29.57,2,28,14.785,0.793,0,0,0,0,0,0
sim-15-0.7-0.01-0.4-4-1.3-1-3-5.rsml,49.758,2,48,24.879,1.571,0,0,0,0,0,0
sim-15-0.7-0.01-0.1-4-1.3-0.9-2-10.rsml,497.814,5,406,81.73,2.406,0.188,13,82,6.859,0.46,59.191
sim-15-0.5-0.01-0.7-4-1.3-0.45-5-20.rsml,10836.007,7,914,131.118,1.1,0.354,191,9821,51.928,0.801,58.599
sim-15-0.5-0.01-0.4-4-1.3-0.65-3-20.rsml,20127.174,8,1714,214.594,2.293,0.284,349,18221,52.752,1.039,55.587
sim-15-1.3-0.01-0.1-4-1.3-0.2-4-10.rsml,108.456,6,104,18.076,0.623,0,0,0,0,0,0
sim-15-1.5-0.01-0.7-4-1.3-0.45-3-20.rsml,22903.107,24,2301,96.36,0.758,0.336,483,20332,42.63,0.564,61.393
sim-15-0.8-0.01-0.2-4-1.3-0.5-5-15.rsml,2714.864,9,1021,114.024,2.535,0.305,117,1627,14.433,0.762,59.635
sim-15-0.5-0.01-0.6-4-1.3-0.9-1-15.rsml,9015.176,6,873,146.201,1.641,0.295,167,8050,48.73,1.017,56.539
sim-15-0.6-0.01-0.7-4-1.3-0.4-1-15.rsml,3339.884,7,565,81.166,1.754,0.355,82,2733,33.802,1.3,65.014
sim-15-1.4-0.01-0.3-4-1.3-0.3-1-20.rsml,14529.53,22,2768,126.356,2.095,0.299,426,11523,27.581,0.862,59.917
sim-15-0.5-0.01-0.1-4-1.3-0.4-4-10.rsml,113.136,3,109,36.962,1.136,0,1,2,2.249,0.43,48.982
sim-15-0.5-0.01-0.3-4-1.3-0.45-4-10.rsml,174.126,3,134,45.444,1.32,0.326,6,33,6.299,0.546,63.85
sim-15-0.6-0.01-0.5-4-1.3-0.65-5-15.rsml,6193.972,7,911,130.774,2.222,0.301,147,5204,35.909,1.184,60.199
sim-15-1.5-0.01-0.2-4-1.3-0.2-5-15.rsml,786.354,15,557,37.531,1.015,0.376,28,208,7.978,0.479,62.907
sim-15-1.2-0.01-0.5-4-1.3-0.95-5-20.rsml,37668.547,21,3371,161.081,1.395,0.287,651,33942,52.666,0.76,59.2
sim-15-1.3-0.01-0.8-4-1.3-0.85-4-5.rsml,88.09,3,76,26.142,1.484,0.521,2,9,4.831,1.071,35.477
sim-15-0.7-0.01-0.3-4-1.3-0.9-3-15.rsml,9010.758,9,1531,170.732,3.213,0.283,236,7349,31.67,1.119,58.456
sim-15-1.2-0.01-0.6-4-1.3-0.95-1-15.rsml,16923.988,15,1894,126.824,1.352,0.29,352,14841,42.675,0.831,56.043
sim-15-1.2-0.01-0.1-4-1.3-1-3-5.rsml,107.079,3,105,35.693,1.809,0,0,0,0,0,0
sim-15-0.9-0.01-0.7-4-1.3-1-1-5.rsml,43.379,2,42,21.69,1.527,0,0,0,0,0,0
sim-15-0.5-0.01-0.6-4-1.3-0.7-1-10.rsml,662.701,4,241,60.713,1.953,0.295,24,409,17.494,1.217,53.565
sim-15-0.9-0.01-0.5-4-1.3-0.7-2-15.rsml,10656.932,10,1468,147.377,1.912,0.309,258,9049,35.594,0.999,58.352
sim-15-1-0.01-0.5-4-1.3-0.6-3-5.rsml,42.425,2,41,21.213,1.057,0,0,0,0,0,0
sim-15-0.7-0.01-0.5-4-1.3-0.65-2-10.rsml,677.951,5,283,57.226,1.776,0.365,31,374,12.639,0.937,57.776
sim-15-1.4-0.01-0.5-4-1.3-0.65-3-15.rsml,14797.084,16,2142,134.455,1.673,0.295,362,12453,34.933,0.902,59.856
sim-15-0.5-0.01-0.6-4-1.3-0.8-2-15.rsml,7961.324,6,888,148.584,1.572,0.324,151,6988,46.82,0.973,53.771
sim-15-1-0.01-0.5-4-1.3-0.35-2-15.rsml,3481.323,12,846,70.963,1.777,0.351,118,2569,22.286,1.056,62.19
sim-15-0.9-0.01-0.3-4-1.3-0.8-1-15.rsml,9970.142,11,1884,171.793,2.985,0.316,269,7936,30.039,1.035,57.673
sim-15-1-0.01-0.8-4-1.3-0.45-1-5.rsml,29.814,2,28,14.907,0.836,0,0,0,0,0,0
sim-15-0.5-0.01-0.2-4-1.3-0.35-1-15.rsml,929.671,6,423,71.138,1.804,0.284,39,481,12.893,0.636,67.865
sim-15-0.5-0.01-0.6-4-1.3-0.55-5-5.rsml,14.992,1,14,14.992,0.918,0,0,0,0,0,0
sim-15-1-0.01-0.3-4-1.3-0.4-3-10.rsml,357.485,7,261,37.952,1.175,0.423,11,86,8.347,0.538,54.759
sim-15-0.7-0.01-0.4-4-1.3-0.15-5-15.rsml,177.688,5,135,27.4,0.789,0.472,6,38,6.781,0.473,38.516
sim-15-1.4-0.01-0.7-4-1.3-0.75-3-10.rsml,3321.767,11,804,73.516,1.628,0.292,100,2462,25.131,1.142,56.876
sim-15-1.3-0.01-0.4-4-1.3-0.25-4-20.rsml,10188.604,20,1926,96.933,2.27,0.319,302,8094,27.318,1.169,62.275
sim-15-0.6-0.01-0.1-4-1.3-0.35-2-20.rsml,2917.035,10,1264,126.993,2.992,0.264,118,1591,13.959,0.66,62.488
sim-15-0.8-0.01-0.4-4-1.3-0.95-2-5.rsml,43.623,2,42,21.811,1.485,0,0,0,0,0,0
sim-15-1.4-0.01-0.5-4-1.3-0.55-1-15.rsml,10399.94,16,1813,113.981,1.77,0.317,274,8432,31.3,0.97,58.98
sim-15-0.7-0.01-0.5-4-1.3-0.75-2-5.rsml,34.816,2,33,17.408,1.235,0,0,0,0,0,0
sim-15-0.7-0.01-0.4-4-1.3-0.55-2-15.rsml,4337.97,8,924,116.028,2.678,0.273,132,3341,25.831,1.267,60.978
sim-15-1-0.01-0.2-4-1.3-0.7-2-20.rsml,28178.682,17,4254,250.857,3.033,0.278,699,23556,34.212,0.789,58.149
sim-15-1.3-0.01-0.3-4-1.3-0.55-2-20.rsml,30416.551,22,4056,184.868,2.278,0.264,712,25978,37.008,0.845,57.513
sim-15-0.7-0.01-0.2-4-1.3-0.8-4-5.rsml,34.396,2,33,17.198,1.227,0,0,0,0,0,0
sim-15-0.8-0.01-0.6-4-1.3-0.35-4-5.rsml,9.455,1,9,9.455,0.578,0,0,0,0,0,0
sim-15-0.5-0.01-0.7-4-1.3-0.65-4-10.rsml,804.24,4,218,55.259,1.776,0.322,28,566,20.829,1.269,63.597
sim-15-0.8-0.01-0.1-4-1.3-0.3-3-20.rsml,3727.452,12,1532,128.13,2.724,0.258,147,2121,14.897,0.719,61.936
sim-15-0.5-0.01-0.3-4-1.3-1-4-20.rsml,26956.277,9,2311,257.305,2.953,0.274,465,24408,52.99,1.012,56.725
sim-15-0.6-0.01-0.7-4-1.3-0.7-3-10.rsml,908.073,4,285,71.532,1.985,0.301,34,602,18.292,1.364,54.665
sim-15-0.8-0.01-0.1-4-1.3-1-5-20.rsml,18486.729,14,4226,302.419,3.729,0.251,614,13935,23.213,0.57,59.442
sim-15-1.1-0.01-0.7-4-1.3-0.25-5-5.rsml,9.994,1,9,9.994,0.492,0,0,0,0,0,0
sim-15-0.6-0.01-0.6-4-1.3-0.7-3-10.rsml,751.569,4,266,66.841,1.898,0.387,29,468,16.697,1.192,62.182
sim-15-0.7-0.01-0.8-4-1.3-0.8-2-20.rsml,15603.793,11,1213,110.938,0.689,0.315,267,14242,53.871,0.546,55.44
sim-15-1.2-0.01-0.1-4-1.3-0.25-5-15.rsml,722.548,13,583,45.431,1.244,0.304,17,124,7.762,0.463,69.629
sim-15-1.5-0.01-0.8-4-1.3-0.8-5-5.rsml,108.082,4,97,24.971,1.452,0.533,2,7,4.099,1.052,35.344
sim-15-1.2-0.01-0.3-4-1.3-1-1-5.rsml,104.176,3,102,34.725,1.743,0,0,0,0,0,0
sim-15-1.2-0.01-0.5-4-1.3-0.95-3-5.rsml,98.953,3,97,32.984,1.651,0,0,0,0,0,0
sim-15-1.4-0.01-0.1-4-1.3-0.3-2-10.rsml,215.511,8,212,26.939,0.867,0,0,0,0,0,0
sim-15-1.1-0.01-0.8-4-1.3-0.6-3-20.rsml,18085.953,18,1585,88.634,0.651,0.33,320,16318,51.533,0.543,58.821
sim-15-1.5-0.01-0.6-4-1.3-0.2-1-10.rsml,143.992,7,123,18.159,0.63,0.554,4,15,4.219,0.445,66.08
sim-15-0.7-0.01-0.3-4-1.3-0.25-3-20.rsml,4399.898,11,1012,92.429,2.27,0.326,141,3311,23.994,0.997,63.895
sim-15-0.8-0.01-0.3-4-1.3-0.5-3-10.rsml,329.315,5,243,49.139,1.384,0.291,12,77,6.968,0.572,67.515
sim-15-1-0.01-0.3-4-1.3-0.2-5-10.rsml,103.396,5,95,19.262,0.655,0.531,2,6,3.543,0.42,41.104
sim-15-1.1-0.01-0.5-4-1.3-0.45-5-20.rsml,23121.717,17,2399,141.629,1.536,0.307,474,20466,43.7,0.862,58.711
sim-15-0.8-0.01-0.8-4-1.3-0.45-2-5.rsml,9.992,1,9,9.992,0.78,0,0,0,0,0,0
sim-15-1-0.01-0.3-4-1.3-0.1-2-15.rsml,114.87,6,113,19.145,0.612,0,0,0,0,0,0
sim-15-1.1-0.01-0.3-4-1.3-0.4-1-10.rsml,404.922,7,277,40.343,1.226,0.38,16,115,7.658,0.552,66.18
sim-15-0.5-0.01-0.6-4-1.3-0.2-4-20.rsml,2843.968,7,544,78.326,1.81,0.321,81,2252,28.342,1.254,62.158
sim-15-1.3-0.01-0.2-4-1.3-0.8-1-5.rsml,77.545,3,75,25.848,1.468,0,0,0,0,0,0
sim-15-0.8-0.01-0.1-4-1.3-0.7-3-5.rsml,33.409,2,32,16.704,1.167,0,0,0,0,0,0
sim-15-0.7-0.01-0.1-4-1.3-0.5-2-5.rsml,14.991,1,14,14.991,0.855,0,0,0,0,0,0
sim-15-1.2-0.01-0.6-4-1.3-0.8-4-20.rsml,32114.773,20,2774,139.239,1.012,0.314,549,29057,53.424,0.646,57.644
sim-15-0.7-0.01-0.6-4-1.3-0.3-4-20.rsml,9635.884,11,1212,110.657,1.574,0.308,200,8312,42.093,1.05,61.027
sim-15-0.7-0.01-0.6-4-1.3-0.3-1-15.rsml,1526.519,7,429,61.866,1.502,0.378,57,1063,19.183,0.991,57.02
sim-15-0.8-0.01-0.5-4-1.3-0.1-2-15.rsml,60.615,4,59,15.154,0.548,0,0,0,0,0,0
sim-15-1-0.01-0.1-4-1.3-0.2-2-20.rsml,1991.243,15,1207,81.004,1.929,0.294,74,734,10.489,0.579,62.613
sim-15-0.6-0.01-0.4-4-1.3-0.65-5-10.rsml,530.305,4,252,63.826,1.877,0.435,21,262,13.095,0.868,43.894
sim-15-1.1-0.01-0.1-4-1.3-0.4-2-20.rsml,10476.627,18,3219,179.388,3.494,0.266,381,7063,19.023,0.738,62.172
sim-15-0.9-0.01-0.8-4-1.3-0.7-1-20.rsml,17467.709,15,1507,100.963,0.684,0.306,330,15777,48.343,0.543,59.121
sim-15-0.9-0.01-0.8-4-1.3-0.75-2-5.rsml,33.6,2,32,16.8,1.183,0,0,0,0,0,0
sim-15-0.9-0.01-0.2-4-1.3-0.3-3-10.rsml,116.359,5,114,23.272,0.791,0,0,0,0,0,0
sim-15-1.3-0.01-0.8-4-1.3-0.45-1-20.rsml,17954.305,20,1789,89.947,0.714,0.315,363,15961,44.505,0.585,59.549
sim-15-1.3-0.01-0.7-4-1.3-0.2-2-10.rsml,102.782,6,93,15.948,0.585,0.554,2,6,3.548,0.494,74.114
sim-15-1.4-0.01-0.7-4-1.3-0.9-1-10.rsml,4639.12,11,934,85.385,1.481,0.269,122,3632,30.327,1.05,55.84
sim-15-0.7-0.01-0.7-4-1.3-0.6-2-5.rsml,14.993,1,14,14.993,0.991,0,0,0,0,0,0
sim-15-0.9-0.01-0.3-4-1.3-0.7-5-10.rsml,705.004,7,412,59.546,1.882,0.306,28,272,10.292,0.727,61.61
sim-15-0.5-0.01-0.3-4-1.3-0.65-3-20.rsml,17397.352,8,1923,240.87,3.262,0.266,338,15297,45.77,1.154,57.987
sim-15-0.8-0.01-0.2-4-1.3-0.5-4-10.rsml,285.344,5,250,50.303,1.427,0.461,7,29,4.833,0.486,49.014
sim-15-1.1-0.01-0.3-4-1.3-0.5-1-15.rsml,6028.508,13,1474,113.943,2.707,0.317,206,4434,22.074,1.04,61.08
sim-15-0.8-0.01-0.1-4-1.3-0.45-3-10.rsml,227.009,5,217,43.953,1.311,0,1,7,7.243,0.39,66.532
sim-15-0.5-0.01-0.3-4-1.3-0.35-3-20.rsml,5951.426,8,1111,139.376,3.099,0.297,165,4751,29.312,1.232,57.472
sim-15-1.4-0.01-0.4-4-1.3-0.8-1-15.rsml,17834.758,16,2574,161.324,1.808,0.308,448,15017,34.048,0.794,57.899
sim-15-1-0.01-0.3-4-1.3-0.95-4-5.rsml,101.822,3,100,33.941,1.738,0,0,0,0,0,0
sim-15-0.5-0.01-0.5-4-1.3-0.3-3-10.rsml,83.153,3,73,24.645,0.835,0.389,3,8,3.073,0.527,25.941
sim-15-1.3-0.01-0.2-4-1.3-0.85-4-15.rsml,12500.574,16,2988,187.272,3.004,0.304,403,9293,23.584,0.781,59.918
sim-15-1.4-0.01-0.6-4-1.3-0.65-5-20.rsml,30592.236,23,2886,126.061,1.062,0.285,572,27401,48.414,0.686,60.979
sim-15-1.5-0.01-0.4-4-1.3-0.8-1-15.rsml,18330.066,18,2781,155.069,1.757,0.302,464,15289,33.489,0.779,57.596
sim-15-1.5-0.01-0.2-4-1.3-0.4-4-20.rsml,17919.562,24,3921,163.832,2.762,0.296,543,13699,25.76,0.835,61.161
sim-15-0.9-0.01-0.1-4-1.3-0.15-1-20.rsml,931.349,12,715,59.976,1.407,0.325,28,198,7.558,0.49,62.282
sim-15-1.5-0.01-0.8-4-1.3-0.85-5-15.rsml,14758.475,18,1657,92.621,0.723,0.306,323,12926,40.53,0.565,56.236
sim-15-0.5-0.01-0.7-4-1.3-0.45-2-20.rsml,11150.52,7,928,133.233,1.095,0.343,198,10116,51.605,0.796,60.147
sim-15-0.9-0.01-0.3-4-1.3-0.9-4-10.rsml,1124.658,7,543,78.085,2.407,0.393,43,550,13.443,0.864,59.893
sim-15-0.7-0.01-0.3-4-1.3-0.4-1-10.rsml,182.748,4,149,37.504,1.11,0.474,5,30,6.547,0.51,35.42
sim-15-0.9-0.01-0.3-4-1.3-0.75-4-5.rsml,34.91,2,33,17.455,1.254,0,0,0,0,0,0
sim-15-1.3-0.01-0.5-4-1.3-0.45-1-20.rsml,27192.215,20,2827,141.911,1.37,0.305,565,24051,43.104,0.772,60.633
sim-15-1.2-0.01-0.7-4-1.3-0.9-2-15.rsml,13621.056,14,1534,110.165,1.064,0.286,293,11924,41.224,0.76,58.627
sim-15-0.7-0.01-0.8-4-1.3-0.2-1-15.rsml,706.109,7,239,34.661,0.98,0.395,29,447,15.982,0.832,69.267
sim-15-1-0.01-0.3-4-1.3-1-2-15.rsml,15063.209,13,2435,187.841,2.852,0.267,385,12420,32.783,0.979,56.674
sim-15-1.4-0.01-0.4-4-1.3-0.85-1-10.rsml,2875.915,11,935,85.494,2.55,0.372,105,1874,18.433,1.119,62.902
sim-15-0.5-0.01-0.4-4-1.3-0.75-1-5.rsml,24.948,1,24,24.948,1.226,0,0,0,0,0,0
sim-15-0.9-0.01-0.5-4-1.3-0.65-1-5.rsml,19.988,1,19,19.988,1.025,0,0,0,0,0,0
sim-15-0.5-0.01-0.2-4-1.3-0.15-5-20.rsml,637.237,6,341,57.449,1.386,0.323,30,278,9.751,0.594,61.082
sim-15-1.4-0.01-0.6-4-1.3-0.55-3-15.rsml,10686.258,16,1700,106.71,1.313,0.283,260,8839,34.534,0.843,59.574
sim-15-1.4-0.01-0.4-4-1.3-1-3-10.rsml,3995.766,11,1138,103.856,2.61,0.277,131,2784,21.781,1.131,55.845
sim-15-1-0.01-0.6-4-1.3-0.5-4-5.rsml,36.911,2,35,18.455,0.916,0,0,0,0,0,0
sim-15-1-0.01-0.4-4-1.3-0.55-5-15.rsml,8754.624,12,1553,129.975,2.176,0.299,243,7070,29.609,1.004,57.358
sim-15-0.5-0.01-0.8-4-1.3-0.6-3-5.rsml,14.957,1,14,14.957,0.985,0,0,0,0,0,0
sim-15-0.7-0.01-0.4-4-1.3-0.55-1-10.rsml,424.869,4,246,62.146,1.614,0.289,19,167,9.278,0.741,49.332
sim-15-0.5-0.01-0.4-4-1.3-0.65-4-10.rsml,470.145,4,224,56.622,1.864,0.322,19,232,12.824,0.839,58.2
sim-15-0.6-0.01-0.6-4-1.3-0.7-1-5.rsml,19.988,1,19,19.988,1.13,0,0,0,0,0,0
sim-15-1-0.01-0.2-4-1.3-0.3-4-10.rsml,183.321,6,165,28.226,0.904,0.515,2,13,6.983,0.405,75.821
sim-15-0.7-0.01-0.1-4-1.3-0.55-5-20.rsml,9473.527,11,2586,235.581,4.372,0.271,329,6716,20.918,0.805,62.229
sim-15-1.4-0.01-0.4-4-1.3-0.1-4-10.rsml,7.273,1,7,7.273,0.379,0,0,0,0,0,0
sim-15-1.5-0.01-0.4-4-1.3-0.5-1-15.rsml,10936.699,18,2098,117.105,2.009,0.294,324,8657,27.249,0.936,57.438
sim-15-1.3-0.01-0.4-4-1.3-0.9-1-10.rsml,2714.273,10,857,86.15,2.529,0.326,93,1795,19.922,1.145,58.923
sim-15-1-0.01-0.4-4-1.3-0.6-2-15.rsml,9876.418,12,1704,142.736,2.488,0.286,261,8027,31.278,1.121,56.48
sim-15-0.7-0.01-0.1-4-1.3-0.55-4-10.rsml,244.686,4,236,59.607,1.582,0,1,6,6.259,0.457,64.761
sim-15-0.7-0.01-0.5-4-1.3-0.35-5-15.rsml,1865.133,8,513,64.679,1.675,0.341,64,1313,21.058,0.98,60.85
sim-15-0.9-0.01-0.4-4-1.3-0.7-2-15.rsml,9648.005,10,1595,160.141,2.628,0.3,253,7920,31.805,1.149,59.564
sim-15-1.4-0.01-0.3-4-1.3-0.8-2-5.rsml,84.19,4,81,21.047,1.3,0,0,0,0,0,0
sim-15-1.3-0.01-0.2-4-1.3-0.45-4-15.rsml,3810.528,15,1446,96.918,2.32,0.314,159,2270,14.822,0.75,59.792
sim-15-0.5-0.01-0.5-4-1.3-0.7-4-20.rsml,19905.42,8,1549,194.211,1.717,0.283,316,18191,58.075,0.914,56.16
sim-15-0.9-0.01-0.2-4-1.3-0.1-5-20.rsml,399.293,9,337,37.815,0.963,0.349,11,53,5.36,0.449,53.107
sim-15-0.7-0.01-0.5-4-1.3-0.45-1-15.rsml,3330.218,8,743,93.29,2.218,0.284,104,2532,24.845,1.232,55.92
