image,diam_max,diam_mean,diam_mode,length,area,width,depth,width_depth_ratio,com_x,com_y,ellips_025,ellips_050,ellips_075,ellips_100,rect_020,rect_040,rect_060,rect_080,directionality,tip_count,cross_hori_0_mean,cross_hori_0_max,cross_hori_1_mean,cross_hori_1_max,cross_hori_2_mean,cross_hori_2_max,cross_hori_3_mean,cross_hori_3_max,cross_vert_mean,cross_vert_max,coord_x0,coord_x1,coord_x2,coord_x3,coord_x4,coord_x5,coord_x6,coord_x7,coord_x8,coord_x9
sim-15-0.5-0.01-0.5-4-1.3-0.6-4-10.rsml.jpg,1.1006666,0.39216486,0.33866668,101119.6,5745.0566,55.118,105.748665,0.521217,0.4126613,0.34369922,0.36361358,1.4642842,2.7236166,3.8024023,0.86291355,1.0124531,1.0850785,1.1186647,24.375942,17.0,687.78625,3300.0,455.1282,1900.0,156.41026,1000.0,100.0,100.0,641.63934,4500.0,0.39170507,0.16282642,0.0,0.34101382,0.30414745,0.33794162,0.37634408,0.41628265,0.49769586,0.4608295
sim-15-1.5-0.01-0.3-4-1.3-0.1-4-20.rsml.jpg,1.6933333,0.35840034,0.33866668,98551.32,9921.917,54.525333,106.34133,0.5127388,0.4813132,0.32735944,0.11794723,0.66277266,1.4763201,2.1671672,0.32691914,0.46817935,0.6013841,0.6504591,27.79064,40.0,1644.697,7800.0,1104.4586,3400.0,393.63058,1100.0,108.28026,200.0,1466.5594,9900.0,0.44720498,0.21273293,0.1552795,0.5869565,0.73602486,0.76552796,0.6180124,0.79658383,0.8074534,0.61180127
sim-15-0.5-0.01-0.5-4-1.3-0.6-2-20.rsml.jpg,2.216785,0.50152886,0.36946413,236457.05,22837.688,292.98508,273.77292,1.0701754,0.44858885,0.31848246,0.2666753,0.95641696,2.0705838,3.0836556,0.6709592,0.63174415,0.74767447,0.8856066,44.098877,286.0,3282.9546,5300.0,3311.828,5300.0,1368.8173,3000.0,178.49463,1400.0,1961.0667,10700.0,0.45018914,0.12105927,0.21059269,0.47793192,0.5598991,0.56872636,0.5762926,0.68726355,0.9785624,0.5964691
sim-15-0.5-0.01-0.7-4-1.3-0.4-5-10.rsml.jpg,1.1006666,0.26026234,0.08466667,56598.566,2913.126,42.587334,70.358,0.6052948,0.44026482,0.3494634,0.40308657,1.3926526,2.8063185,3.6721015,0.8974627,0.9512599,1.1075944,1.1421514,23.515553,13.0,491.02563,2100.0,599.03845,2600.0,146.15384,800.0,100.0,100.0,528.0,6000.0,0.055666003,0.13518886,0.43141153,0.4831014,0.5526839,0.58449304,0.51689863,0.46520874,0.7037773,0.33996025
sim-15-0.5-0.01-0.1-4-1.3-0.9-5-10.rsml.jpg,2.2013333,0.49639544,0.08466667,121107.625,10983.638,41.740665,181.01733,0.23058933,0.33679608,0.39833,0.28598297,1.0934956,1.6695933,2.4196782,0.54426956,0.77022696,0.81490505,0.81490505,2.978214,13.0,443.38843,2000.0,275.65543,1800.0,100.0,100.0,100.0,100.0,1000.0,14800.0,0.19675456,0.14604463,0.11359026,0.07505071,0.042596348,0.11764706,0.15010142,0.9979716,0.8194726,0.28803244
sim-15-0.5-0.01-0.3-4-1.3-1-4-20.rsml.jpg,3.8454542,0.8136207,0.29580417,567944.0,73060.97,233.9811,677.6873,0.34526408,0.4958961,0.31188455,0.1650465,0.6730569,1.5433356,2.4240358,0.43350974,0.45568463,0.5739399,0.6552911,30.907297,244.0,3629.6428,7000.0,2780.0698,6200.0,1127.6224,3100.0,225.87413,1700.0,5486.5825,20700.0,0.494311,0.11630847,0.15676358,0.27180785,0.3147914,0.33375475,0.39064476,0.6409608,0.7863464,0.5120101
sim-15-0.5-0.01-0.5-4-1.3-0.1-4-20.rsml.jpg,1.27,0.3124617,0.33866668,84684.95,4117.34,56.55733,83.48133,0.6774848,0.4956065,0.33190253,0.4222702,1.6553774,3.116019,4.3573103,0.9925149,1.1692371,1.2467407,1.2979848,36.1478,21.0,865.30615,7700.0,693.4959,2900.0,250.40651,700.0,100.0,100.0,680.8511,13100.0,0.50149703,0.31586826,0.109281436,0.51047903,0.51796407,0.54041916,0.53443116,0.54341316,0.9236527,0.5928144
sim-15-1-0.01-0.1-4-1.3-0.4-2-10.rsml.jpg,0.9313333,0.29908875,0.08466667,86462.62,4057.5652,55.88,84.41267,0.66198593,0.43871483,0.37347525,0.44741675,1.7731199,3.1215882,4.268842,1.0557132,1.1614848,1.3186086,1.3771806,19.068167,7.0,509.0909,9200.0,374.4,400.0,208.0,300.0,100.0,100.0,406.21118,2100.0,0.3590909,0.13787879,0.22272727,0.15151516,0.095454544,0.122727275,0.18030304,0.82575756,0.6484848,0.46212122
sim-15-1-0.01-0.1-4-1.3-0.2-4-10.rsml.jpg,0.42333332,0.2230244,0.16933334,17991.666,571.75397,18.457333,29.125334,0.63372093,0.4562583,0.3855997,0.43802753,1.3675404,2.4811194,2.9768991,0.8582852,0.98696876,1.0297645,1.0310973,9.462498,5.0,288.8889,700.0,400.0,400.0,246.51163,500.0,130.23256,200.0,354.45544,2500.0,0.2706422,0.12844037,0.21559633,0.5045872,0.49082568,0.5321101,0.5412844,0.98165137,0.72477067,0.5917431
sim-15-1.5-0.01-0.5-4-1.3-0.3-1-20.rsml.jpg,2.5791583,0.5357082,0.25791585,165066.14,27155.186,205.30101,183.63608,1.1179775,0.51742226,0.2929223,0.05091797,0.37281907,1.0604538,1.7577574,0.21785216,0.23699982,0.38868046,0.48896825,64.461235,280.0,3886.747,7000.0,3752.809,6300.0,1170.7865,2800.0,171.91011,1700.0,2072.2222,9800.0,0.4937186,0.086683415,0.25502512,0.4120603,0.4321608,0.4447236,0.71482414,0.8454774,0.8592965,0.71356785
sim-15-1.5-0.01-0.7-4-1.3-0.4-1-20.rsml.jpg,1.4313958,0.36103585,0.28627917,183218.66,24463.412,227.01938,202.68564,1.1200565,0.55724907,0.31864136,0.11597018,0.54551625,1.3213111,2.0564053,0.36953646,0.35642985,0.45677742,0.5953448,46.853813,404.0,3480.2468,6900.0,4241.573,8000.0,1717.9775,4700.0,220.22472,1200.0,2322.2842,10100.0,0.4413619,0.14123581,0.2749054,0.42496848,0.5258512,0.53215635,0.59899116,0.92686003,0.9445145,0.6393443
sim-15-0.5-0.01-0.3-4-1.3-0.4-5-20.rsml.jpg,3.7433252,1.0304581,0.249555,319430.4,37810.08,197.14845,367.8441,0.53595656,0.4779229,0.2956402,0.15331662,0.79856116,1.6116626,2.506851,0.43207708,0.53603065,0.64475614,0.7077091,58.058296,114.0,3032.5715,6300.0,1925.0,5400.0,588.04346,3300.0,100.0,100.0,2548.6006,8300.0,0.4227848,0.12278481,0.21265823,0.2443038,0.2278481,0.25189874,0.26962024,0.74556965,1.0,0.44810125
sim-15-1-0.01-0.5-4-1.3-1-3-20.rsml.jpg,2.013585,0.44145763,0.33559752,429564.8,54985.973,266.1288,500.3759,0.5318578,0.51727843,0.32198152,0.1532546,0.6208734,1.4986115,2.3814032,0.436681,0.40689677,0.53828925,0.6472764,26.303543,667.0,3393.37,6300.0,4047.3118,6600.0,1751.6129,4500.0,322.58066,1500.0,4763.1147,15900.0,0.5447667,0.008827238,0.19798234,0.36948296,0.42370743,0.43127364,0.48045397,0.6847415,0.9205549,0.6040353
sim-15-1.5-0.01-0.3-4-1.3-0.1-5-20.rsml.jpg,1.1612033,0.2848386,0.08932333,57166.93,4151.4805,68.1537,49.93174,1.3649374,0.5118237,0.31913093,0.21836607,1.0560707,2.030187,2.8074746,0.53172535,0.709835,0.8385438,0.8802418,72.68102,42.0,2551.8518,10300.0,1197.1428,2400.0,437.14285,1000.0,111.42857,200.0,668.1818,3400.0,0.30799475,0.33682832,0.13630407,0.6802097,0.73001313,0.7522936,0.7038008,0.6684142,0.8715596,0.7077326
sim-15-1.5-0.01-0.5-4-1.3-0.3-2-20.rsml.jpg,2.4431624,0.484248,0.2714625,173736.0,27199.998,213.09805,193.82422,1.0994397,0.45269236,0.2912756,0.051228568,0.40573665,1.1261702,1.8178307,0.22978503,0.25563383,0.41482863,0.50504005,58.681652,250.0,3727.3809,7500.0,3532.5842,6400.0,1112.3595,2500.0,176.4045,1200.0,1929.8969,9000.0,0.38343948,0.024203822,0.19872612,0.37197453,0.35923567,0.37197453,0.555414,0.61273885,0.91719747,0.555414
sim-15-0.5-0.01-0.7-4-1.3-0.1-5-20.rsml.jpg,1.1006666,0.3194853,0.08466667,82067.99,5424.424,51.646667,90.678,0.5695612,0.47751066,0.343422,0.31681964,1.1040457,2.2844167,3.2496254,0.6973996,0.7775176,0.9086596,0.9653181,51.816586,19.0,825.0,2900.0,928.3582,8600.0,279.1045,2600.0,100.0,100.0,846.6887,4200.0,0.5344262,0.096721314,0.17704917,0.2967213,0.21311475,0.2409836,0.3262295,0.47213113,0.9327869,0.62459016
sim-15-0.5-0.01-0.5-4-1.3-0.9-4-10.rsml.jpg,2.059305,0.7325471,1.0296525,146439.47,11793.525,91.524666,145.4098,0.62942564,0.5870473,0.3339104,0.25108406,1.046612,2.2369015,3.0408983,0.68816024,0.69748265,0.8211573,0.925576,39.08834,28.0,1081.5603,2700.0,847.79877,2500.0,242.76729,1700.0,100.0,100.0,850.2513,6200.0,0.5025,0.3,0.5025,0.76375,0.8325,0.865,0.7975,0.67875,0.7375,0.5425
sim-15-1-0.01-0.7-4-1.3-0.7-3-20.rsml.jpg,1.3229166,0.36492568,0.33072916,211666.67,21422.32,261.60678,239.77864,1.0910345,0.55788016,0.33393204,0.22384326,0.8577339,1.8948019,2.791518,0.6143146,0.5544594,0.6724716,0.8154787,32.587677,357.0,2509.756,5000.0,3920.8792,5800.0,1519.7803,4900.0,192.3077,900.0,2517.8572,7900.0,0.539823,0.0,0.22123894,0.47029078,0.6144121,0.61946905,0.8419722,0.8621997,0.8078382,0.62705433
sim-15-1-0.01-0.7-4-1.3-0.8-5-20.rsml.jpg,1.3893801,0.38733044,0.34734502,222300.81,23827.174,275.4446,251.82513,1.0937932,0.45808625,0.34517586,0.20840257,0.80655414,1.7636374,2.7227762,0.586504,0.5222455,0.6183271,0.7598326,40.6404,391.0,2646.4285,5800.0,3972.5276,6700.0,1748.3517,3800.0,230.76923,1000.0,2129.5393,9100.0,0.38335434,0.029003782,0.15889029,0.25094578,0.50567466,0.51071876,0.6998739,0.887768,0.74905425,0.5132409
sim-15-1-0.01-0.7-4-1.3-0.6-2-10.rsml.jpg,2.0050125,0.55236125,0.1336675,85547.195,8357.961,106.934,82.87385,1.2903225,0.60257477,0.30367982,0.1388498,0.76221853,1.7361822,2.2441466,0.4339656,0.49785697,0.65780133,0.73261577,69.68134,30.0,2224.2424,6900.0,1511.5385,4300.0,511.53845,1500.0,106.410255,200.0,773.183,6400.0,0.515,0.0025,0.3325,0.4725,0.44,0.4625,0.8025,0.86,0.945,0.63875
sim-15-1.5-0.01-0.3-4-1.3-0.9-4-10.rsml.jpg,4.05384,0.93312025,1.01346,144136.55,20455.002,90.08534,151.23076,0.5956813,0.47403553,0.3310541,0.08262043,0.5752271,1.2028296,1.8212166,0.25290945,0.40870905,0.5138398,0.54555464,43.69077,58.0,2120.6667,9300.0,1094.0476,7500.0,395.2381,1800.0,110.11905,200.0,1440.7035,6600.0,0.5,0.16,0.0575,0.32,0.28875,0.32625,0.92,0.815,0.8025,0.56125
sim-15-1.5-0.01-0.7-4-1.3-0.2-5-10.rsml.jpg,0.76199996,0.243323,0.16933334,20484.676,1071.372,21.251333,34.45933,0.6167076,0.48968405,0.3377767,0.18428956,0.90848744,1.8099415,2.2385015,0.4826142,0.64596176,0.7417417,0.75462306,25.176582,11.0,440.0,2600.0,641.17645,1400.0,323.52942,1400.0,100.0,100.0,525.20325,4400.0,0.21513945,0.2988048,0.17131475,0.5099602,0.44621515,0.4860558,0.5498008,0.57768923,0.9203187,0.75697213
sim-15-1-0.01-0.7-4-1.3-0.7-1-20.rsml.jpg,1.3869458,0.3541935,0.27738917,177529.06,23204.158,220.247,200.55237,1.098202,0.5216965,0.34451482,0.16293693,0.60725385,1.374456,2.2248602,0.43900922,0.39912972,0.50033474,0.6159327,48.18889,444.0,3227.5,6000.0,4595.5557,7200.0,1716.6666,4600.0,203.33333,1300.0,2252.139,7500.0,0.47607052,0.12972292,0.06926952,0.23047858,0.5088161,0.5163728,0.69395465,0.9748111,0.8853904,0.6901763
sim-15-1.5-0.01-0.1-4-1.3-0.9-3-20.rsml.jpg,6.8516498,1.6612655,0.22838832,584674.1,86597.31,182.71066,699.5534,0.26118186,0.5467246,0.32867932,0.08535289,0.5460048,1.3603821,2.0613847,0.29547668,0.3727144,0.47078463,0.5360092,33.121628,639.0,2531.3672,8300.0,937.07574,5000.0,380.41776,1700.0,138.84514,200.0,3726.8354,18200.0,0.455,0.3125,0.3775,0.5975,0.575,0.6025,0.6975,0.68125,0.76875,0.485
sim-15-1.5-0.01-0.3-4-1.3-0.2-2-20.rsml.jpg,3.90271,0.75987196,0.18584333,118939.73,16223.564,148.48882,127.86021,1.1613373,0.52861243,0.2832431,0.06740209,0.5577511,1.3208128,2.019703,0.23344445,0.37483534,0.5270857,0.58152056,77.39081,174.0,3552.5642,10500.0,2253.4883,9500.0,587.2093,2500.0,128.23529,200.0,1320.9069,8400.0,0.39924905,0.30913642,0.27284107,0.27659574,0.6332916,0.6545682,0.660826,0.8836045,0.85356694,0.60450566
sim-15-0.5-0.01-0.5-4-1.3-0.4-1-20.rsml.jpg,3.25247,0.7256283,0.27103916,346930.12,37763.344,214.39198,393.0068,0.54551727,0.47588184,0.31021687,0.18722008,0.7533159,1.7833171,2.6900408,0.5171322,0.49333227,0.6459075,0.7627182,27.718596,113.0,2820.8093,6300.0,2558.5635,6500.0,768.5083,2400.0,128.17679,1000.0,2844.4163,18300.0,0.539823,0.037926674,0.27180785,0.4652339,0.4323641,0.44627056,0.47914034,0.75726926,0.97850823,0.55878633
sim-15-1-0.01-0.1-4-1.3-0.9-5-10.rsml.jpg,3.4216976,0.82914555,0.08773584,168452.81,18850.922,65.27546,177.57733,0.36758894,0.613352,0.36897996,0.1404496,0.71029973,1.4716234,1.843512,0.40784696,0.49903193,0.5146886,0.594522,5.92026,25.0,886.5801,4200.0,458.89328,2100.0,237.54941,300.0,105.5336,200.0,1122.159,14500.0,0.53629035,0.125,0.54435486,0.547043,0.5389785,0.5927419,0.9166667,0.8467742,0.95564514,0.5994624
sim-15-1.5-0.01-0.7-4-1.3-0.3-2-20.rsml.jpg,1.725295,0.38893673,0.28754917,184031.47,24156.719,224.0008,201.57196,1.1112696,0.4965341,0.30485725,0.101655774,0.5398945,1.3230487,2.146651,0.33826137,0.3505934,0.5032675,0.6074349,45.29478,311.0,3676.6233,6000.0,4414.773,7500.0,1431.8182,3400.0,235.22728,800.0,2112.5,9300.0,0.35815147,0.07958922,0.18228498,0.22464699,0.5250321,0.53145057,0.5738126,0.84852374,0.94480103,0.5622593
sim-15-1-0.01-0.1-4-1.3-0.5-4-10.rsml.jpg,1.8626666,0.4279563,0.08466667,69496.09,5417.4814,33.189335,111.082664,0.2987805,0.42675754,0.3895981,0.22858125,0.9151064,1.7380834,2.4399242,0.5200669,0.6169631,0.71098363,0.74513173,2.5792017,11.0,405.03598,2700.0,301.2195,1300.0,100.0,100.0,100.0,100.0,751.9337,8400.0,0.36479592,0.04336735,0.2755102,0.24744898,0.16836734,0.22704081,0.30357143,0.9872449,0.81632656,0.49744898
sim-15-0.5-0.01-0.5-4-1.3-0.8-2-20.rsml.jpg,1.9032009,0.4481534,0.27188584,348013.88,45571.06,212.61473,404.838,0.5251847,0.5090868,0.33420408,0.16971439,0.6021502,1.3935541,2.2411597,0.44345537,0.39736652,0.5082304,0.61753106,28.463402,226.0,3169.4443,7100.0,3908.602,6400.0,1511.828,3600.0,329.03226,1800.0,4284.375,17200.0,0.4539642,0.0882353,0.18414322,0.33375958,0.39897698,0.41048592,0.5473146,0.75191814,0.9398977,0.5294118
sim-15-1.5-0.01-0.5-4-1.3-0.7-2-10.rsml.jpg,3.2441094,0.7118212,0.44746336,143188.27,19136.777,89.49267,141.62215,0.6319115,0.4293363,0.3071022,0.07186574,0.46122324,1.2247982,1.8359433,0.24085018,0.31478527,0.47912246,0.5220642,47.193443,49.0,1788.5714,8600.0,1491.7721,3700.0,351.89874,900.0,109.49367,200.0,1398.7438,7700.0,0.37875,0.19125,0.27125,0.2,0.20625,0.235,0.31125,0.865,0.7675,0.4375
sim-15-1.5-0.01-0.7-4-1.3-0.8-4-20.rsml.jpg,1.1849099,0.35701635,0.29622748,189585.6,25061.438,234.31595,214.4687,1.0925415,0.49733308,0.32766917,0.12954776,0.56853265,1.3880404,2.24698,0.40442306,0.3605825,0.48263633,0.6076925,42.825222,540.0,2735.2942,5300.0,3983.5166,6600.0,1513.1868,4000.0,200.0,700.0,2044.1096,8900.0,0.38558787,0.017699115,0.16814159,0.32743362,0.49557522,0.5006321,0.61820483,0.7977244,0.931732,0.573957
sim-15-0.5-0.01-0.7-4-1.3-0.3-3-10.rsml.jpg,0.67733335,0.3345433,0.08466667,24709.12,982.55664,23.960667,44.196,0.5421456,0.56766427,0.38371798,0.4025851,1.5769926,2.9454546,3.551831,1.0146489,1.034037,1.1796639,1.1804395,13.308647,8.0,310.0,900.0,455.3846,1700.0,127.69231,400.0,100.0,100.0,409.2857,7900.0,0.4558304,0.5229682,0.55123675,0.6183746,0.6713781,0.71024734,0.6607774,0.590106,0.85865724,0.5689046
sim-15-1.5-0.01-0.7-4-1.3-0.1-1-20.rsml.jpg,2.3643165,0.36965767,0.11821582,75658.125,6781.805,94.572655,66.55551,1.4209591,0.5643229,0.3046906,0.11860271,0.75498533,1.7211511,2.3471797,0.41265166,0.48398063,0.6594443,0.7429229,72.81418,40.0,2357.1428,7700.0,2050.0,7600.0,701.4286,2000.0,122.85714,300.0,861.809,7500.0,0.525,0.15875,0.27625,0.44125,0.65,0.66875,0.615,0.75625,0.8475,0.7075
sim-15-1-0.01-0.5-4-1.3-1-4-20.rsml.jpg,2.2365758,0.50799966,0.31951082,408973.88,57377.117,253.05258,477.6687,0.5297659,0.4631197,0.32586414,0.1265968,0.5326042,1.3273842,2.1325831,0.37796947,0.3490461,0.47058102,0.57714194,31.065094,498.0,3471.8232,6800.0,4222.46,6800.0,1828.3423,4300.0,452.4064,2200.0,4923.797,23300.0,0.38636363,0.04419192,0.16666667,0.3409091,0.4318182,0.44065657,0.6123737,0.6691919,0.82954544,0.48737374
sim-15-1.5-0.01-0.5-4-1.3-0.5-1-10.rsml.jpg,2.2568958,0.5950988,0.8124825,115553.06,11246.383,69.15129,106.254654,0.65080714,0.5619271,0.32924947,0.11818299,0.73191893,1.5320603,2.204972,0.37513044,0.49299234,0.6167381,0.65928173,38.826485,29.0,1423.3871,9000.0,1110.2041,4100.0,402.0408,1500.0,112.244896,200.0,1114.8148,19100.0,0.5078329,0.4007833,0.4164491,0.45953003,0.45953003,0.48825064,0.5339426,0.9451697,0.8550914,0.87075716
sim-15-1.5-0.01-0.7-4-1.3-0.7-4-10.rsml.jpg,2.0461817,0.5137599,0.14615583,93539.734,11735.437,116.92467,93.978195,1.2441679,0.5678351,0.30164972,0.09441552,0.51726156,1.3412459,1.9765238,0.30145466,0.34460858,0.49662492,0.5905547,73.735344,84.0,3243.2837,8000.0,2517.5,4900.0,685.0,2500.0,117.5,300.0,1231.579,8000.0,0.455,0.0175,0.3675,0.3975,0.51125,0.53,0.64,0.93625,0.88125,0.6725
sim-15-1-0.01-0.1-4-1.3-0.3-3-20.rsml.jpg,5.00253,0.80072695,0.12827,246278.39,35377.508,99.66579,277.9611,0.35856023,0.5395586,0.34744474,0.116687514,0.60600424,1.1877958,1.8451225,0.30195248,0.40477875,0.47504213,0.48991498,38.659355,105.0,2264.1733,10600.0,952.3985,5400.0,347.60147,2000.0,132.34201,200.0,2514.4,16500.0,0.4839125,0.027027028,0.33848134,0.35649934,0.36293435,0.4092664,0.6962677,0.94465894,0.85456884,0.52895755
sim-15-0.5-0.01-0.7-4-1.3-0.7-5-20.rsml.jpg,1.688465,0.3399515,0.2814108,180102.92,17516.98,220.62608,203.17862,1.0858725,0.54997665,0.3616644,0.321638,0.9419731,1.8928301,2.818899,0.70139927,0.629444,0.6958408,0.828313,37.88316,342.0,2642.1687,4700.0,3698.889,5000.0,2114.4443,5400.0,328.8889,1500.0,1997.9329,8000.0,0.3890306,0.05867347,0.028061224,0.625,0.67091835,0.6785714,0.8647959,0.9221939,0.8979592,0.4732143
sim-15-1-0.01-0.5-4-1.3-0.3-2-10.rsml.jpg,0.5926667,0.2524372,0.16933334,57235.09,2560.4045,46.312668,59.60533,0.7769886,0.4566429,0.34260783,0.38580072,1.530505,2.966734,3.936047,0.9084356,1.0341258,1.2006547,1.210509,29.636293,14.0,920.63495,9400.0,565.9091,2900.0,218.18182,300.0,100.0,100.0,434.44446,6700.0,0.36014625,0.29981717,0.3382084,0.33089578,0.31444243,0.3418647,0.35648996,0.833638,0.61974406,0.6234004
sim-15-0.5-0.01-0.3-4-1.3-0.4-2-10.rsml.jpg,1.016,0.30022827,0.16933334,31734.252,1404.366,22.013332,64.60067,0.34076017,0.7017392,0.41821492,0.40887442,1.4034485,2.5278833,2.7203834,0.93512994,0.95345753,1.0551034,1.0549828,2.0207736,6.0,300.0,1300.0,215.78947,1100.0,101.052635,200.0,100.0,100.0,429.03226,7100.0,0.56153846,0.55,0.72692305,0.83076924,0.9423077,1.0,0.88846153,0.78846157,0.6615385,0.7076923
sim-15-1-0.01-0.5-4-1.3-0.7-1-10.rsml.jpg,3.6544251,0.86979204,0.48725668,155922.14,15496.59,97.45133,155.80032,0.62548864,0.41754887,0.32800382,0.14904688,0.8042055,1.7608536,2.5278308,0.48351216,0.5188146,0.6430138,0.74501437,52.697624,45.0,1483.688,8700.0,1027.5,4500.0,344.375,2200.0,108.75,200.0,1095.466,8100.0,0.4875,0.2525,0.2675,0.17875,0.135,0.1625,0.30875,0.4475,0.75375,0.5275
sim-15-0.5-0.01-0.3-4-1.3-0.6-3-10.rsml.jpg,1.016,0.40087438,0.08466667,67873.88,5278.5435,33.02,115.90867,0.28487948,0.5030836,0.36751333,0.25038093,0.99862057,1.9180528,2.319384,0.5975459,0.6876413,0.7426257,0.75002,14.385321,16.0,521.37933,1300.0,418.12866,2000.0,101.75439,200.0,100.0,100.0,1041.5205,9400.0,0.43846154,0.041025642,0.6051282,0.56153846,0.53333336,0.5948718,0.6230769,0.6666667,0.5974359,0.5846154
sim-15-1.5-0.01-0.7-4-1.3-0.6-2-10.rsml.jpg,2.5758774,0.52688926,0.4906433,78502.93,9298.304,97.638016,74.70044,1.3070607,0.41420463,0.3143272,0.08684124,0.5365741,1.346336,1.9414154,0.3196359,0.3472726,0.533474,0.6094321,66.30766,41.0,2327.6924,20200.0,2336.842,5600.0,561.8421,1700.0,100.0,100.0,935.44305,5900.0,0.42336684,0.028894473,0.09045226,0.42713568,0.4384422,0.46231157,0.44974875,0.72613066,0.98115575,0.4798995
sim-15-1.5-0.01-0.3-4-1.3-0.9-2-10.rsml.jpg,2.66954,0.6645417,0.11123083,142375.45,20228.549,86.315125,149.49423,0.57738096,0.47366485,0.3460468,0.091795385,0.54154545,1.1094462,1.7534765,0.26218927,0.38544822,0.45461094,0.501163,53.2525,59.0,1902.6666,5300.0,1277.381,3700.0,427.9762,2600.0,113.77245,300.0,1602.1621,14500.0,0.5438144,0.16623712,0.05798969,0.0012886598,0.41494846,0.4548969,0.8015464,0.78350514,0.9188144,0.6030928
sim-15-1-0.01-0.7-4-1.3-0.9-2-10.rsml.jpg,1.8161,0.44439867,0.1651,105664.0,12802.349,129.2733,110.1217,1.173913,0.5268813,0.31659433,0.117728226,0.5970107,1.4004488,2.1283803,0.37170345,0.4010678,0.5251409,0.6318301,68.42754,57.0,2910.6667,7400.0,2403.6145,5200.0,807.22894,2500.0,108.43374,200.0,1283.2474,8100.0,0.5019157,0.07024266,0.2413793,0.41762453,0.3550447,0.37420177,0.86206895,0.9003831,0.88378036,0.56577265
sim-15-0.5-0.01-0.5-4-1.3-0.6-1-20.rsml.jpg,1.8834101,0.4962353,0.3139017,401794.16,44509.062,247.66843,465.2023,0.5323887,0.49466392,0.31830013,0.21102594,0.7824364,1.7298738,2.7827184,0.5414583,0.5265422,0.63319063,0.7568639,20.633896,186.0,3114.5251,6300.0,3402.162,6000.0,1276.2162,3300.0,181.62163,1100.0,3713.7405,18700.0,0.4765526,0.0887199,0.27883396,0.46514577,0.48922688,0.49936628,0.5576679,0.83143216,0.95690745,0.4917617
sim-15-0.5-0.01-0.5-4-1.3-0.8-4-20.rsml.jpg,2.0172892,0.42704135,0.28818417,368875.72,44943.473,225.6482,429.3944,0.52550334,0.45225516,0.330593,0.17993127,0.7165895,1.5184157,2.3946357,0.48921478,0.4720815,0.5696552,0.66842145,28.744492,212.0,3328.889,6200.0,3943.5483,7100.0,1551.0753,4600.0,309.13977,1200.0,4342.526,20000.0,0.44827586,0.067688376,0.15708812,0.2962963,0.41634738,0.42784163,0.5121328,0.7228608,0.9425287,0.4789272
sim-15-1.5-0.01-0.1-4-1.3-0.3-2-10.rsml.jpg,0.84666663,0.27833533,0.08466667,46356.184,2230.628,35.390667,60.282665,0.58707863,0.42620817,0.39203918,0.36738026,1.4193426,2.529644,3.4258711,0.87201095,0.98690504,0.9923708,1.0445988,20.615503,7.0,359.67743,1400.0,312.35956,400.0,255.05618,400.0,102.24719,200.0,412.5,2200.0,0.4784689,0.284689,0.1076555,0.3708134,0.32057416,0.354067,0.40191388,0.49760765,0.923445,0.6435407
sim-15-1.5-0.01-0.3-4-1.3-0.9-1-10.rsml.jpg,3.591348,0.6875249,0.37803665,181457.58,32241.043,73.150085,192.79869,0.37941176,0.5347917,0.33409023,0.052444436,0.37911487,0.85671365,1.311067,0.16656993,0.28090063,0.34380403,0.38704702,39.451912,69.0,2006.4377,12800.0,1182.3529,3900.0,366.66666,2300.0,123.92157,500.0,2412.5,15500.0,0.5361757,0.17700258,0.029715762,0.45478037,0.53359175,0.5826873,0.8591731,0.81395346,0.8475452,0.60335916
sim-15-1.5-0.01-0.3-4-1.3-0.2-2-10.rsml.jpg,0.42333332,0.22511372,0.254,21900.049,953.516,21.082,34.628666,0.60880196,0.53941995,0.34341875,0.23610371,1.0538981,2.0233529,2.3381283,0.55079025,0.7471142,0.8297816,0.84425503,15.1075735,8.0,251.85185,500.0,570.58826,900.0,245.09804,400.0,100.0,100.0,505.88235,13400.0,0.48594376,0.34136546,0.06827309,0.55421686,0.5421687,0.58232933,0.5903614,0.5943775,0.83935744,0.76706827
sim-15-0.5-0.01-0.1-4-1.3-0.6-4-20.rsml.jpg,5.81152,1.4889375,0.22352,572211.2,53895.363,176.80432,679.5008,0.26019737,0.63134277,0.32978556,0.24337159,1.0888226,2.216601,2.6844075,0.6306792,0.7565082,0.8358003,0.8958863,34.88426,277.0,2062.162,9600.0,867.8947,3100.0,271.05264,2200.0,100.0,100.0,3150.5103,22300.0,0.56005055,0.3931732,0.5145386,0.51959544,0.48040456,0.5158028,0.5562579,0.84450066,0.8482933,0.59165615
sim-15-1.5-0.01-0.5-4-1.3-0.7-1-10.rsml.jpg,3.5379026,0.6333192,0.42883667,137227.73,19756.72,84.588036,136.7989,0.6183386,0.5269483,0.32234997,0.06077642,0.42821872,1.0654486,1.7318078,0.22167656,0.28436852,0.40481436,0.46104884,39.991898,46.0,1837.8572,10600.0,1570.0,4300.0,433.75,1200.0,132.5,300.0,1581.137,17000.0,0.46641317,0.03422053,0.29657796,0.39163497,0.599493,0.6299113,0.7376426,0.73891,0.86565274,0.52598226
