;image;Rep;Is; areaTotal; width; depth; ratio w/d; CoM X; CoM Y; Densell1; Densell2; Densell3; Densell4; DensRect1; DensRect2; DensRect3; Directionality; LengthBlancs1; LengthBlancs2; nTips; meanhor4; maxhor4; meanhor3; maxhor3; meanhor2; maxhor2; meanhor1; maxhor1; meanvert; maxvert; number; numberdensity; X1;X2;X3;X4;X5;X6;X7;X8;X9;X10; areaPrim; width; depth; ratio w/d; CoM X; CoM Y; Densell1; Densell2; Densell3; Densell4; DensRect1; DensRect2; DensRect3; Directionality; LengthBlancs1; LengthBlancs2; nTips; meanhor4; maxhor4; meanhor3; maxhor3; meanhor2; maxhor2; meanhor1; maxhor1; meanvert; maxvert; number; numberdensity; X1;X2;X3;X4;X5;X6;X7;X8;X9;X10; areaLat; width; depth; ratio w/d; CoM X; CoM Y; Densell1; Densell2; Densell3; Densell4; DensRect1; DensRect2; DensRect3; Directionality; LengthBlancs1; LengthBlancs2; nTips; meanhor4; maxhor4; meanhor3; maxhor3; meanhor2; maxhor2; meanhor1; maxhor1; meanvert; maxvert; number; numberdensity; X1;X2;X3;X4;X5;X6;X7;X8;X9;X10; EDMmax; LatDiam
102;sim-0.05-0.2-10-1-4-0.5-1-20 ;2;Data;46213;226;934;0.24197002;0.52454406;0.38609952;0.7345809;0.47855413;0.2962551;0.094841674;56097.344;46694.69;24336.283;2.4235182;27.059412;45.13198;82;18.745098;44;18.443966;32;8.534782;16;2.8755364;5;49.131817;253;1;0.001070664;74;43;49;40;67;63;154;162;146;6;3682;176;924;0.1904762;0.64101154;0.37363645;0.053553555;0.037163854;0.032662056;0.015180471;4448.864;3477.2727;2090.9092;13.195917;235.15314;470.30627;980;5.513274;20;5.168889;12;2.9035087;6;1.2987013;3;21.753334;148;603;0.6525974;85;19;61;17;45;1;141;81;70;1;2015;220;628;0.35031846;0.5302876;0.39875814;0.017828202;0.023087882;0.02385938;0.010042921;1604.5454;1622.7273;1354.5454;41.04953;166.35504;332.71008;991;4.730159;10;4.6883116;10;3.1266668;7;1.5;4;9.221698;34;1108;1.7643312;59;28;27;41;83;89;182;154;59;1;27;1
107;sim-0.05-0.2-10-1-4-1-0.6-20 ;2;Data;13498;240;546;0.43956044;0.60992366;0.40144965;0.42006803;0.21356654;0.117648885;0.053039066;14891.667;12137.5;6616.6665;4.645021;25.86901;62.43839;293;10.563637;23;10.718518;16;6.518797;12;2.5588236;4;17.925926;148;285;0.521978;102;33;1;98;76;25;158;228;117;4;1640;237;543;0.4364641;0.53024083;0.3912534;0.041121494;0.024200337;0.016156571;0.007968775;1856.54;1097.0464;810.1266;13.62199;148.64723;296.89224;750;4.090909;9;4.150376;8;3;7;1.4408603;3;6.9017096;58;510;0.9392265;112;33;1;98;76;10;156;225;114;1;803;179;291;0.6151203;0.7501792;0.40153334;0.04346139;0.037156496;0.017362995;0.007688829;938.5475;1122.905;871.50836;43.705063;85.75546;171.51093;438;3.9807692;10;3.7714286;8;2.142857;6;1.2285714;2;5.0992365;17;415;1.4261168;62;32;78;73;93;26;122;94;1;4;12;2
112;sim-0.05-0.2-10-1-4-1-0.8-20 ;2;Data;24494;211;744;0.28360215;0.6689006;0.38970685;0.55496776;0.33085135;0.20145668;0.06487112;34952.605;21208.531;13744.076;2.8188822;27.160566;34.566017;439;14.8;52;12.25;22;6.228261;11;2.6793478;4;32.448452;230;466;0.6263441;87;60;13;14;114;76;149;193;166;4;2511;203;739;0.27469555;0.6534058;0.39897335;0.048981246;0.0327618;0.025173353;0.007998516;3216.7488;2068.9656;2059.1133;11.3400135;191.90102;383.80203;759;4.5581393;10;4.508197;10;3.1885715;6;1.6025641;4;12.673575;175;460;0.6224628;110;56;30;12;109;14;127;167;160;1;1678;209;467;0.44753748;0.563467;0.342666;0.053560436;0.035157062;0.019835813;0.007763634;2559.8086;1545.4546;856.45935;42.953705;128.44453;256.47806;849;6.602041;14;5.0877194;11;2.695238;7;1.4745762;3;8.044776;25;823;1.7623127;56;50;15;19;26;115;143;137;107;2;22;3
117;sim-0.05-0.2-10-1-4-1-1-20 ;2;Data;42399;274;936;0.29273504;0.5534441;0.38455176;0.6580274;0.41999894;0.19910511;0.056040432;46678.832;41047.445;27430.656;2.5079021;16.26647;48.66626;93;20.8;43;15.318966;31;7.3663793;23;2.7715516;6;37.830257;221;1;0.001068376;78;78;40;67;161;118;140;191;142;6;3425;172;918;0.18736383;0.8743346;0.37492692;0.06415531;0.03878939;0.02314254;0.013619289;4872.0933;3761.628;1325.5814;14.750573;233.98505;466.98715;856;3.791469;22;3.2920792;11;2.0422535;5;1.4662577;3;20.359222;133;569;0.6198257;88;49;60;1;95;38;98;36;137;1;1977;271;662;0.40936556;0.51860505;0.340869;0.033942264;0.022627847;0.012971166;0.004913561;2014.7601;1535.0553;1162.3616;41.923996;179.38785;357.85052;996;5.292517;12;4.25;10;2.3333333;6;1.3157895;3;7.5038757;24;1081;1.6329305;101;14;97;161;0;96;228;98;1;271;21;1
122;sim-0.05-0.2-20-0.3-2-0.5-0.6-20 ;2;Data;10038;114;900;0.12666667;0.63520116;0.37391967;0.29235557;0.22068323;0.13154379;0.037945025;27315.79;18078.947;14543.859;4.756699;38.519947;93.61682;992;8.201005;17;6.955157;13;3.3183856;7;1.1838565;2;44.82979;157;889;0.98777777;20;11;29;32;27;37;83;54;52;3;1411;60;897;0.06688963;0.9248583;0.3975876;0.035995502;0.027095148;0.013322231;0.030110935;3266.6667;2600;666.6667;10.035803;225.49945;450.0011;361;1.7948718;5;1.0280374;2;1;1;1;1;22.878788;88;228;0.2541806;5;12;14;55;2;3;47;41;1;1;2181;114;580;0.19655173;0.40670827;0.4160117;0.09670595;0.07041817;0.042245794;0.01723289;4324.5615;4149.123;2745.614;39.605457;147.87157;295.54865;1115;4.7007875;11;5.216783;11;3.2230215;7;1.7421875;4;18.151785;47;1055;1.8189656;17;13;23;27;36;51;74;91;34;1;10;1
127;sim-0.05-0.2-20-0.3-2-0.5-0.8-20 ;2;Data;20908;212;1232;0.17207792;0.5647556;0.3666075;0.30875936;0.15883575;0.097179756;0.039108824;30009.434;16924.527;11325.472;4.3952565;64.84569;117.1404;1835;13.219858;23;11.316994;18;4.95098;14;1.362745;5;46.338383;150;1887;1.5316558;89;34;9;12;193;54;147;169;165;5;2028;182;1226;0.14845024;0.5819895;0.3691689;0.02873356;0.013689839;0.008751744;0.007244653;2736.2637;1802.1978;1252.7472;8.165672;310.42712;311.27304;576;2.5117846;6;2.0443685;5;1.7272727;4;1.0555556;2;11.257485;93;356;0.2903752;81;30;79;0;0;22;131;56;182;182;5079;210;918;0.22875817;0.5164876;0.3820605;0.092151955;0.059289377;0.029843537;0.013926516;6357.143;5857.143;2971.4285;31.966585;236.02754;470.85666;2371;7.54067;16;7.7719297;17;4.6222224;9;1.8434343;5;23.0625;54;2652;2.8888888;82;53;12;166;164;45;119;162;2;1;10;1
132;sim-0.05-0.2-20-0.3-2-0.5-1-20 ;2;Data;41967;185;1562;0.1184379;0.5334027;0.35473403;0.4532364;0.40019697;0.15708986;0.03813602;65654.055;61545.945;35291.89;7.087021;19.342026;22.518707;116;19.322313;32;17.457584;28;7.258398;16;1.3564103;4;99.50867;279;1;6.40E-04;76;33;30;69;47;65;119;75;45;6;3434;146;1555;0.093890674;0.6090465;0.3318053;0.033931255;0.040479265;0.016024046;0.005371017;7376.7124;4993.151;3047.9453;19.8945;390.75568;781.4173;1163;3.952;12;2.8405406;8;1.67;5;1.0813954;3;27.957983;122;913;0.58713824;62;20;6;46;23;50;101;70;40;1;5624;184;1146;0.16055846;0.4966709;0.4018362;0.061259873;0.059562948;0.039448302;0.010275108;5967.391;6934.7827;6402.174;36.769825;290.66302;580.3387;2783;6.403101;15;7.017544;15;4.605735;12;1.9456067;5;29.802198;87;2959;2.5820243;56;35;47;76;58;76;140;96;19;2;15;1
137;sim-0.05-0.2-20-0.3-2-1-0.6-20 ;2;Data;9520;211;904;0.23340708;0.6514133;0.37629628;0.15374814;0.13108137;0.0500617;0.024765996;14440.758;9341.232;6554.5024;5.3330255;114.19934;221.37083;905;8.54;15;6.5;11;3.3839285;7;1.1205357;2;22.335106;194;906;1.0022124;106;43;11;110;88;48;133;149;45;3;1178;168;873;0.19243987;0.6818609;0.39402017;0.018277485;0.01253585;0.011033295;0.004088762;1607.1428;1029.762;994.0476;20.284986;222.99103;445;380;1.9502487;5;1.7783251;4;1.5517242;3;1.0333333;2;6.9382715;132;267;0.30584192;117;45;12;111;88;17;121;145;43;1;2077;187;599;0.312187;0.6529561;0.36118978;0.0565186;0.04183219;0.022889739;0.007442382;2850.2673;2620.3208;1727.2727;45.7464;157.19096;314.38193;995;5.2608695;12;4.714286;9;2.4411764;5;1.4827586;3;12.086957;28;1035;1.7278798;84;19;62;98;78;36;154;64;17;2;8;1
142;sim-0.05-0.2-20-0.3-2-1-0.8-20 ;2;Data;20493;298;1232;0.24188311;0.5330138;0.35779262;0.18821649;0.14328861;0.06694158;0.020804824;23338.926;14114.094;9157.718;4.2347226;67.736725;148.18488;1627;14.056738;27;9.915032;19;4.74183;10;1.2810458;3;30.958189;122;1501;1.2183442;116;20;88;130;137;52;224;161;137;4;1845;208;1225;0.16979592;0.72251797;0.36377877;0.01243226;0.010866092;0.009676904;0.006082809;2471.1538;716.3461;961.53845;17.962103;311.37277;313.3798;654;2.3605442;6;1.5151515;5;1.1555556;3;1;1;9.972028;81;397;0.32408163;67;34;37;201;76;28;119;54;1;1;4666;299;909;0.32893288;0.5216259;0.35678223;0.042435974;0.03897816;0.024161234;0.006297928;3866.2207;3785.9531;2505.0166;39.162285;240.01875;479.08768;2177;7.903226;16;7.2444444;14;3.6126127;10;1.7653061;4;15.694445;43;2250;2.4752476;121;84;83;131;137;155;145;145;20;28;10;1
147;sim-0.05-0.2-20-0.3-2-1-1-20 ;2;Data;40530;336;1564;0.21483377;0.5656383;0.34986928;0.38943127;0.20728208;0.07303066;0.019225394;39184.523;34747.023;19497.023;8.939967;27.177326;81.1148;166;22.234806;37;17.077122;30;6.2750645;16;1.2904885;5;54.464615;252;1;6.39E-04;132;38;51;145;175;133;264;180;58;6;2723;227;1550;0.1464516;0.8204631;0.3512555;0.0357718;0.019797793;0.00834111;0.002210759;3947.1365;3123.348;1991.1895;12.063767;392.16452;394.21933;795;2.6785715;7;2.078078;7;1.585443;7;1.0982143;2;18.736435;118;629;0.40580645;136;136;83;149;125;55;72;74;1;2;6389;332;1162;0.2857143;0.5208753;0.36492378;0.051356334;0.038851023;0.020818824;0.006008922;4590.3613;4966.8677;3668.6748;40.504116;302.60535;604.24915;3439;8.142858;15;7.871972;14;4.2937064;10;1.8708333;6;19.803797;64;3044;2.6196213;133;93;60;105;0;125;184;172;21;332;11;1
152;sim-0.05-0.2-20-0.3-4-0.5-0.6-20 ;2;Data;8775;151;906;0.16666667;0.621757;0.39020276;0.19186561;0.16340934;0.062160246;0.040637486;18059.604;11423.841;8788.079;2.549406;118.577965;95.569435;391;5.865;11;5.0488887;9;3.134529;6;1.221239;2;26.269842;160;511;0.56401765;75;14;5;55;86;20;97;90;29;3;1223;114;866;0.13163972;0.613264;0.42227256;0.019770022;0.017179275;0.016558588;0.006923808;2605.2632;1157.8948;1412.2808;9.469263;218.92921;436.73563;311;2.1361256;5;1.6512821;3;1.4860336;3;1.1839081;2;10.821428;96;210;0.24249423;83;16;63;56;86;8;93;30;29;1;1028;143;603;0.2371476;0.57580745;0.43231475;0.038785048;0.032635853;0.014110257;0.004281177;1510.4895;2055.944;1657.3427;34.218555;155.23209;310.46417;483;2.68;6;2.4014084;6;1.796875;4;1.4047619;3;8.7027025;28;601;0.99668324;68;0;87;88;66;1;78;24;6;3;9;1
157;sim-0.05-0.2-20-0.3-4-0.5-0.8-20 ;2;Data;16808;158;1238;0.1276252;0.54329914;0.38254103;0.35557607;0.20897709;0.10368045;0.026064044;31670.887;25000;21424.05;2.7109594;97.35388;265.64883;1009;7.6996465;15;7.055195;12;3.5555556;9;1.3106796;4;40.805557;214;1005;0.8117932;60;39;37;55;83;35;101;59;39;4;1696;96;1206;0.07960199;0.7705815;0.37680113;0.039943937;0.022177892;0.02037948;0.006994063;4406.25;2770.8333;2000;9.585707;302.95215;604.9074;412;1.8075472;6;1.7083334;4;1.497908;4;1.0671141;2;26.88889;96;268;0.22222222;46;8;4;0;44;1;1;1;96;1;2568;158;910;0.17362638;0.44092825;0.39076373;0.06808036;0.04873535;0.019969666;0.006210646;4278.481;4582.2783;3196.2026;25.54948;231.48218;461.8073;1265;4.0740743;9;4.3318586;9;2.447619;5;1.2846715;3;16.449665;66;1421;1.5615385;47;5;34;80;79;1;135;49;21;2;11;1
162;sim-0.05-0.2-20-0.3-4-0.5-1-20 ;2;Data;34171;203;1561;0.13004485;0.63558805;0.36955836;0.3442623;0.28158775;0.119860776;0.027464775;45684.73;44719.21;27935.96;5.161886;34.705055;74.84085;85;13.413223;24;12.206185;23;5.4793816;13;1.3573265;5;64.7579;207;1;6.41E-04;55;52;85;95;176;52;135;93;79;7;2536;155;1549;0.10006456;0.74599576;0.35169378;0.023085963;0.028235096;0.011297721;0.003742921;4877.4194;3632.258;2303.2258;11.571612;389.95514;778.9153;770;2.7666667;9;1.777448;7;1.2988048;4;1;1;16.09836;116;523;0.3376372;35;53;72;69;151;57;73;75;1;1;3798;201;1142;0.176007;0.53889585;0.402581;0.03722755;0.038449034;0.024755111;0.005517655;4079.602;4447.761;3532.3384;32.96923;290.51163;579.8638;2045;4.7090163;12;4.971831;10;3.054945;7;1.4363636;4;18.74372;57;2174;1.9036777;59;48;75;148;161;70;109;84;1;1;14;1
167;sim-0.05-0.2-20-0.3-4-1-0.6-20 ;2;Data;9006;219;902;0.2427938;0.5804324;0.37818825;0.14569266;0.07063579;0.046098344;0.044507083;12114.155;5196.347;3196.347;3.8249962;93.3944;184.70706;596;7.150754;14;5.03125;9;3.0315316;6;1.1733333;2;17.462687;106;516;0.5720621;76;17;9;136;131;84;188;170;61;4;1298;193;895;0.21564245;0.59375525;0.37359756;0.023032408;0.006234316;0.010117925;0.004169006;1761.6581;502.59067;585.49225;7.4753485;229.29675;458.38086;434;2.3317308;6;1.7708334;4;1.6358974;3;1;1;6.9385476;72;287;0.3206704;82;103;6;133;129;16;65;168;59;1;1076;225;592;0.38006756;0.5670921;0.35501388;0.020971635;0.015011195;0.010013474;0.003629467;1195.5555;911.1111;648.8889;42.909576;158.59697;316.8359;608;3.4754097;7;2.642857;7;1.5132743;4;1.1111112;3;5.062201;21;578;0.9763514;100;88;70;135;160;51;108;105;53;6;7;1
172;sim-0.05-0.2-20-0.3-4-1-0.8-20 ;2;Data;16757;299;1236;0.24190938;0.47222307;0.37952185;0.19334468;0.11204733;0.057084475;0.013240558;18474.916;13110.368;8438.127;3.1560035;150.18858;182.57536;881;8.512367;15;6.485342;13;3.4234529;7;1.2638437;3;22.945312;129;939;0.75970876;135;75;57;115;108;51;139;138;71;4;1688;170;1229;0.13832384;0.8415598;0.3663803;0.025835574;0.01193621;0.006273598;0.006722404;2376.4707;1547.0588;1258.8235;10.881896;310.98715;620.8462;584;1.7876447;4;1.4199134;3;1.2023121;2;1;1;9.5;58;341;0.27746135;95;29;9;67;60;21;134;1;68;1;2279;301;899;0.33481646;0.48235658;0.36130708;0.034300596;0.023085782;0.00877325;0.002055823;2255.814;2059.8008;1375.4153;43.711987;237.48895;474.6588;1122;4.1970444;9;3.7239819;8;1.9540817;5;1.1597222;2;8.752941;28;1212;1.3481647;127;97;123;144;95;82;135;47;2;6;9;1
177;sim-0.05-0.2-20-0.3-4-1-1-20 ;2;Data;33586;311;1564;0.19884911;0.57866967;0.3684044;0.3465999;0.1670563;0.068315044;0.022866484;33700.965;28935.691;20604.502;4.691134;60.870296;101.038536;92;13.69337;24;10.766067;22;4.81491;11;1.3059126;3;38.448505;200;1;6.39E-04;89;79;95;163;198;113;187;145;80;6;2386;181;1552;0.116623715;0.955243;0.3734667;0.032568414;0.01754005;0.009002207;0.004439883;4011.0498;2922.6519;1657.4586;14.538372;390.7173;781.3175;784;2.2885714;8;1.5635179;7;1.13089;4;1;1;16.873564;79;465;0.29961342;25;46;67;0;124;48;135;38;181;1;3507;307;1149;0.26718885;0.54191244;0.36541575;0.026502984;0.023863418;0.01241249;0.003900983;2833.8762;2814.3323;1723.1271;42.686543;298.11575;595.2655;1734;4.715356;10;4.549296;9;2.4247105;7;1.2886598;3;11.44186;31;1761;1.5326371;168;6;41;0;146;51;271;175;307;2;16;1
182;sim-0.05-0.2-20-1-2-0.5-0.6-20 ;2;Data;34711;218;1095;0.19908676;0.5346118;0.36151826;0.58886075;0.3873368;0.151418;0.040852837;47839.45;44440.367;28692.66;3.4279337;13.142362;42.201794;2033;22.149797;40;19.147058;33;8.62963;18;2.6021898;5;66.64251;279;2076;1.8958904;71;17;56;51;93;96;192;116;68;3;4317;170;1091;0.15582035;0.6513326;0.36234647;0.07593977;0.057728324;0.022732226;0.008707183;7123.5293;5700;3988.2354;13.274301;276.3657;552.5767;1375;5.376923;12;4.733333;9;2.8555133;7;1.6811594;4;31.289257;138;871;0.79835016;88;9;22;6;48;17;153;103;66;1;7117;202;778;0.2596401;0.5062307;0.37473753;0.1512089;0.11313552;0.059663843;0.013067759;8752.476;9247.524;6757.426;37.946293;201.55893;401.898;2845;12.116279;23;12.388601;23;7.3736844;17;2.7328768;7;31.929293;100;3077;3.9550128;96;32;25;82;87;61;139;141;54;3;16;1
187;sim-0.05-0.2-20-1-2-0.5-0.8-20 ;2;Data;67726;308;1479;0.20824882;0.6144179;0.36577782;0.61196965;0.3878527;0.1536172;0.05345026;68714.29;55412.336;37688.312;6.478512;10.053184;23.08253;3950;31.8;57;27.244566;46;13.994535;25;3.289189;10;95.18118;346;3445;2.3292766;97;33;22;3;169;126;242;235;248;4;6660;259;1473;0.17583163;0.66943717;0.35566628;0.07167489;0.04274444;0.015012395;0.006615172;8378.378;6050.193;3598.4556;21.584969;374.68118;155.20708;2091;7.052055;18;5.4876714;12;3.3479452;8;1.7075813;6;25.091633;144;1433;0.97284454;122;169;27;2;167;76;76;219;245;1;14442;305;1163;0.2622528;0.5459918;0.37868527;0.123871185;0.10068204;0.052623723;0.015586851;12055.737;11763.935;7967.213;36.289173;301.01495;601.7749;6279;15.093863;27;16.913494;28;9.786714;18;3.6043956;11;43.51852;152;6290;5.4084263;86;50;22;133;133;136;202;226;127;3;18;1
192;sim-0.05-0.2-20-1-2-0.5-1-20 ;2;Data;142969;381;1892;0.2013742;0.52577376;0.3506612;0.80511326;0.5788245;0.22369581;0.03965566;119921.26;111485.56;71729.66;7.339106;6.4804463;12.398269;266;46.5473;81;45.970276;71;20.740976;45;2.823779;11;144.92433;454;1;5.29E-04;108;49;110;130;228;130;249;202;143;5;14537;259;1858;0.1393972;0.72859067;0.3231658;0.10954926;0.07391213;0.03820416;0.008928136;17891.893;14640.927;7131.274;20.05191;238.5684;471.2619;4544;12.6052065;27;10.412527;25;3.6425438;12;1.3504531;4;64.59898;192;3645;1.9617869;107;65;81;90;180;66;159;150;91;1;15004;379;1470;0.25782314;0.52614164;0.40988126;0.052177396;0.060744256;0.043722898;0.010613965;7994.723;8377.309;8319.261;39.585186;380.06445;254.27032;7358;11.883191;24;13.407104;22;10.865385;22;3.6585367;12;39.89944;111;8003;5.4442177;100;61;71;119;192;136;286;247;188;23;28;1
197;sim-0.05-0.2-20-1-2-1-0.6-20 ;2;Data;35762;311;1095;0.28401828;0.48754656;0.35604578;0.40343884;0.2533969;0.12450569;0.039991718;37453.375;27202.572;16041.801;3.722088;27.242712;64.11898;2781;26.555101;44;21.099264;36;9.177778;20;2.7262774;6;51.634552;156;2210;2.0182648;102;29;23;68;189;105;239;286;144;4;4585;286;1091;0.26214483;0.53076196;0.3532798;0.05177323;0.031303134;0.01794642;0.006839388;5038.4614;2902.098;2437.063;16.138184;282.3349;283.32587;1541;6.3088803;16;5.291513;11;3.2873564;7;1.5686275;4;16.49421;93;1010;0.9257562;125;37;39;45;167;29;206;144;142;2;8144;283;787;0.3595934;0.5009832;0.3307119;0.12141622;0.08441263;0.047299143;0.01182117;8632.509;6335.689;4229.682;40.345623;209.40392;210.11102;3512;16.548388;27;14.241026;24;7.0103626;14;2.192857;7;27.416666;72;3150;4.002541;81;36;7;66;219;114;233;228;116;7;14;1
202;sim-0.05-0.2-20-1-2-1-0.8-20 ;2;Data;68753;341;1483;0.22993931;0.51061714;0.34716076;0.63570005;0.3696981;0.12940769;0.039770205;66653.96;52909.09;35677.418;3.559898;12.709159;45.711224;3674;37.55132;59;26.672087;49;11.866485;26;2.9568734;11;85.039154;376;2642;1.781524;91;40;32;120;217;160;262;216;96;5;7762;266;1477;0.1800948;0.6419766;0.33838412;0.08125577;0.05344305;0.019735822;0.004926738;10045.112;6879.699;5379.699;11.289619;376.01727;376.55444;2220;8.608938;18;6.139344;15;3.5824175;10;1.5822785;5;31.169565;142;1392;0.94245094;83;9;1;90;0;95;250;175;83;266;14535;341;1151;0.2962641;0.517677;0.33522263;0.12327923;0.097033225;0.04532528;0.008850686;12703.8125;11041.056;7668.6216;40.640434;300.56613;600.8469;6032;19.880434;35;16.017483;32;8.570422;18;2.7601626;8;39.93976;133;5334;4.634231;100;50;98;145;207;160;254;138;53;1;21;1
207;sim-0.05-0.2-20-1-2-1-1-20 ;2;Data;146981;452;1889;0.23928005;0.5376598;0.33303735;0.74293405;0.4976182;0.17163947;0.033845082;108252.21;92318.586;60438.055;10.577359;6.9189963;13.670255;367;64.01806;99;45.64681;77;19.282978;38;2.836518;10;135.16779;414;1;5.29E-04;32;75;140;205;347;299;315;269;127;6;13478;355;1883;0.18852894;0.68312764;0.3046805;0.086767696;0.060090095;0.019506121;0.003087783;14002.817;11008.451;5791.5493;26.473246;241.24863;194.892;4212;13.2103;29;9.343284;28;3.9849463;16;1.5180722;4;45.584507;167;3493;1.8550186;120;55;91;140;280;100;208;138;100;1;18771;449;1457;0.30816746;0.5147841;0.35104692;0.069054894;0.06855792;0.039079055;0.009816976;11033.407;9391.982;7467.706;42.5855;382.0916;762.9325;8966;19.86236;35;15.162984;27;9.798343;19;3.5730994;10;40.656544;100;8423;5.781057;45;60;107;178;297;274;340;234;163;10;27;1
212;sim-0.05-0.2-20-1-4-0.5-0.6-20 ;2;Data;30964;328;1095;0.29954338;0.6232388;0.37511253;0.3584617;0.22266097;0.09707175;0.024727676;29804.879;23615.854;16030.488;3.885674;34.177452;81.99209;1662;16.846153;31;14.547794;23;8.240741;15;2.8065693;6;36.37785;294;1624;1.4831051;179;120;68;29;210;88;178;174;207;4;3899;325;1092;0.29761904;0.57387376;0.38148;0.038413458;0.027720425;0.012187838;0.004179943;3590.7693;2640;2123.077;7.211877;285.04913;569.8114;1467;5.083019;11;4.562963;9;3.2934363;8;1.8477157;4;11.863354;164;878;0.8040293;200;127;68;29;210;31;169;160;204;1;4449;271;806;0.33622828;0.67752486;0.34709823;0.09175926;0.056898475;0.022337344;0.003818635;5195.572;4841.3286;2970.4797;32.443497;107.27634;425.32928;1966;8.177778;17;7.98;14;4.319797;11;1.5252526;3;17.630901;67;2060;2.5558312;143;73;85;16;184;66;148;100;187;1;13;1
217;sim-0.05-0.2-20-1-4-0.5-0.8-20 ;2;Data;61591;329;1482;0.2219973;0.5111791;0.36591527;0.51435655;0.29389578;0.16501358;0.039200325;58996.96;42689.97;26106.383;2.866102;28.650833;57.934956;3165;23.979532;40;21.395664;38;10.877384;20;2.9405406;6;67.748405;239;3303;2.228745;104;38;54;101;180;106;220;198;182;4;5733;238;1477;0.16113745;0.689452;0.37006792;0.050149012;0.027435187;0.01804442;0.011808707;5886.5547;4390.7563;2630.2522;11.062808;374.83328;748.5199;1730;5.607242;19;4.101093;9;2.8076923;8;1.4034334;3;25.798943;117;1099;0.74407583;83;31;24;55;133;36;135;56;89;1;9731;325;1111;0.29252926;0.4745097;0.37705404;0.07344727;0.05830893;0.038222954;0.011254481;7206.154;6809.231;5156.923;35.8254;147.15674;195.36958;4698;11.898039;20;12.318841;21;7.4452553;17;2.647541;9;29.047468;91;4948;4.453645;72;27;48;84;176;157;223;217;182;2;17;1
222;sim-0.05-0.2-20-1-4-0.5-1-20 ;2;Data;111121;339;1891;0.17927022;0.52050495;0.3605711;0.7815379;0.49071622;0.17241707;0.042612754;103725.664;91831.86;62138.645;4.1976576;11.549235;20.350832;165;31.774267;59;28.414013;50;13.243071;28;2.9767442;9;107.633026;396;1;5.29E-04;77;49;90;89;161;163;208;197;136;6;9510;264;1882;0.1402763;0.6286095;0.3432457;0.07661125;0.053700816;0.020135384;0.004923686;11321.97;9916.667;6818.1816;17.463356;475.6017;242.71263;2726;7.948052;24;6.8397436;19;3.570806;11;1.5619835;5;42.36279;231;2080;1.1052072;14;51;82;50;120;161;152;160;130;1;9110;338;1437;0.23521225;0.45667258;0.3882549;0.03160346;0.052560817;0.02714588;0.0060119;5662.7217;7420.118;5147.929;40.77006;369.89862;738.5946;4491;8.56;18;9.453781;17;5.184874;12;2.486207;7;26.67781;87;5119;3.5622826;115;79;46;100;187;130;195;162;68;3;28;1
227;sim-0.05-0.2-20-1-4-1-0.6-20 ;2;Data;31323;276;1098;0.2513661;0.56802887;0.36941501;0.34581068;0.2463073;0.14387977;0.034434553;34934.78;26010.87;17778.986;2.4301016;42.77024;99.81023;1562;18.07258;32;15.783883;25;7.915129;13;2.6021898;5;44.53612;147;1540;1.4025501;82;23;84;73;84;114;222;148;181;3;4365;238;1094;0.21755028;0.65535676;0.3845366;0.042246982;0.028387535;0.02891585;0.007190899;4453.7817;2966.3865;2974.7898;8.339332;280.49243;559.7946;1271;5.2;13;5.5147057;10;3.5416667;7;1.481132;3;21.25641;99;780;0.7129799;108;56;70;58;0;22;172;145;179;238;4240;273;795;0.34339622;0.52647644;0.32139018;0.070866145;0.04655447;0.022804419;0.006421024;4805.861;3644.6887;2194.1392;40.82587;210.62288;420.91922;1855;9.622222;16;7.7055836;13;3.5;10;1.3018868;3;15.490495;43;2070;2.6037736;101;37;54;40;104;117;199;194;76;2;14;1
232;sim-0.05-0.2-20-1-4-1-0.8-20 ;2;Data;58664;373;1481;0.25185686;0.5091861;0.36309618;0.46827772;0.31577075;0.102560505;0.024716564;50892.76;44257.37;29329.758;2.0579567;26.140535;66.52759;2664;24.69186;44;19.91576;36;8.73913;18;2.99458;9;56.825844;333;2244;1.5151924;86;47;131;122;151;162;226;187;114;5;6259;239;1467;0.16291752;0.7943196;0.36095747;0.038363762;0.0517853;0.022681031;0.006108386;8054.393;6807.5312;4962.3433;8.738607;186.64325;372.99033;1768;5.229692;15;4.4072022;10;2.7485714;8;1.766323;5;37.366413;151;1014;0.6912065;99;58;55;47;0;44;136;66;50;239;8573;373;1140;0.327193;0.50530064;0.32695863;0.07454597;0.05239903;0.023630576;0.004213483;6975.871;6005.362;4104.5576;42.16083;300.10165;599.8908;3840;13.220974;22;10.074205;21;5.046099;12;1.8265306;5;22.924582;83;3846;3.3736842;74;45;94;143;141;199;234;156;17;3;17;1
