image,tot_root_length,n_primary,tot_prim_length,mean_prim_length,mean_prim_diameter,mean_lat_density,n_laterals, tot_lat_length,mean_lat_length,mean_lat_diameter,mean_lat_angle
sim-15-0.5-0.01-0.1-4-1.3-0.7-5-10.rsml,271.18658,4,234.0,59.212265,1.8794458,0.2418792,7,31.0,4.905363,0.42677507,55.75394
sim-15-0.5-0.01-0.5-4-1.3-0.7-1-20.rsml,20898.664,8,1544.0,193.50226,1.8095556,0.30373338,328,19191.0,58.995884,0.970185,56.26414
sim-15-1-0.01-0.7-4-1.3-0.1-5-10.rsml,7.4507675,1,7.0,7.4507675,0.38548785,0,0,0.0,0,0,0
sim-15-1.5-0.01-0.1-4-1.3-0.5-3-10.rsml,579.9896,10,528.0,53.3566,1.4917772,0.38080168,8,43.0,5.8029585,0.4323989,56.90192
sim-15-0.5-0.01-0.3-4-1.3-0.8-4-20.rsml,21397.41,8,2150.0,269.10782,3.1127102,0.27144247,402,19037.0,47.871994,1.0659314,56.615223
sim-15-1-0.01-0.1-4-1.3-0.3-5-10.rsml,171.22444,6,168.0,28.537409,0.8812922,0,0,0.0,0,0,0
sim-15-0.5-0.01-0.5-4-1.3-0.6-2-10.rsml,494.10754,3,200.0,67.2891,1.7636753,0.2809635,19,283.0,15.381061,0.92852426,57.066124
sim-15-0.5-0.01-0.1-4-1.3-0.9-2-20.rsml,13337.053,9,2815.0,313.37067,4.599759,0.2483486,410,10303.0,25.650541,0.71628517,60.01204
sim-15-1.5-0.01-0.3-4-1.3-0.4-1-20.rsml,24422.402,24,3934.0,164.51479,2.1238642,0.2646365,624,20140.0,32.810974,0.82269126,57.789925
sim-15-1-0.01-0.1-4-1.3-0.3-1-10.rsml,175.83176,6,166.0,28.173723,0.9055596,0,1,6.0,6.7894316,0.39864635,71.40761
sim-15-1-0.01-0.3-4-1.3-1-2-20.rsml,43089.957,18,4171.0,232.35513,2.372121,0.28985867,855,38457.0,45.505928,0.8269331,56.575897
sim-15-1-0.01-0.5-4-1.3-0.5-3-20.rsml,23891.688,16,2429.0,152.38422,1.5051053,0.29266077,470,21212.0,45.645836,0.829204,58.936302
sim-15-1-0.01-0.7-4-1.3-0.3-4-10.rsml,310.99612,6,178.0,30.201601,0.9230624,0.4466569,13,124.0,9.983581,0.6980207,73.218796
sim-15-1.5-0.01-0.7-4-1.3-1-4-10.rsml,5516.0024,12,1090.0,91.30051,1.4269152,0.24394085,149,4346.0,29.667091,0.9802834,51.696747
sim-15-1.5-0.01-0.5-4-1.3-0.6-2-10.rsml,1792.8751,10,656.0,66.05016,1.8333292,0.3512242,70,1096.0,16.176771,0.9896084,61.09546
sim-15-0.5-0.01-0.5-4-1.3-0.6-3-10.rsml,429.76538,3,193.0,64.93603,1.6923275,0.3131309,17,225.0,13.82102,0.8776115,55.621403
sim-15-0.5-0.01-0.7-4-1.3-0.1-2-20.rsml,595.519,5,206.0,41.64264,1.0399307,0.34054145,24,372.0,16.137741,0.8005229,64.14793
sim-15-0.5-0.01-0.7-4-1.3-0.8-4-10.rsml,1070.0906,4,267.0,67.28256,2.1270032,0.30478013,35,783.0,22.884583,1.4355731,60.2533
sim-15-1.5-0.01-0.3-4-1.3-0.4-4-10.rsml,575.8676,10,397.0,40.3411,1.204925,0.3893828,21,165.0,8.212218,0.54390514,70.33011
sim-15-1-0.01-0.7-4-1.3-1-2-20.rsml,26290.834,18,2148.0,119.830894,0.7481799,0.3087365,445,23916.0,54.23342,0.52995986,58.98301
sim-15-0.5-0.01-0.7-4-1.3-0.3-1-10.rsml,132.51978,3,84.0,28.4462,0.8725133,0.35347214,4,44.0,11.795296,0.632916,66.3974
sim-15-1-0.01-0.5-4-1.3-1-4-10.rsml,4183.809,8,898.0,112.87286,2.2939098,0.28180695,117,3215.0,28.041245,1.1797512,54.656517
sim-15-1.5-0.01-0.1-4-1.3-0.3-5-20.rsml,8264.467,24,3127.0,130.68752,2.9781203,0.3058137,331,4960.0,15.492347,0.7357546,65.118126
sim-15-1-0.01-0.1-4-1.3-1-4-10.rsml,1283.2479,8,881.0,110.67697,3.029593,0.26900557,47,376.0,8.464517,0.5477156,59.87069
sim-15-0.5-0.01-0.1-4-1.3-0.2-2-20.rsml,1017.9992,7,591.0,84.819916,1.9010005,0.26411515,40,406.0,10.606495,0.58917964,60.89403
sim-15-0.5-0.01-0.3-4-1.3-0.9-4-20.rsml,24972.135,9,2225.0,247.75351,2.571526,0.28050098,457,22511.0,49.764416,0.8778945,55.72671
sim-15-1-0.01-0.5-4-1.3-1-5-10.rsml,3618.0176,8,816.0,102.406975,2.4980369,0.28321606,107,2739.0,26.156645,1.2929914,58.227837
sim-15-0.5-0.01-0.5-4-1.3-0.5-4-20.rsml,14718.805,8,1376.0,172.488,1.7188579,0.27212176,257,13205.0,51.90236,0.93976045,57.414223
sim-15-0.5-0.01-0.7-4-1.3-0.5-2-20.rsml,12077.308,8,1000.0,125.49047,1.0769396,0.28374845,206,10968.0,53.754272,0.7831684,60.946686
sim-15-1-0.01-0.5-4-1.3-0.9-4-20.rsml,36662.715,18,2961.0,164.98227,1.312469,0.29242656,624,33372.0,53.995243,0.70784783,55.477043
sim-15-0.5-0.01-0.7-4-1.3-0.7-4-10.rsml,690.1912,4,225.0,56.99914,1.8513204,0.27120978,26,448.0,17.77672,1.3042057,57.30157
sim-15-1-0.01-0.1-4-1.3-0.1-5-20.rsml,514.57477,11,418.0,38.508198,1.045429,0.42910823,8,86.0,11.373076,0.52090466,46.693882
sim-15-1.5-0.01-0.3-4-1.3-0.5-2-20.rsml,33322.43,25,4472.0,179.41393,2.0342095,0.27851868,821,28382.0,35.124325,0.75645196,59.52612
sim-15-0.5-0.01-0.5-4-1.3-0.8-5-20.rsml,21746.371,8,1591.0,199.26675,1.7277762,0.3004024,334,19976.0,60.336037,0.9121568,57.251797
sim-15-0.5-0.01-0.7-4-1.3-0.6-1-20.rsml,13738.064,8,1049.0,131.58565,1.1232154,0.35088992,223,12570.0,56.88511,0.8019508,60.524536
sim-15-1-0.01-0.1-4-1.3-0.3-3-10.rsml,168.33046,6,165.0,28.055077,0.87017417,0,0,0.0,0,0,0
sim-15-1-0.01-0.7-4-1.3-0.7-3-20.rsml,24254.791,17,2007.0,118.52469,0.8196527,0.3000564,413,22033.0,53.849525,0.59194815,57.431377
sim-15-1.5-0.01-0.3-4-1.3-0.8-5-10.rsml,2042.0493,12,934.0,78.29527,2.3072054,0.3133424,85,1056.0,12.970661,0.826461,57.09125
sim-15-1.5-0.01-0.3-4-1.3-0.2-4-10.rsml,124.5433,7,121.0,17.791899,0.59090495,0,0,0.0,0,0,0
sim-15-0.5-0.01-0.5-4-1.3-1-5-20.rsml,23497.332,9,1667.0,185.65155,1.514986,0.33564094,348,21652.0,62.719738,0.80353045,57.341145
sim-15-1-0.01-0.3-4-1.3-0.9-2-10.rsml,2065.5256,8,787.0,98.8532,2.7303348,0.32645732,76,1233.0,16.772364,0.9592808,62.963726
sim-15-0.5-0.01-0.5-4-1.3-0.3-4-20.rsml,7256.2285,8,936.0,117.501564,2.0422437,0.3354346,155,6239.0,40.749786,1.1812887,59.83156
sim-15-1.5-0.01-0.3-4-1.3-0.1-3-20.rsml,1096.3124,16,620.0,39.060375,1.0367186,0.3434361,43,450.0,10.961543,0.5662154,63.500374
sim-15-1-0.01-0.3-4-1.3-0.4-5-10.rsml,428.63638,7,284.0,41.30998,1.2308095,0.44688037,15,134.0,9.297765,0.5481967,70.44585
sim-15-1-0.01-0.1-4-1.3-0.8-2-10.rsml,807.092,8,629.0,79.11978,2.2919385,0.33556214,26,161.0,6.697446,0.47315642,54.803
sim-15-1-0.01-0.5-4-1.3-0.4-5-10.rsml,490.4412,7,265.0,38.327377,1.2199349,0.3364776,21,212.0,10.578553,0.71841913,64.852806
sim-15-1-0.01-0.1-4-1.3-0.2-4-10.rsml,87.873764,5,86.0,17.574753,0.6052834,0,0,0.0,0,0,0
sim-15-1-0.01-0.3-4-1.3-0.3-4-10.rsml,190.15746,6,161.0,27.335583,0.9056055,0.41492417,4,23.0,6.535987,0.43272477,76.74408
sim-15-1-0.01-0.7-4-1.3-0.2-5-20.rsml,8101.732,14,1178.0,84.644455,1.1054165,0.33686003,194,6813.0,35.653133,0.87057465,58.709396
sim-15-1-0.01-0.3-4-1.3-0.7-5-20.rsml,32710.533,17,3741.0,220.6013,2.536675,0.26037204,678,28615.0,42.71433,0.8964417,58.6292
sim-15-1.5-0.01-0.7-4-1.3-0.8-4-20.rsml,31549.068,25,2868.0,115.26896,0.80204844,0.3131168,557,28381.0,51.467396,0.5765556,57.496136
sim-15-0.5-0.01-0.5-4-1.3-0.9-4-10.rsml,1001.073,4,296.0,74.45826,2.3953068,0.29096895,33,684.0,21.310299,1.2483221,60.3785
sim-15-1-0.01-0.3-4-1.3-0.7-4-20.rsml,35916.63,17,3867.0,227.98343,2.2128608,0.25285056,736,31659.0,43.533844,0.7809941,57.04917
sim-15-0.5-0.01-0.1-4-1.3-0.8-2-10.rsml,361.33875,4,286.0,72.0237,2.2354026,0.25152946,10,68.0,7.324398,0.4438675,64.73979
sim-15-0.5-0.01-0.7-4-1.3-0.1-5-20.rsml,567.0108,5,213.0,43.34416,1.0618227,0.3474842,22,335.0,15.922273,0.82515,60.90248
sim-15-0.5-0.01-0.5-4-1.3-0.2-4-10.rsml,34.333935,2,33.0,17.166967,0.584448,0,0,0.0,0,0,0
sim-15-1.5-0.01-0.1-4-1.3-0.8-3-20.rsml,24928.986,25,6630.0,265.8129,3.448693,0.2668573,917,17826.0,19.938566,0.56447345,59.589073
sim-15-1-0.01-0.1-4-1.3-0.7-4-20.rsml,17964.963,17,4523.0,266.55334,3.2660017,0.269848,613,13124.0,21.914438,0.5614076,59.67768
sim-15-0.5-0.01-0.5-4-1.3-0.3-4-10.rsml,88.398056,3,70.0,23.719366,0.8535842,0.26006427,3,16.0,5.74665,0.53665197,49.283127
sim-15-1.5-0.01-0.3-4-1.3-0.8-3-10.rsml,1983.5188,12,906.0,75.99931,2.288485,0.34383327,82,1028.0,13.067405,0.83470917,59.29024
sim-15-1-0.01-0.1-4-1.3-0.1-2-20.rsml,480.4009,11,427.0,39.26084,1.0424086,0.18419845,7,46.0,6.9330907,0.49615183,54.50951
sim-15-1-0.01-0.3-4-1.3-0.2-5-20.rsml,4216.7744,15,1162.0,78.01827,1.9014287,0.31645894,152,2972.0,20.042767,0.88359153,62.826397
sim-15-1-0.01-0.1-4-1.3-1-5-10.rsml,1119.9528,8,805.0,101.40882,2.8310304,0.25898468,40,290.0,7.7170525,0.52938914,58.222343
sim-15-0.5-0.01-0.1-4-1.3-0.8-1-20.rsml,11592.647,9,2631.0,292.76886,4.0706415,0.27988315,370,8767.0,24.210083,0.65555924,57.37852
sim-15-0.5-0.01-0.7-4-1.3-0.6-2-20.rsml,13473.175,8,1048.0,131.51974,1.1128274,0.27859706,212,12306.0,58.589706,0.81123525,55.644325
sim-15-1.5-0.01-0.7-4-1.3-0.8-5-20.rsml,30878.691,25,2792.0,112.205505,0.8277862,0.33705512,572,27773.0,49.07965,0.5972674,58.823063
sim-15-1.5-0.01-0.1-4-1.3-0.7-2-10.rsml,1087.9899,12,849.0,71.332184,2.122536,0.22999637,30,219.0,7.73345,0.46260294,60.813038
sim-15-1-0.01-0.1-4-1.3-0.9-1-20.rsml,22200.834,18,5060.0,281.77478,3.6855054,0.2404998,764,16742.0,22.420002,0.5909103,58.025166
sim-15-1.5-0.01-0.3-4-1.3-0.8-5-20.rsml,45927.27,25,5307.0,212.77728,2.1364129,0.28459573,1023,40071.0,39.69486,0.7532121,57.341106
sim-15-1.5-0.01-0.1-4-1.3-0.4-2-10.rsml,425.29953,10,411.0,41.727287,1.2460271,0,1,8.0,8.026634,0.39672136,70.61514
sim-15-0.5-0.01-0.3-4-1.3-0.7-3-10.rsml,453.05374,4,248.0,62.671146,2.0404928,0.32800037,22,192.0,9.198601,0.73116815,59.51552
sim-15-1-0.01-0.7-4-1.3-0.6-1-10.rsml,1472.7076,7,444.0,63.78756,1.7593321,0.29467323,53,997.0,19.362164,1.2444656,56.25935
sim-15-1-0.01-0.7-4-1.3-0.5-5-10.rsml,1032.199,7,348.0,50.377495,1.4679959,0.33964655,39,659.0,17.42452,1.0499865,59.199757
sim-15-1.5-0.01-0.3-4-1.3-0.9-5-20.rsml,48738.438,27,5513.0,204.70111,2.1644933,0.2916232,1052,42666.0,41.075546,0.75889146,56.596584
sim-15-1-0.01-0.1-4-1.3-0.9-4-10.rsml,1082.157,8,778.0,97.71887,2.7363546,0.2866938,37,284.0,8.119078,0.51487786,61.283512
sim-15-1.5-0.01-0.5-4-1.3-0.4-5-20.rsml,27260.266,22,3183.0,145.1171,1.4059151,0.29818946,583,23762.0,41.28249,0.7821871,58.47078
sim-15-0.5-0.01-0.7-4-1.3-0.8-2-10.rsml,1096.7954,4,271.0,68.19917,2.1416078,0.2923656,32,806.0,25.749958,1.4783965,55.10566
sim-15-0.5-0.01-0.3-4-1.3-0.4-4-10.rsml,146.45969,3,105.0,35.585464,1.1371189,0.36224508,4,38.0,9.925825,0.50254685,74.47237
sim-15-1.5-0.01-0.1-4-1.3-0.2-1-20.rsml,2964.1895,22,1733.0,79.09204,1.876097,0.27742797,109,1171.0,11.23087,0.6154959,62.714615
sim-15-1-0.01-0.7-4-1.3-0.9-1-20.rsml,25890.9,17,2145.0,126.6653,0.9221457,0.30887806,445,23503.0,53.34289,0.6465999,56.61419
sim-15-1-0.01-0.5-4-1.3-0.2-4-20.rsml,7901.3594,15,1330.0,89.17263,1.8398361,0.3336652,213,6461.0,30.815823,1.1352886,60.05106
sim-15-1.5-0.01-0.7-4-1.3-0.2-3-10.rsml,173.11887,7,128.0,18.630238,0.63938826,0.5503887,4,40.0,10.676797,0.5414016,82.10531
sim-15-1-0.01-0.5-4-1.3-0.3-1-20.rsml,13819.141,16,1815.0,113.89366,1.8207159,0.3130501,309,11842.0,38.824734,1.0731946,61.92577
sim-15-0.5-0.01-0.7-4-1.3-0.3-5-20.rsml,7241.256,8,813.0,102.17325,1.2754349,0.32720718,141,6346.0,45.559345,0.9614572,57.511654
sim-15-1-0.01-0.3-4-1.3-1-4-20.rsml,40006.4,18,4172.0,232.26808,2.1356096,0.2888562,779,35418.0,45.989185,0.74276346,56.201565
sim-15-1-0.01-0.3-4-1.3-0.5-4-10.rsml,640.37964,7,362.0,52.221107,1.5229402,0.3296604,24,262.0,11.451327,0.63894445,55.719624
sim-15-1.5-0.01-0.7-4-1.3-0.7-5-10.rsml,3349.5698,12,795.0,66.853065,1.775486,0.30822673,102,2494.0,24.973848,1.2542837,60.348957
sim-15-0.5-0.01-0.3-4-1.3-0.4-2-20.rsml,8124.0024,8,1273.0,159.74059,3.5379033,0.2857505,198,6743.0,34.576153,1.3641675,62.475212
sim-15-1.5-0.01-0.1-4-1.3-0.8-1-10.rsml,1179.8004,12,901.0,75.52228,2.2457833,0.29975244,37,256.0,7.392791,0.4769643,70.728294
sim-15-1.5-0.01-0.3-4-1.3-0.8-1-20.rsml,45317.812,25,5311.0,213.00092,2.2068386,0.2910738,960,39494.0,41.659176,0.7807651,57.158695
sim-15-1-0.01-0.7-4-1.3-0.2-2-20.rsml,7887.8003,14,1161.0,83.39498,1.2904012,0.33495763,187,6622.0,35.937275,1.0025107,58.60577
sim-15-0.5-0.01-0.7-4-1.3-0.9-2-10.rsml,1514.4067,4,317.0,79.76267,2.4993155,0.41681957,41,1173.0,29.155027,1.7352287,53.502396
sim-15-1-0.01-0.7-4-1.3-0.1-3-20.rsml,1523.7631,11,469.0,43.1156,1.1040488,0.36183247,58,1018.0,18.094685,0.8951207,65.6114
sim-15-1.5-0.01-0.5-4-1.3-0.6-1-10.rsml,1646.0538,10,664.0,66.88587,1.7933704,0.29588643,66,941.0,14.805983,0.97335863,60.1226
sim-15-1-0.01-0.5-4-1.3-0.5-1-10.rsml,797.3573,7,354.0,51.137356,1.4753293,0.35714176,31,421.0,14.174055,0.82608783,72.5189
sim-15-1.5-0.01-0.1-4-1.3-0.2-2-10.rsml,129.23663,7,125.0,18.462376,0.6284507,0,0,0.0,0,0,0
sim-15-0.5-0.01-0.5-4-1.3-0.7-4-10.rsml,708.9829,4,257.0,64.832695,2.012078,0.25699806,28,434.0,16.059,1.0768641,55.757854
sim-15-1-0.01-0.1-4-1.3-0.6-1-20.rsml,17817.424,17,4294.0,253.11612,3.4897451,0.28315064,603,13199.0,22.412018,0.62278545,60.561157
sim-15-1-0.01-0.7-4-1.3-0.1-5-20.rsml,1291.5206,11,463.0,42.589855,1.0681802,0.31960356,53,798.0,15.52891,0.86072403,54.071007
sim-15-1.5-0.01-0.1-4-1.3-0.3-5-10.rsml,262.1421,9,253.0,28.599295,0.91659987,0,1,4.0,4.748446,0.4238219,62.069206
sim-15-1.5-0.01-0.5-4-1.3-0.8-5-10.rsml,2798.4521,12,890.0,74.68041,2.230558,0.31601113,105,1848.0,18.117016,1.1784403,59.31636
sim-15-1-0.01-0.5-4-1.3-0.4-4-10.rsml,472.45294,7,265.0,38.22353,1.1989278,0.3993438,19,193.0,10.783593,0.7182375,52.813046
sim-15-0.5-0.01-0.3-4-1.3-0.7-4-10.rsml,430.40585,4,229.0,57.75125,1.86647,0.3562296,16,191.0,12.462552,0.718203,72.44149
sim-15-1.5-0.01-0.7-4-1.3-0.4-3-10.rsml,699.6096,10,363.0,37.042046,1.1305059,0.42942354,30,315.0,10.97297,0.8101528,59.67428
sim-15-1.5-0.01-0.7-4-1.3-0.5-3-20.rsml,24486.75,24,2464.0,103.19402,0.7561885,0.30178747,493,21738.0,44.645203,0.553922,59.90043
sim-15-1.5-0.01-0.1-4-1.3-0.7-3-20.rsml,23075.453,25,6263.0,251.03506,3.0123796,0.27455905,837,16356.0,20.071178,0.51517195,60.611584
sim-15-1-0.01-0.7-4-1.3-0.9-4-20.rsml,24501.91,18,2065.0,115.22074,0.7820876,0.34394673,416,22204.0,53.913322,0.56018996,57.17366
sim-15-0.5-0.01-0.7-4-1.3-1-2-10.rsml,2123.8154,4,384.0,96.52067,2.146822,0.32756332,52,1713.0,33.41794,1.454831,56.587242
sim-15-1.5-0.01-0.5-4-1.3-0.2-4-20.rsml,10330.113,22,1852.0,84.65608,1.7212619,0.34679136,300,8314.0,28.225594,1.0508968,59.38177
sim-15-1.5-0.01-0.1-4-1.3-1-5-10.rsml,1634.543,12,1158.0,97.016975,2.767742,0.32044917,59,439.0,7.971854,0.5126064,62.555
sim-15-1.5-0.01-0.7-4-1.3-0.1-5-10.rsml,7.797926,1,7.0,7.797926,0.39777258,0,0,0.0,0,0,0
sim-15-1-0.01-0.5-4-1.3-0.3-4-20.rsml,15271.029,16,1947.0,122.12679,1.4723701,0.30589393,344,13139.0,38.712204,0.8520286,58.317387
sim-15-1.5-0.01-0.5-4-1.3-0.2-3-20.rsml,9708.617,22,1817.0,83.080345,1.6771083,0.3399177,288,7730.0,27.364054,1.0285993,62.661995
sim-15-1.5-0.01-0.7-4-1.3-0.5-3-10.rsml,1439.2297,10,540.0,54.614704,1.5080936,0.33729744,57,863.0,15.668117,1.077497,59.512985
sim-15-1.5-0.01-0.7-4-1.3-0.9-2-10.rsml,4951.8696,12,1011.0,84.83301,1.4649568,0.2713204,134,3862.0,29.35727,1.0154756,57.929604
sim-15-1.5-0.01-0.5-4-1.3-1-3-10.rsml,5333.225,12,1242.0,104.01952,1.9732796,0.26963386,160,3996.0,25.53119,1.0215329,56.371674
sim-15-1.5-0.01-0.1-4-1.3-0.2-4-10.rsml,129.0716,7,126.0,18.438799,0.64179915,0,0,0.0,0,0,0
sim-15-1-0.01-0.7-4-1.3-0.4-3-10.rsml,521.63934,7,248.0,35.72412,1.1433156,0.41430953,21,260.0,12.931927,0.82651514,60.092133
sim-15-1-0.01-0.3-4-1.3-0.6-2-20.rsml,28645.064,17,3395.0,200.19312,2.4172907,0.27329287,630,24916.0,40.066322,0.8858347,56.777313
sim-15-1-0.01-0.3-4-1.3-0.3-1-10.rsml,212.1979,6,172.0,29.183521,0.92978555,0.3395898,6,34.0,6.1827927,0.44850922,68.47209
sim-15-1-0.01-0.7-4-1.3-0.9-5-20.rsml,24385.81,17,2054.0,121.29342,0.85718,0.3197082,409,22115.0,54.581467,0.6183519,56.517353
sim-15-0.5-0.01-0.1-4-1.3-0.2-3-20.rsml,1014.3827,7,603.0,86.68465,1.9473509,0.3290131,38,385.0,10.726051,0.59396446,70.13797
sim-15-0.5-0.01-0.1-4-1.3-0.5-1-10.rsml,167.53413,3,156.0,52.78505,1.4336028,0.5356588,2,8.0,4.5894976,0.4225172,54.955093
sim-15-0.5-0.01-0.5-4-1.3-0.9-3-10.rsml,1205.2521,4,336.0,84.63749,2.536003,0.29386753,41,844.0,21.139074,1.2900182,53.944633
sim-15-0.5-0.01-0.3-4-1.3-0.9-5-20.rsml,26034.49,9,2295.0,255.42987,3.0753498,0.28387758,469,23499.0,50.60902,1.043285,55.296608
sim-15-1-0.01-0.1-4-1.3-0.4-3-10.rsml,296.6747,7,277.0,40.210316,1.2272114,0.2064949,3,14.0,5.067501,0.41251415,44.132023
sim-15-0.5-0.01-0.5-4-1.3-0.3-2-10.rsml,133.39778,3,88.0,29.992237,0.88635564,0.27208385,5,42.0,8.684213,0.54632324,58.68697
sim-15-1-0.01-0.1-4-1.3-0.7-5-20.rsml,18265.273,17,4553.0,268.25476,3.4179494,0.27690747,601,13391.0,22.80356,0.58895636,58.00787
sim-15-1.5-0.01-0.7-4-1.3-0.4-2-20.rsml,23122.598,24,2431.0,101.84917,0.8077792,0.28544188,459,20439.0,45.050568,0.6005705,58.109898
sim-15-1.5-0.01-0.1-4-1.3-0.4-1-10.rsml,407.81238,10,360.0,36.428265,1.1585947,0.45870566,6,40.0,7.254956,0.40063536,74.39488
sim-15-1-0.01-0.7-4-1.3-0.3-1-20.rsml,13446.934,15,1553.0,103.94894,0.9482091,0.3237235,284,11739.0,41.85808,0.71547353,60.345627
sim-15-1-0.01-0.5-4-1.3-0.1-3-10.rsml,7.4082556,1,7.0,7.4082556,0.3846303,0,0,0.0,0,0,0
sim-15-1.5-0.01-0.5-4-1.3-0.9-3-10.rsml,3757.12,12,1036.0,86.77481,2.1935046,0.2703751,122,2645.0,22.260836,1.1459554,62.293163
sim-15-1-0.01-0.7-4-1.3-0.7-4-20.rsml,23349.855,17,2000.0,118.2859,0.9297515,0.28153706,394,21140.0,54.1599,0.6778733,57.406185
sim-15-0.5-0.01-0.3-4-1.3-1-3-10.rsml,963.2814,4,389.0,97.95878,2.8684216,0.29954875,37,553.0,15.444494,0.9758963,53.009342
sim-15-1-0.01-0.3-4-1.3-0.4-1-20.rsml,20708.986,16,2878.0,180.33553,2.2925024,0.28566816,493,17560.0,36.15339,0.8722489,58.89927
sim-15-0.5-0.01-0.7-4-1.3-0.6-2-10.rsml,601.1635,3,193.0,64.59762,1.7163095,0.33091998,22,395.0,18.51685,1.2021999,55.389572
sim-15-1-0.01-0.7-4-1.3-0.2-3-10.rsml,97.18609,5,82.0,16.98641,0.59436023,0.50237614,2,12.0,6.1270294,0.48204714,64.95627
sim-15-0.5-0.01-0.3-4-1.3-0.8-3-10.rsml,600.1635,4,296.0,74.68855,2.3298056,0.2746048,26,290.0,11.592664,0.8322475,56.72106
sim-15-1.5-0.01-0.5-4-1.3-0.3-4-20.rsml,20872.336,24,2768.0,115.84067,1.4512968,0.291618,486,17843.0,37.226665,0.8439548,59.29886
sim-15-0.5-0.01-0.7-4-1.3-1-1-20.rsml,16883.203,8,1198.0,150.29424,1.0604029,0.291301,247,15556.0,63.485218,0.7487241,54.176308
sim-15-0.5-0.01-0.5-4-1.3-0.3-5-20.rsml,7089.507,8,912.0,114.6475,1.9915265,0.37408745,161,6083.0,38.33743,1.1394663,61.36062
sim-15-1.5-0.01-0.1-4-1.3-1-4-10.rsml,1693.0321,12,1195.0,100.01245,2.8609493,0.28519714,60,461.0,8.214708,0.5327672,58.65378
sim-15-0.5-0.01-0.3-4-1.3-0.5-4-10.rsml,207.62857,3,153.0,51.670185,1.3979778,0.2550751,8,48.0,6.5772524,0.57097906,70.39009
sim-15-0.5-0.01-0.3-4-1.3-0.2-1-10.rsml,36.560947,2,35.0,18.280474,0.6060624,0,0,0.0,0,0,0
sim-15-0.5-0.01-0.7-4-1.3-0.1-1-20.rsml,573.53375,5,201.0,40.704025,1.0368192,0.37718916,22,358.0,16.818798,0.8181417,65.34215
sim-15-0.5-0.01-0.7-4-1.3-1-2-20.rsml,16733.535,9,1186.0,132.43765,0.9736548,0.34766993,249,15414.0,62.416042,0.68547046,56.67555
sim-15-1.5-0.01-0.1-4-1.3-0.9-4-10.rsml,1561.624,12,1114.0,93.407974,2.7170956,0.31503302,51,413.0,8.641732,0.51433295,60.550446
sim-15-1-0.01-0.5-4-1.3-0.4-2-20.rsml,20433.77,16,2239.0,140.52066,1.3884912,0.32027653,429,17962.0,42.390312,0.7872479,55.769115
sim-15-1.5-0.01-0.7-4-1.3-0.5-1-20.rsml,23894.44,24,2438.0,102.144714,0.8085049,0.2807368,480,21199.0,44.672825,0.59674126,59.925945
sim-15-1-0.01-0.3-4-1.3-0.4-3-20.rsml,18284.064,16,2772.0,173.80145,2.6076746,0.27394226,431,15279.0,35.970398,1.0098712,61.644897
sim-15-1.5-0.01-0.5-4-1.3-0.6-5-20.rsml,35566.08,25,3604.0,144.602,1.3243989,0.29507396,688,31591.0,46.440445,0.7261554,57.89251
sim-15-1-0.01-0.1-4-1.3-1-3-10.rsml,1139.4059,8,811.0,101.846695,2.8441937,0.28842217,41,303.0,7.917864,0.52261114,59.026443
sim-15-1.5-0.01-0.3-4-1.3-0.6-4-10.rsml,1309.8503,10,699.0,70.365524,1.8613669,0.29586345,53,579.0,11.437642,0.7052803,55.304382
sim-15-1-0.01-0.5-4-1.3-0.8-2-10.rsml,2383.3245,8,675.0,84.977005,2.4254768,0.33078098,80,1658.0,21.293858,1.2694714,60.664375
sim-15-1.5-0.01-0.7-4-1.3-0.4-2-10.rsml,949.53595,10,422.0,42.760258,1.2345126,0.3797849,36,503.0,14.498149,0.89674026,53.37095
sim-15-0.5-0.01-0.5-4-1.3-0.9-5-20.rsml,22174.998,8,1629.0,204.22375,1.7162048,0.3071817,332,20367.0,61.87111,0.91700625,55.2907
sim-15-1.5-0.01-0.5-4-1.3-0.1-4-20.rsml,1551.5455,16,678.0,42.88495,1.0711879,0.32983014,67,833.0,12.91622,0.7010734,66.881546
sim-15-1.5-0.01-0.3-4-1.3-0.7-5-20.rsml,41649.246,25,5109.0,204.8949,2.231044,0.2976442,932,36044.0,39.191936,0.79163194,58.033882
sim-15-1-0.01-0.7-4-1.3-1-2-10.rsml,4556.3394,8,787.0,98.83099,1.6252915,0.3000751,112,3700.0,33.622242,1.122605,58.037865
sim-15-1.5-0.01-0.3-4-1.3-0.2-3-10.rsml,135.04393,7,128.0,18.644226,0.65435964,0,1,4.0,4.5343494,0.3857765,60.346416
sim-15-1.5-0.01-0.3-4-1.3-1-5-10.rsml,3727.6553,12,1300.0,108.998795,2.672903,0.29029343,140,2340.0,17.28335,0.9068279,57.65261
sim-15-0.5-0.01-0.5-4-1.3-0.7-4-20.rsml,19683.852,8,1551.0,194.50597,1.8370806,0.2716123,310,17961.0,58.476784,0.9853198,56.910202
sim-15-1.5-0.01-0.1-4-1.3-0.7-4-10.rsml,1017.246,12,840.0,70.74946,2.101142,0.39980882,26,154.0,6.4712462,0.4718459,62.66917
sim-15-0.5-0.01-0.3-4-1.3-0.1-3-20.rsml,369.5128,5,195.0,39.372036,0.9987723,0.34964585,15,164.0,11.510175,0.5431257,67.01016
