image,tot_root_length,n_primary,tot_prim_length,mean_prim_length,mean_prim_diameter,mean_lat_density,n_laterals, tot_lat_length,mean_lat_length,mean_lat_diameter,mean_lat_angle
monocot_2D_-20-1-1.1-0.011-0.3-3-0-1.4-20-r1-12.rsml,512.7891,10,129.0,13.384561,0.12709557,3.6045477,229,235.0,1.6547744,0.036768384,47.27976
monocot_2D_-20-1-1.1-0.011-0.3-3-0-1.4-25-r1-12.rsml,559.34265,10,131.0,13.71945,0.13058382,3.608834,230,274.0,1.8354269,0.037767697,49.46371
monocot_2D_-20-1-1.1-0.011-0.3-3-0-1.4-5-r1-12.rsml,316.03635,10,134.0,13.900419,0.13272953,2.3992627,140,94.0,1.2645152,0.03845177,45.691826
monocot_2D_-20-1-1.1-0.011-0.3-4-0-1-10-r1-12.rsml,234.12804,10,91.0,9.600602,0.09478055,2.791779,107,69.0,1.2908593,0.027657252,48.543716
monocot_2D_-20-1-1.1-0.011-0.3-4-0-1-15-r1-12.rsml,240.84094,10,97.0,10.222575,0.098191366,2.5032694,108,70.0,1.2834731,0.028562969,46.733196
monocot_2D_-20-1-1.1-0.011-0.3-4-0-1-20-r1-12.rsml,275.77057,10,95.0,10.015398,0.09696158,2.9159675,129,98.0,1.3613687,0.028135836,47.627674
monocot_2D_-20-1-1.1-0.011-0.3-4-0-1-25-r1-12.rsml,235.54895,10,89.0,9.444308,0.09244106,2.692861,104,78.0,1.356787,0.027030557,48.64787
monocot_2D_-20-1-1.1-0.011-0.3-4-0-1-5-r1-12.rsml,163.66171,10,92.0,9.74403,0.09579364,2.012553,64,26.0,1.0347092,0.028020957,50.506573
monocot_2D_-20-1-1.1-0.011-0.3-4-0-1.2-10-r1-12.rsml,270.2387,10,106.0,11.257397,0.10877682,2.3098855,120,89.0,1.313873,0.031487964,49.81078
monocot_2D_-20-1-1.1-0.011-0.3-4-0-1.2-15-r1-12.rsml,325.76767,10,118.0,12.304131,0.1170761,2.5774324,137,119.0,1.479754,0.033978418,50.87373
monocot_2D_-20-1-1.1-0.011-0.3-4-0-1.2-20-r1-12.rsml,349.9985,10,114.0,12.00992,0.116078235,2.8291128,153,133.0,1.5026101,0.03362954,47.358715
monocot_2D_-20-1-1.1-0.011-0.3-4-0-1.2-25-r1-12.rsml,366.92734,10,120.0,12.495748,0.119312644,2.6398482,148,151.0,1.6349308,0.034660317,48.98004
monocot_2D_-20-1-1.1-0.011-0.3-4-0-1.2-5-r1-12.rsml,198.06665,10,112.0,11.692101,0.112706155,1.8626633,76,36.0,1.0677055,0.032843314,51.733177
monocot_2D_-20-1-1.1-0.011-0.3-4-0-1.4-10-r1-12.rsml,342.76968,10,132.0,13.645431,0.1303427,2.2352417,133,127.0,1.5512431,0.037707645,47.029507
monocot_2D_-20-1-1.1-0.011-0.3-4-0-1.4-15-r1-12.rsml,438.96066,10,137.0,14.226337,0.13596831,2.671981,166,200.0,1.7873328,0.039308827,46.08371
monocot_2D_-20-1-1.1-0.011-0.3-4-0-1.4-20-r1-12.rsml,389.44144,10,128.0,13.346455,0.12697895,2.574473,155,156.0,1.6514637,0.036730237,49.57331
monocot_2D_-20-1-1.1-0.011-0.3-4-0-1.4-25-r1-12.rsml,478.50693,10,138.0,14.366987,0.13805503,2.6316667,167,245.0,2.0050116,0.039804988,45.089733
monocot_2D_-20-1-1.1-0.011-0.3-4-0-1.4-5-r1-12.rsml,274.68793,10,132.0,13.662033,0.13136326,1.949329,105,66.0,1.3149298,0.038086217,51.67393
monocot_2D_-20-1-1.1-0.011-0.3-5-0-1-10-r1-12.rsml,171.08272,10,88.0,9.2715025,0.091318265,1.9553862,68,39.0,1.1524662,0.02682868,49.243412
monocot_2D_-20-1-1.1-0.011-0.3-5-0-1-15-r1-12.rsml,224.22078,10,97.0,10.097664,0.09857998,2.171215,94,71.0,1.3111078,0.028789278,45.184845
monocot_2D_-20-1-1.1-0.011-0.3-5-0-1-20-r1-12.rsml,234.10788,10,98.0,10.222743,0.098639764,2.5050278,98,69.0,1.3457193,0.028659694,47.541183
monocot_2D_-20-1-1.1-0.011-0.3-5-0-1-25-r1-12.rsml,232.99268,10,91.0,9.682071,0.09456576,2.4923928,96,74.0,1.4184577,0.027605442,52.402386
monocot_2D_-20-1-1.1-0.011-0.3-5-0-1-5-r1-12.rsml,167.33192,10,93.0,10.01363,0.096826345,1.9991055,68,22.0,0.9881707,0.028314566,50.382942
monocot_2D_-20-1-1.1-0.011-0.3-5-0-1.2-10-r1-12.rsml,232.47426,10,109.0,11.586289,0.11190237,2.112221,98,60.0,1.1899118,0.0325493,49.58693
monocot_2D_-20-1-1.1-0.011-0.3-5-0-1.2-15-r1-12.rsml,287.2498,10,114.0,11.978621,0.11481275,2.1411664,111,108.0,1.5086806,0.033328615,47.89977
monocot_2D_-20-1-1.1-0.011-0.3-5-0-1.2-20-r1-12.rsml,268.22665,10,107.0,11.269351,0.10966215,2.2779963,109,87.0,1.4269084,0.03192493,52.017605
monocot_2D_-20-1-1.1-0.011-0.3-5-0-1.2-25-r1-12.rsml,276.5153,10,108.0,11.521219,0.111770555,2.4348092,115,92.0,1.4026349,0.03250773,44.08313
monocot_2D_-20-1-1.1-0.011-0.3-5-0-1.2-5-r1-12.rsml,175.96613,10,110.0,11.689848,0.1116486,1.7618482,56,20.0,1.0547796,0.03250506,51.57437
monocot_2D_-20-1-1.1-0.011-0.3-5-0-1.4-10-r1-12.rsml,347.9973,10,142.0,14.687836,0.1390055,1.9582685,122,131.0,1.6485164,0.040160965,44.95407
monocot_2D_-20-1-1.1-0.011-0.3-5-0-1.4-15-r1-12.rsml,348.61707,10,132.0,13.6601095,0.13070007,1.943104,121,142.0,1.752198,0.037828382,47.831833
monocot_2D_-20-1-1.1-0.011-0.3-5-0-1.4-20-r1-12.rsml,361.33167,10,133.0,13.953544,0.13379,2.193624,127,140.0,1.7464266,0.0386709,45.97514
monocot_2D_-20-1-1.1-0.011-0.3-5-0-1.4-25-r1-12.rsml,385.62524,10,132.0,13.770219,0.13025394,2.3074472,139,166.0,1.7836177,0.037591733,46.8007
monocot_2D_-20-1-1.1-0.011-0.3-5-0-1.4-5-r1-12.rsml,223.35149,10,131.0,13.559612,0.12891825,1.7269957,69,42.0,1.2718178,0.03726325,47.734886
monocot_2D_-20-1-1.1-0.011-0.4-3-0-1-10-r1-12.rsml,293.10452,10,89.0,9.498496,0.09298426,3.2250292,134,113.0,1.4785047,0.035746824,48.33841
monocot_2D_-20-1-1.1-0.011-0.4-3-0-1-15-r1-12.rsml,321.20786,10,88.0,9.295102,0.09058333,3.349087,146,138.0,1.563403,0.034881346,48.4289
monocot_2D_-20-1-1.1-0.011-0.4-3-0-1-20-r1-12.rsml,354.76462,10,91.0,9.604373,0.09334285,3.9213405,163,157.0,1.5872453,0.036020823,46.46167
monocot_2D_-20-1-1.1-0.011-0.4-3-0-1-25-r1-12.rsml,383.9329,10,92.0,9.661136,0.09514944,3.7521923,157,181.0,1.8300731,0.036548022,49.690907
monocot_2D_-20-1-1.1-0.011-0.4-3-0-1-5-r1-12.rsml,230.20137,10,91.0,9.627897,0.09403458,2.5099466,110,56.0,1.2174771,0.03628186,51.56323
monocot_2D_-20-1-1.1-0.011-0.4-3-0-1.2-10-r1-12.rsml,399.04706,10,109.0,11.450874,0.11109334,3.2380517,160,197.0,1.7783635,0.042731177,45.264492
monocot_2D_-20-1-1.1-0.011-0.4-3-0-1.2-15-r1-12.rsml,442.3408,10,107.0,11.235241,0.108053185,3.512942,176,228.0,1.8749341,0.04147416,45.23712
monocot_2D_-20-1-1.1-0.011-0.4-3-0-1.2-20-r1-12.rsml,515.5919,10,111.0,11.788004,0.11304592,3.415913,182,295.0,2.1852298,0.043263633,47.59062
monocot_2D_-20-1-1.1-0.011-0.4-3-0-1.2-25-r1-12.rsml,608.5662,10,117.0,12.323387,0.11798295,3.6612828,206,376.0,2.355981,0.045093045,45.67617
monocot_2D_-20-1-1.1-0.011-0.4-3-0-1.2-5-r1-12.rsml,342.47552,10,110.0,11.578574,0.11295593,2.7070603,137,152.0,1.6546706,0.04327427,45.18865
monocot_2D_-20-1-1.1-0.011-0.4-3-0-1.4-10-r1-12.rsml,560.4359,10,130.0,13.408089,0.12719855,3.1397228,203,332.0,2.100271,0.048688516,45.481213
monocot_2D_-20-1-1.1-0.011-0.4-3-0-1.4-15-r1-12.rsml,803.32654,10,143.0,14.745882,0.13940647,3.4238217,308,452.0,2.1294408,0.053136986,47.748123
monocot_2D_-20-1-1.1-0.011-0.4-3-0-1.4-20-r1-12.rsml,699.1863,10,133.0,13.734261,0.13122924,2.747793,222,450.0,2.5308285,0.050129276,46.741405
monocot_2D_-20-1-1.1-0.011-0.4-3-0-1.4-25-r1-12.rsml,912.31824,10,143.0,14.653518,0.13895628,3.6518233,321,559.0,2.3856168,0.05305894,46.533455
monocot_2D_-20-1-1.1-0.011-0.4-3-0-1.4-5-r1-12.rsml,571.18915,10,138.0,14.492593,0.13768384,3.0867393,256,252.0,1.665091,0.052731074,46.654648
monocot_2D_-20-1-1.1-0.011-0.4-4-0-1-10-r1-12.rsml,257.7289,10,93.0,9.811695,0.096383564,2.7218876,104,95.0,1.5347301,0.036965456,49.3601
monocot_2D_-20-1-1.1-0.011-0.4-4-0-1-15-r1-12.rsml,258.21677,10,88.0,9.383592,0.09175326,2.7235656,101,103.0,1.6275339,0.03540652,52.609676
monocot_2D_-20-1-1.1-0.011-0.4-4-0-1-20-r1-12.rsml,292.97137,10,92.0,9.607871,0.09495216,3.1918945,121,121.0,1.6272119,0.036534518,45.102097
monocot_2D_-20-1-1.1-0.011-0.4-4-0-1-25-r1-12.rsml,321.16806,10,96.0,10.061756,0.09921684,2.7854226,121,154.0,1.8227309,0.038095254,47.310135
monocot_2D_-20-1-1.1-0.011-0.4-4-0-1-5-r1-12.rsml,189.23141,10,92.0,9.697779,0.0945286,2.6415782,79,37.0,1.1677668,0.03645203,52.864857
monocot_2D_-20-1-1.1-0.011-0.4-4-0-1.2-10-r1-12.rsml,325.40897,10,107.0,11.318151,0.10930548,2.8243823,124,143.0,1.711512,0.041821856,44.799606
monocot_2D_-20-1-1.1-0.011-0.4-4-0-1.2-15-r1-12.rsml,397.40555,10,114.0,11.965045,0.114237525,2.6658447,132,206.0,2.1042058,0.043738894,44.691597
monocot_2D_-20-1-1.1-0.011-0.4-4-0-1.2-20-r1-12.rsml,422.1589,10,111.0,11.632985,0.113816455,2.8531666,143,229.0,2.138664,0.04379759,43.911835
monocot_2D_-20-1-1.1-0.011-0.4-4-0-1.2-25-r1-12.rsml,411.21112,10,108.0,11.385481,0.11089557,2.823233,138,216.0,2.1547556,0.042553317,49.81609
monocot_2D_-20-1-1.1-0.011-0.4-4-0-1.2-5-r1-12.rsml,290.21213,10,119.0,12.464387,0.11936425,2.2124574,104,116.0,1.5920026,0.045789048,46.860115
monocot_2D_-20-1-1.1-0.011-0.4-4-0-1.4-10-r1-12.rsml,589.4986,10,139.0,14.478299,0.13860826,2.4848177,217,314.0,2.0493815,0.053030644,45.64678
monocot_2D_-20-1-1.1-0.011-0.4-4-0-1.4-15-r1-12.rsml,636.5763,10,138.0,14.377944,0.13883182,2.702386,228,342.0,2.161391,0.05294879,47.164932
monocot_2D_-20-1-1.1-0.011-0.4-4-0-1.4-20-r1-12.rsml,727.7891,10,142.0,14.622021,0.13982238,2.8790963,247,415.0,2.3545291,0.05338267,47.81091
monocot_2D_-20-1-1.1-0.011-0.4-4-0-1.4-25-r1-12.rsml,660.81226,10,136.0,14.204041,0.13558654,2.3940177,208,396.0,2.4940941,0.051969185,46.05167
monocot_2D_-20-1-1.1-0.011-0.4-4-0-1.4-5-r1-12.rsml,349.8928,10,135.0,14.041556,0.1331084,1.7814796,138,126.0,1.5179496,0.051129676,44.099747
monocot_2D_-20-1-1.1-0.011-0.4-5-0-1-10-r1-12.rsml,185.0281,10,87.0,9.236967,0.09053632,1.9383013,69,50.0,1.3428757,0.034867816,49.604836
monocot_2D_-20-1-1.1-0.011-0.4-5-0-1-15-r1-12.rsml,237.71307,10,94.0,9.815558,0.0956088,2.1861978,86,84.0,1.6227612,0.036897965,49.575966
monocot_2D_-20-1-1.1-0.011-0.4-5-0-1-20-r1-12.rsml,235.68985,10,89.0,9.389522,0.09154789,2.3913314,90,90.0,1.5754966,0.035325356,47.398697
monocot_2D_-20-1-1.1-0.011-0.4-5-0-1-25-r1-12.rsml,259.00507,10,94.0,9.864291,0.095984474,2.4964745,93,101.0,1.7243239,0.036634784,47.02086
monocot_2D_-20-1-1.1-0.011-0.4-5-0-1-5-r1-12.rsml,165.15488,10,91.0,9.701201,0.093982674,1.5694891,53,29.0,1.2857145,0.0361865,51.652016
monocot_2D_-20-1-1.1-0.011-0.4-5-0-1.2-10-r1-12.rsml,309.92047,10,113.0,11.8620825,0.11517433,1.9193056,99,139.0,1.9323199,0.044027127,47.05214
monocot_2D_-20-1-1.1-0.011-0.4-5-0-1.2-15-r1-12.rsml,368.54764,10,120.0,12.522927,0.11937715,2.3849466,110,191.0,2.211986,0.045776483,46.501774
monocot_2D_-20-1-1.1-0.011-0.4-5-0-1.2-20-r1-12.rsml,393.10223,10,115.0,12.068549,0.1179069,2.286434,116,215.0,2.34842,0.04523781,45.972332
monocot_2D_-20-1-1.1-0.011-0.4-5-0-1.2-25-r1-12.rsml,407.77682,10,118.0,12.403406,0.11727657,2.2618005,124,216.0,2.2882476,0.044868775,45.416164
monocot_2D_-20-1-1.1-0.011-0.4-5-0-1.2-5-r1-12.rsml,229.8719,10,109.0,11.456471,0.11045531,2.0495346,77,75.0,1.4974971,0.042174064,49.271935
monocot_2D_-20-1-1.1-0.011-0.4-5-0-1.4-10-r1-12.rsml,400.43982,10,129.0,13.475209,0.12717216,2.122685,121,214.0,2.1957667,0.048545033,45.492985
monocot_2D_-20-1-1.1-0.011-0.4-5-0-1.4-15-r1-12.rsml,483.65823,10,137.0,14.231354,0.13526031,1.8556069,158,247.0,2.160409,0.051681384,47.929863
monocot_2D_-20-1-1.1-0.011-0.4-5-0-1.4-20-r1-12.rsml,573.91174,10,140.0,14.51626,0.1380893,2.1307445,185,307.0,2.3175628,0.052856535,46.277622
monocot_2D_-20-1-1.1-0.011-0.4-5-0-1.4-25-r1-12.rsml,518.0866,10,130.0,13.614621,0.13034447,2.0252566,150,305.0,2.5462697,0.04986989,46.163754
monocot_2D_-20-1-1.1-0.011-0.4-5-0-1.4-5-r1-12.rsml,389.382,10,142.0,14.635669,0.13961698,1.8313395,143,149.0,1.6994779,0.053286213,46.545307
monocot_2D_-20-1-1.1-0.011-0.5-3-0-1-10-r1-12.rsml,358.91278,10,88.0,9.3252325,0.09084639,3.704149,143,192.0,1.8577651,0.04332894,47.478706
monocot_2D_-20-1-1.1-0.011-0.5-3-0-1-15-r1-12.rsml,426.39026,10,89.0,9.415022,0.09290804,3.6739366,151,259.0,2.2002645,0.044145975,45.869427
monocot_2D_-20-1-1.1-0.011-0.5-3-0-1-20-r1-12.rsml,419.88214,10,88.0,9.14822,0.09125965,4.054947,155,249.0,2.1187093,0.04356703,46.40454
monocot_2D_-20-1-1.1-0.011-0.5-3-0-1-25-r1-12.rsml,483.25827,10,90.0,9.57803,0.092057705,3.7910914,163,299.0,2.3771656,0.04404903,47.294464
monocot_2D_-20-1-1.1-0.011-0.5-3-0-1-5-r1-12.rsml,271.3929,10,91.0,9.747135,0.09439764,2.7863643,117,122.0,1.4865093,0.04512637,41.75132
monocot_2D_-20-1-1.1-0.011-0.5-3-0-1.2-10-r1-12.rsml,535.5219,10,107.0,11.302526,0.10837307,3.710704,195,304.0,2.166649,0.051879495,45.49286
monocot_2D_-20-1-1.1-0.011-0.5-3-0-1.2-15-r1-12.rsml,677.27295,10,111.0,11.65915,0.11381678,3.7965837,259,386.0,2.164794,0.05405989,45.518192
monocot_2D_-20-1-1.1-0.011-0.5-3-0-1.2-20-r1-12.rsml,769.87366,10,117.0,12.406952,0.118698575,3.7903895,276,454.0,2.3398695,0.056372177,47.4042
monocot_2D_-20-1-1.1-0.011-0.5-3-0-1.2-25-r1-12.rsml,752.2934,10,109.0,11.3905525,0.11123199,3.9055262,263,463.0,2.4273312,0.05286609,47.095623
monocot_2D_-20-1-1.1-0.011-0.5-3-0-1.2-5-r1-12.rsml,443.78024,10,109.0,11.359655,0.11003151,2.9373667,198,196.0,1.667594,0.052498225,47.379425
monocot_2D_-20-1-1.1-0.011-0.5-3-0-1.4-10-r1-12.rsml,783.2362,10,133.0,13.729983,0.13094628,3.5172195,284,477.0,2.2744231,0.062143594,45.095627
monocot_2D_-20-1-1.1-0.011-0.5-3-0-1.4-15-r1-12.rsml,935.8718,10,138.0,14.352832,0.13718222,3.4297268,301,621.0,2.6323705,0.065093614,45.950737
monocot_2D_-20-1-1.1-0.011-0.5-3-0-1.4-20-r1-12.rsml,1073.6522,10,139.0,14.334364,0.13648193,3.8086681,326,754.0,2.8537066,0.06476804,45.476906
monocot_2D_-20-1-1.1-0.011-0.5-3-0-1.4-25-r1-12.rsml,1021.766,10,137.0,14.051588,0.13463947,3.710229,308,697.0,2.8612006,0.06396877,46.986935
monocot_2D_-20-1-1.1-0.011-0.5-3-0-1.4-5-r1-12.rsml,593.97186,10,134.0,13.977643,0.13329868,3.1192226,247,309.0,1.8388484,0.063505426,45.694965
monocot_2D_-20-1-1.1-0.011-0.5-4-0-1-10-r1-12.rsml,325.55536,10,99.0,10.177435,0.098651715,2.6812541,105,174.0,2.131248,0.04711189,47.47028
monocot_2D_-20-1-1.1-0.011-0.5-4-0-1-15-r1-12.rsml,377.64697,10,96.0,10.107759,0.09840021,2.80916,124,221.0,2.230399,0.04702539,44.568268
monocot_2D_-20-1-1.1-0.011-0.5-4-0-1-20-r1-12.rsml,355.81625,10,93.0,9.727645,0.09561794,2.9369142,114,203.0,2.2678933,0.045430128,45.852234
monocot_2D_-20-1-1.1-0.011-0.5-4-0-1-25-r1-12.rsml,339.54147,10,87.0,9.262785,0.090214856,3.1516452,109,184.0,2.2652636,0.043056384,48.43783
monocot_2D_-20-1-1.1-0.011-0.5-4-0-1-5-r1-12.rsml,236.83119,10,86.0,9.121355,0.090013005,2.6039548,88,103.0,1.6547456,0.04302079,50.057495
monocot_2D_-20-1-1.1-0.011-0.5-4-0-1.2-10-r1-12.rsml,425.35333,10,107.0,11.250586,0.109574676,2.3084502,147,228.0,2.128214,0.052138295,48.429897
monocot_2D_-20-1-1.1-0.011-0.5-4-0-1.2-15-r1-12.rsml,568.82733,10,115.0,12.081205,0.11443008,2.7500148,197,315.0,2.274189,0.054474864,46.47027
monocot_2D_-20-1-1.1-0.011-0.5-4-0-1.2-20-r1-12.rsml,590.3507,10,114.0,12.01667,0.11631936,2.927922,200,335.0,2.3509197,0.055345017,46.891476
monocot_2D_-20-1-1.1-0.011-0.5-4-0-1.2-25-r1-12.rsml,550.6001,10,110.0,11.661138,0.11263804,2.7501667,188,316.0,2.3084507,0.053547654,45.5838
monocot_2D_-20-1-1.1-0.011-0.5-4-0-1.2-5-r1-12.rsml,364.35715,10,115.0,12.08394,0.116494745,2.461021,160,138.0,1.5219861,0.055362605,49.191097
monocot_2D_-20-1-1.1-0.011-0.5-4-0-1.4-10-r1-12.rsml,743.11957,10,141.0,14.657627,0.13899876,2.597819,228,461.0,2.616418,0.06600073,47.147766
monocot_2D_-20-1-1.1-0.011-0.5-4-0-1.4-15-r1-12.rsml,733.3907,10,137.0,14.147004,0.1339108,2.6048808,220,458.0,2.6905482,0.0636867,45.327637
monocot_2D_-20-1-1.1-0.011-0.5-4-0-1.4-20-r1-12.rsml,851.2913,10,142.0,14.70262,0.1391629,2.8028505,244,564.0,2.8863328,0.06607244,45.87081
monocot_2D_-20-1-1.1-0.011-0.5-4-0-1.4-25-r1-12.rsml,800.0243,10,136.0,14.316325,0.13571048,2.7932026,237,519.0,2.7715652,0.064447045,46.453777
monocot_2D_-20-1-1.1-0.011-0.5-4-0-1.4-5-r1-12.rsml,489.94766,10,134.0,14.045535,0.13469401,2.3043404,186,239.0,1.8789909,0.06413565,46.611263
monocot_2D_-20-1-1.1-0.011-0.5-5-0-1-10-r1-12.rsml,263.91187,10,94.0,9.937988,0.098526336,2.3391736,85,124.0,1.93567,0.046846688,43.245247
monocot_2D_-20-1-1.1-0.011-0.5-5-0-1-15-r1-12.rsml,299.81497,10,94.0,9.999029,0.09649458,2.1077425,91,154.0,2.1958752,0.046298396,47.73806
monocot_2D_-20-1-1.1-0.011-0.5-5-0-1-20-r1-12.rsml,291.61157,10,91.0,9.610208,0.093603715,2.1766217,85,146.0,2.3001115,0.044842947,46.07961
monocot_2D_-20-1-1.1-0.011-0.5-5-0-1-25-r1-12.rsml,353.0762,10,94.0,9.971651,0.09667696,2.4343998,100,200.0,2.5335975,0.045995813,48.08901
monocot_2D_-20-1-1.1-0.011-0.5-5-0-1-5-r1-12.rsml,201.35043,10,94.0,9.9669485,0.09653588,1.7210203,60,73.0,1.694683,0.045997262,42.777756
monocot_2D_-20-1-1.1-0.011-0.5-5-0-1.2-10-r1-12.rsml,427.6226,10,111.0,11.718361,0.11375015,2.30599,148,214.0,2.0975604,0.054029603,46.875866
monocot_2D_-20-1-1.1-0.011-0.5-5-0-1.2-15-r1-12.rsml,386.04587,10,107.0,11.341765,0.109250195,2.007057,127,195.0,2.146679,0.05211687,47.196114
monocot_2D_-20-1-1.1-0.011-0.5-5-0-1.2-20-r1-12.rsml,512.00464,10,116.0,12.127617,0.116532415,2.421985,164,279.0,2.3824914,0.055428915,46.594734
monocot_2D_-20-1-1.1-0.011-0.5-5-0-1.2-25-r1-12.rsml,504.95145,10,110.0,11.690209,0.113028616,2.45893,163,279.0,2.380671,0.053716365,44.17698
monocot_2D_-20-1-1.1-0.011-0.5-5-0-1.2-5-r1-12.rsml,303.03134,10,110.0,11.756662,0.112834334,2.1469624,132,96.0,1.4050364,0.053958837,47.230537
monocot_2D_-20-1-1.1-0.011-0.5-5-0-1.4-10-r1-12.rsml,593.017,10,139.0,14.466636,0.1368925,2.1915627,186,334.0,2.4104872,0.06515786,46.45928
monocot_2D_-20-1-1.1-0.011-0.5-5-0-1.4-15-r1-12.rsml,574.77344,10,135.0,14.030537,0.13277572,2.258521,185,323.0,2.3484762,0.062939815,44.77191
monocot_2D_-20-1-1.1-0.011-0.5-5-0-1.4-20-r1-12.rsml,717.55365,10,142.0,14.750846,0.13976656,2.2084243,192,461.0,2.9689846,0.06673405,46.945477
monocot_2D_-20-1-1.1-0.011-0.5-5-0-1.4-25-r1-12.rsml,630.05426,10,136.0,14.061047,0.13382371,2.102701,171,390.0,2.8622441,0.06352078,45.36195
monocot_2D_-20-1-1.1-0.011-0.5-5-0-1.4-5-r1-12.rsml,416.02536,10,133.0,13.834561,0.13244325,1.9492818,151,179.0,1.8389385,0.06296448,45.093407
monocot_2D_-20-1-1.6-0.001-0.3-3-0-1-10-r1-12.rsml,250.62369,10,84.0,8.845254,0.09603754,5.4510703,135,78.0,1.201267,0.027905954,49.853848
monocot_2D_-20-1-1.6-0.001-0.3-3-0-1-15-r1-12.rsml,284.57034,10,84.0,9.017385,0.09344564,5.491314,150,100.0,1.2959766,0.027313791,52.162563
monocot_2D_-20-1-1.6-0.001-0.3-3-0-1-20-r1-12.rsml,310.92014,10,87.0,9.334014,0.09701318,4.480984,164,114.0,1.3267072,0.028338112,55.23789
monocot_2D_-20-1-1.6-0.001-0.3-3-0-1-25-r1-12.rsml,319.60596,10,86.0,9.230578,0.09807358,4.8313494,168,129.0,1.3529769,0.028655306,53.78028
monocot_2D_-20-1-1.6-0.001-0.3-3-0-1-5-r1-12.rsml,209.90764,10,88.0,9.402968,0.097069025,3.808035,114,39.0,1.0164732,0.028258288,55.8373
monocot_2D_-20-1-1.6-0.001-0.3-3-0-1.2-10-r1-12.rsml,342.6137,10,110.0,11.696789,0.11605076,3.3229969,173,123.0,1.3043109,0.033709526,54.130116
monocot_2D_-20-1-1.6-0.001-0.3-3-0-1.2-15-r1-12.rsml,363.8082,10,101.0,10.460262,0.11060616,4.6121325,188,149.0,1.3787537,0.032105234,54.885876
monocot_2D_-20-1-1.6-0.001-0.3-3-0-1.2-20-r1-12.rsml,402.79724,10,111.0,11.549041,0.114460625,3.6862047,193,169.0,1.488637,0.03327563,53.835236
monocot_2D_-20-1-1.6-0.001-0.3-3-0-1.2-25-r1-12.rsml,438.26126,10,114.0,12.057689,0.1169525,3.6550293,202,204.0,1.5726954,0.033909325,55.290733
monocot_2D_-20-1-1.6-0.001-0.3-3-0-1.2-5-r1-12.rsml,236.74452,10,108.0,11.216703,0.11160188,2.7073324,122,51.0,1.0211269,0.032387715,56.873646
monocot_2D_-20-1-1.6-0.001-0.3-3-0-1.4-10-r1-12.rsml,451.82257,10,130.0,13.508187,0.13244735,3.314255,202,196.0,1.568023,0.03831105,50.82004
monocot_2D_-20-1-1.6-0.001-0.3-3-0-1.4-15-r1-12.rsml,446.35965,10,119.0,12.277243,0.12613608,4.3653493,197,198.0,1.6425747,0.036575213,54.984028
monocot_2D_-20-1-1.6-0.001-0.3-3-0-1.4-20-r1-12.rsml,569.4596,10,132.0,13.655027,0.13597114,3.695861,228,302.0,1.8987249,0.039370645,52.94722
monocot_2D_-20-1-1.6-0.001-0.3-3-0-1.4-25-r1-12.rsml,493.04172,10,116.0,12.106119,0.12604088,3.8182101,210,235.0,1.7713358,0.036567744,50.686836
monocot_2D_-20-1-1.6-0.001-0.3-3-0-1.4-5-r1-12.rsml,336.2558,10,124.0,13.001052,0.13200822,3.0571878,156,104.0,1.3220856,0.03818859,51.489998
monocot_2D_-20-1-1.6-0.001-0.3-4-0-1-10-r1-12.rsml,208.22328,10,88.0,9.221588,0.0951839,2.8506444,100,52.0,1.1600742,0.02781718,52.937992
monocot_2D_-20-1-1.6-0.001-0.3-4-0-1-15-r1-12.rsml,194.18184,10,85.0,9.049342,0.0923802,3.2689068,85,55.0,1.219864,0.027037237,60.634094
monocot_2D_-20-1-1.6-0.001-0.3-4-0-1-20-r1-12.rsml,257.39633,10,89.0,9.384721,0.09707315,3.2112489,125,91.0,1.3083931,0.028426938,51.194855
monocot_2D_-20-1-1.6-0.001-0.3-4-0-1-25-r1-12.rsml,243.14522,10,85.0,9.124397,0.09465123,3.4744945,117,79.0,1.298301,0.027605178,55.22742
monocot_2D_-20-1-1.6-0.001-0.3-4-0-1-5-r1-12.rsml,151.98909,10,80.0,8.71576,0.09206395,2.5405064,57,28.0,1.1373943,0.02712594,60.04472
monocot_2D_-20-1-1.6-0.001-0.3-4-0-1.2-10-r1-12.rsml,272.61786,10,108.0,11.365971,0.11542243,2.6333354,123,86.0,1.292343,0.03355308,53.545536
monocot_2D_-20-1-1.6-0.001-0.3-4-0-1.2-15-r1-12.rsml,315.27048,10,115.0,11.980862,0.11752623,2.5935917,132,112.0,1.4807718,0.034038305,49.650055
monocot_2D_-20-1-1.6-0.001-0.3-4-0-1.2-20-r1-12.rsml,290.8833,10,103.0,10.953086,0.11155507,2.7830594,130,100.0,1.3950195,0.032190282,57.46167
monocot_2D_-20-1-1.6-0.001-0.3-4-0-1.2-25-r1-12.rsml,316.54437,10,102.0,10.587468,0.10984532,3.3947346,144,125.0,1.4629836,0.03193817,56.487637
monocot_2D_-20-1-1.6-0.001-0.3-4-0-1.2-5-r1-12.rsml,196.79404,10,103.0,10.911015,0.10887809,2.1955273,87,33.0,1.00786,0.031701516,56.65027
monocot_2D_-20-1-1.6-0.001-0.3-4-0-1.4-10-r1-12.rsml,386.91904,10,130.0,13.611317,0.13738209,2.8271413,157,156.0,1.5974889,0.039654218,50.844086
