 ,image,tot_root_length,n_primary,tot_prim_length,mean_prim_length,mean_prim_diameter,mean_lat_density,n_laterals,tot_lat_length,mean_lat_length,mean_lat_diameter,mean_lat_angle
187,sim-10-2.5-0.04-0.3-6-1.2-0.4-1-20.rsml,18852.369,40,4745,119.213,2.439,0.211,495,13821,28.452,0.888,41.787
188,sim-16-2.5-0.04-0.4-6-0.8-0.2-1-10.rsml,417.776,15,353,24.046,0.597,0.366,7,53,8.155,0.31,24.474
189,sim-16-2.5-0.04-0.3-4-1-0.3-3-10.rsml,940.136,17,653,39.035,0.936,0.414,34,262,8.134,0.352,46.303
190,sim-10-2.5-0.01-0.3-6-1-0.4-4-20.rsml,19226.219,40,5065,127.149,2.227,0.201,493,13880,28.682,0.805,39.442
191,sim-16-1-0.025-0.4-4-1-0.3-4-10.rsml,443.586,7,253,36.777,0.934,0.427,18,178,10.342,0.449,39.711
192,sim-10-1-0.01-0.4-4-1.2-0.3-2-20.rsml,8820.805,16,1599,100.418,2.614,0.317,245,7083,29.445,1.257,54.348
193,sim-16-1-0.04-0.4-6-1-0.3-5-20.rsml,16004.571,17,2548,150.336,2.222,0.2,270,13308,49.811,1.061,33.176
194,sim-10-4-0.04-0.2-4-0.8-0.4-1-10.rsml,910.958,28,839,30.437,1.145,0,8,54,7.338,0.327,29.927
195,sim-10-1-0.025-0.4-6-1.2-0.4-5-20.rsml,10914.1,16,2094,131.373,2.491,0.216,228,8694,38.65,1.171,44.449
196,sim-16-4-0.025-0.2-6-0.8-0.2-3-20.rsml,17129.707,40,6057,151.947,2.164,0.2,553,10763,19.985,0.565,31.424
197,sim-16-2.5-0.01-0.3-4-0.8-0.2-3-20.rsml,17693.072,40,3796,95.44,1.87,0.323,563,13570,24.646,0.732,34.134
198,sim-16-4-0.01-0.3-4-1.2-0.4-1-20.rsml,71871.469,40,9675,242.41,1.811,0.28,1832,61231,33.938,0.612,54.182
199,sim-16-2.5-0.025-0.4-4-1.2-0.3-5-10.rsml,918.57,17,586,34.985,0.88,0.425,33,309,9.813,0.429,57.487
200,sim-10-4-0.01-0.4-6-1.2-0.3-2-10.rsml,649.247,24,570,24.34,0.933,0.343,12,60,5.424,0.465,63.513
201,sim-10-4-0.04-0.2-4-1-0.3-3-10.rsml,655.756,24,618,26.222,0.948,0,4,24,6.604,0.291,51.027
202,sim-10-4-0.025-0.4-6-1.2-0.3-1-20.rsml,21957.113,40,5268,132.122,2.054,0.221,597,16354,27.927,0.918,48.157
203,sim-10-1-0.04-0.3-6-1.2-0.4-4-10.rsml,264.907,7,220,32.149,1.227,0.3,6,37,6.644,0.451,68.364
204,sim-10-2.5-0.01-0.4-4-0.8-0.3-5-20.rsml,21950.484,40,3774,94.85,1.922,0.317,593,17847,30.618,0.923,31.888
205,sim-10-2.5-0.01-0.4-6-1.2-0.3-5-20.rsml,14486.257,40,3849,96.655,2.258,0.217,386,10412,27.513,1.089,56.559
206,sim-10-4-0.01-0.2-6-1.2-0.4-1-10.rsml,885.737,28,845,30.715,1.214,0,4,24,6.431,0.357,56.298
207,sim-16-1-0.04-0.3-4-0.8-0.4-4-20.rsml,30068.172,17,3283,193.589,2.188,0.278,556,26475,48.16,0.787,25.632
208,sim-16-1-0.01-0.4-4-0.8-0.2-2-10.rsml,196.561,6,153,26.15,0.635,0.447,5,37,7.932,0.322,34.717
209,sim-10-2.5-0.01-0.3-4-0.8-0.3-2-10.rsml,368.156,15,324,22.127,0.863,0.466,5,33,7.25,0.372,39.448
210,sim-10-4-0.01-0.2-6-1.2-0.4-3-20.rsml,19023.732,40,6941,174.064,2.681,0.216,650,11726,18.556,0.637,56.325
211,sim-16-4-0.04-0.4-4-0.8-0.2-4-20.rsml,40906.402,40,5819,145.991,1.35,0.303,1014,34525,34.583,0.617,27.898
212,sim-16-2.5-0.025-0.4-6-1.2-0.3-1-20.rsml,30657.521,40,5558,139.49,1.822,0.21,599,24764,41.866,0.87,48.998
213,sim-10-4-0.01-0.2-4-1-0.3-5-20.rsml,18910.871,40,5791,145.3,2.377,0.317,774,12712,16.924,0.583,43.97
214,sim-16-1-0.04-0.4-6-1-0.4-3-10.rsml,622.985,7,365,52.594,1.219,0.221,19,243,13.412,0.557,38.902
215,sim-10-2.5-0.04-0.3-6-1-0.4-2-20.rsml,19972.287,40,4816,120.933,2.491,0.209,500,14867,30.27,0.905,34.122
216,sim-10-1-0.025-0.3-6-0.8-0.2-1-10.rsml,90.244,6,87,15.041,0.616,0,0,0,0,0,0
217,sim-16-4-0.025-0.4-6-0.8-0.3-4-10.rsml,1417.131,28,1021,37.024,0.932,0.224,37,364,10.283,0.458,34.709
218,sim-16-1-0.025-0.2-4-1-0.3-3-10.rsml,293.743,7,234,34.197,0.866,0.449,8,51,6.795,0.265,38.702
219,sim-16-4-0.04-0.4-4-0.8-0.2-2-10.rsml,778.079,24,601,25.556,0.635,0.477,20,154,8.237,0.33,28.838
220,sim-16-4-0.01-0.3-4-1.2-0.2-3-20.rsml,26354.012,40,5700,142.941,1.812,0.297,888,20180,23.239,0.653,59.286
221,sim-10-4-0.01-0.2-6-1-0.3-3-10.rsml,553.36,24,542,23.057,0.906,0,0,0,0,0,0
222,sim-16-4-0.01-0.4-6-1-0.2-1-10.rsml,689.97,24,588,24.979,0.619,0.375,12,85,7.54,0.324,52.231
223,sim-16-4-0.01-0.3-6-1.2-0.4-2-10.rsml,1961.972,28,1413,51.034,1.234,0.267,59,503,9.034,0.459,61.166
224,sim-10-4-0.025-0.2-4-1.2-0.4-3-10.rsml,896.468,28,836,30.293,1.136,0,8,44,6.034,0.33,54.361
225,sim-16-4-0.01-0.4-4-1-0.2-3-20.rsml,33255.562,40,5476,137.505,1.531,0.313,948,27237,29.278,0.708,43.026
226,sim-16-4-0.01-0.2-4-0.8-0.2-2-10.rsml,626.576,24,589,25.086,0.639,0,4,22,6.129,0.222,18.726
227,sim-16-4-0.025-0.4-4-1-0.4-4-10.rsml,2912.354,28,1444,52.143,1.219,0.328,113,1399,12.853,0.561,40.986
228,sim-16-1-0.025-0.4-6-1-0.2-1-20.rsml,6852.149,16,1604,100.774,1.906,0.219,169,5149,31.005,0.946,39.81
229,sim-10-1-0.04-0.4-6-1-0.2-2-20.rsml,3034.504,16,1046,65.913,1.987,0.245,87,1934,22.757,0.997,33.038
230,sim-16-2.5-0.025-0.3-6-1.2-0.4-2-10.rsml,1179.428,17,843,50.179,1.172,0.282,35,306,9.325,0.446,57.961
231,sim-10-1-0.01-0.4-4-1-0.4-3-20.rsml,14768.729,16,2006,125.892,2.212,0.339,337,12579,37.847,1.047,40.297
232,sim-10-4-0.04-0.4-4-1.2-0.3-4-10.rsml,692.186,24,563,23.885,0.906,0.463,20,111,5.947,0.445,51.676
233,sim-10-4-0.01-0.2-6-0.8-0.2-1-20.rsml,6799.568,40,3510,88.323,2.082,0.255,261,3138,12.516,0.564,33.944
234,sim-10-2.5-0.04-0.4-4-1-0.4-3-10.rsml,756.921,17,505,30.223,1.145,0.442,28,231,8.683,0.539,42.653
235,sim-16-1-0.01-0.4-4-1.2-0.3-5-10.rsml,389.005,7,245,35.441,0.916,0.405,14,133,10.065,0.442,53.843
236,sim-16-1-0.025-0.3-6-0.8-0.3-5-20.rsml,12443.577,17,2477,146.198,2.819,0.214,263,9823,37.864,1.053,27.842
237,sim-10-2.5-0.025-0.4-6-1-0.3-4-20.rsml,15766.638,40,3781,94.995,2.216,0.22,386,11774,31.002,1.071,36.947
238,sim-16-2.5-0.025-0.4-4-1-0.2-4-20.rsml,23702.043,40,3937,98.894,1.642,0.339,632,19432,31.244,0.808,39.35
239,sim-16-4-0.025-0.4-4-1-0.4-4-20.rsml,79262.992,40,8453,211.798,1.158,0.273,1635,69942,43.297,0.509,37.8
240,sim-16-4-0.01-0.3-6-0.8-0.3-1-10.rsml,1287.946,28,1029,37.278,0.931,0.311,28,233,8.72,0.364,36.092
241,sim-10-1-0.04-0.3-6-0.8-0.4-5-10.rsml,243.794,7,207,30.178,1.172,0.323,5,31,6.509,0.449,42.16
242,sim-10-1-0.025-0.4-6-1.2-0.2-2-20.rsml,2851.789,16,1017,64.111,1.965,0.24,92,1781,19.848,0.992,52.321
243,sim-16-1-0.01-0.4-6-0.8-0.2-2-20.rsml,6543.846,16,1495,93.893,1.861,0.24,165,4952,30.555,0.924,33.503
244,sim-10-1-0.025-0.2-4-1.2-0.3-4-20.rsml,4399.895,16,1492,93.6,2.784,0.346,190,2807,15.275,0.749,50.817
245,sim-16-4-0.01-0.2-4-0.8-0.3-2-10.rsml,1212.259,28,971,35.254,0.884,0.446,31,208,7.263,0.273,31.36
246,sim-16-2.5-0.04-0.2-4-1-0.4-3-20.rsml,44320.574,40,7533,188.797,2.196,0.289,1185,36157,31.028,0.558,36.818
247,sim-16-4-0.01-0.2-4-0.8-0.2-4-10.rsml,622.062,24,585,24.842,0.612,0,4,24,6.466,0.213,44.206
248,sim-16-1-0.04-0.3-4-1.2-0.2-3-10.rsml,166.249,6,143,24.301,0.598,0.27,3,19,6.814,0.268,54.984
249,sim-10-4-0.025-0.3-4-1-0.2-3-20.rsml,10532.425,40,3459,86.945,2.006,0.342,442,6844,15.961,0.733,40.575
250,sim-16-4-0.01-0.3-4-1-0.2-1-20.rsml,26994.854,40,5655,141.818,2.054,0.295,869,20865,24.536,0.746,44.45
251,sim-16-1-0.025-0.2-4-1.2-0.2-2-10.rsml,145.859,6,139,23.741,0.58,0,1,3,3.416,0.22,0.958
252,sim-16-2.5-0.025-0.3-6-1.2-0.3-3-10.rsml,809.519,17,655,39.162,0.937,0.255,19,133,7.566,0.362,59.042
253,sim-16-2.5-0.01-0.4-6-1.2-0.4-2-10.rsml,1320.375,17,829,49.235,1.151,0.226,43,461,11.241,0.542,52.944
254,sim-10-4-0.01-0.3-6-1-0.3-1-20.rsml,17553.762,40,5308,133.175,2.23,0.226,568,11937,21.526,0.773,44.521
255,sim-10-4-0.025-0.4-4-0.8-0.2-2-10.rsml,370.282,24,332,14.438,0.58,0,4,22,5.94,0.332,39.627
256,sim-10-1-0.025-0.2-6-1-0.3-2-20.rsml,3690.459,16,1544,96.912,2.881,0.218,124,2074,17.257,0.775,38.872
257,sim-16-1-0.025-0.3-6-0.8-0.2-5-10.rsml,165.542,6,147,25.189,0.639,0.34,2,13,7.203,0.278,26.466
258,sim-16-2.5-0.04-0.3-4-0.8-0.4-2-20.rsml,55304.344,40,6943,174.039,1.884,0.267,1134,47733,42.63,0.682,26.383
259,sim-10-1-0.025-0.2-6-1-0.2-3-20.rsml,1700.585,16,967,60.969,1.86,0.249,61,691,11.886,0.558,43.815
260,sim-10-2.5-0.025-0.4-6-0.8-0.3-4-20.rsml,16734.539,40,3811,95.782,2.216,0.223,402,12682,32.098,1.062,27.605
261,sim-10-1-0.025-0.4-6-1-0.4-5-20.rsml,11372.324,16,2153,135.044,3,0.205,222,9094,41.494,1.413,34.385
262,sim-10-2.5-0.01-0.3-4-0.8-0.4-3-10.rsml,698.403,17,502,30.026,1.204,0.441,26,175,7.229,0.451,32.914
263,sim-16-4-0.025-0.4-4-1-0.4-3-20.rsml,82936.617,40,8402,210.554,1.368,0.291,1737,73604,42.898,0.603,37.336
264,sim-10-2.5-0.01-0.4-6-1.2-0.2-2-20.rsml,6304.7,40,2372,59.82,1.889,0.23,203,3804,19.27,0.959,54.473
265,sim-10-1-0.04-0.2-6-1.2-0.4-2-10.rsml,241.474,7,225,32.71,1.251,0.171,2,12,6.253,0.38,60.815
266,sim-16-2.5-0.01-0.4-6-0.8-0.2-2-20.rsml,17069.445,40,4013,100.801,1.93,0.209,400,12829,32.594,0.957,32.03
267,sim-10-4-0.04-0.4-6-1.2-0.2-1-10.rsml,358.436,24,347,14.935,0.619,0,0,0,0,0,0
268,sim-10-1-0.025-0.4-6-1-0.2-4-20.rsml,2741.832,16,968,60.905,1.855,0.232,85,1721,20.792,0.946,40.501
269,sim-10-4-0.01-0.2-6-0.8-0.4-5-20.rsml,20371.975,40,6950,174.22,2.681,0.21,642,13082,20.877,0.638,31.987
270,sim-16-4-0.01-0.4-6-1-0.4-5-20.rsml,60442.695,40,8732,218.745,1.535,0.203,1198,51073,43.149,0.675,43.398
271,sim-16-1-0.025-0.2-6-0.8-0.2-5-10.rsml,145.516,6,142,24.253,0.6,0,0,0,0,0,0
272,sim-16-2.5-0.025-0.4-6-1-0.3-2-20.rsml,35396.195,40,5807,145.568,1.679,0.221,675,29223,43.813,0.8,37.279
273,sim-10-2.5-0.025-0.3-6-0.8-0.3-2-20.rsml,13243.087,40,3984,100.087,2.574,0.206,355,9057,26.027,0.962,28.659
274,sim-16-4-0.025-0.4-4-0.8-0.4-2-20.rsml,83446.328,40,8562,214.514,1.193,0.268,1660,73972,45.1,0.524,28.445
275,sim-16-1-0.04-0.2-4-1.2-0.3-5-10.rsml,308.944,7,258,37.381,0.884,0.347,9,42,5.253,0.271,43.054
276,sim-10-2.5-0.01-0.2-4-1-0.3-1-20.rsml,10875.84,40,3584,89.97,2.734,0.341,447,7050,16.28,0.738,43.476
277,sim-10-1-0.04-0.3-4-1.2-0.2-5-10.rsml,89.682,6,83,14.49,0.628,0,1,2,2.741,0.311,8.502
278,sim-16-4-0.01-0.4-6-0.8-0.3-5-10.rsml,1344.492,28,955,34.635,0.888,0.282,37,355,10.127,0.438,39.333
279,sim-10-4-0.01-0.3-4-0.8-0.3-5-10.rsml,687.886,24,583,24.724,0.952,0.418,13,88,7.27,0.392,36.219
280,sim-16-1-0.01-0.4-6-1.2-0.2-1-20.rsml,6850.312,16,1639,102.847,1.982,0.231,178,5113,29.24,0.979,58.877
281,sim-16-2.5-0.01-0.4-4-0.8-0.2-1-20.rsml,25669.035,40,4141,104.092,1.476,0.322,653,21168,32.933,0.724,31.323
282,sim-16-4-0.025-0.3-4-1.2-0.4-5-20.rsml,72514.281,40,9742,244.086,1.806,0.265,1742,61851,36.022,0.611,47.476
283,sim-16-1-0.025-0.4-6-0.8-0.2-4-20.rsml,7762.515,16,1666,104.645,2.012,0.224,178,5994,34.203,0.983,28.403
284,sim-10-2.5-0.025-0.3-6-0.8-0.4-4-10.rsml,593.443,17,501,29.966,1.141,0.35,13,78,6.463,0.423,28.218
285,sim-10-1-0.01-0.2-4-1.2-0.4-1-10.rsml,240.566,7,215,31.336,1.199,0.27,4,19,5.304,0.35,36.06
286,sim-16-2.5-0.04-0.2-6-1-0.3-4-10.rsml,635.824,17,572,34.188,0.841,0.217,8,51,6.828,0.27,43.669
287,sim-10-2.5-0.01-0.4-4-1.2-0.2-5-20.rsml,9766.988,40,2519,63.451,2,0.333,356,7041,20.306,1.005,57.873
288,sim-16-4-0.01-0.2-6-0.8-0.2-5-10.rsml,594.006,24,584,24.75,0.624,0,0,0,0,0,0
289,sim-10-2.5-0.01-0.3-4-0.8-0.4-2-10.rsml,689.09,17,516,30.94,1.204,0.426,23,152,7.091,0.448,33.989
290,sim-10-4-0.01-0.4-6-0.8-0.3-1-10.rsml,645.388,24,561,23.807,0.906,0.359,12,68,6.168,0.445,39.94
291,sim-10-4-0.025-0.4-4-1.2-0.3-4-20.rsml,27127.613,40,4987,125.277,1.944,0.314,814,21684,27.17,0.867,48.655
292,sim-10-4-0.025-0.2-6-0.8-0.4-1-20.rsml,22006.01,40,7185,180.162,2.733,0.207,670,14458,22.089,0.648,29.011
293,sim-16-4-0.01-0.2-6-1.2-0.4-5-20.rsml,42976.633,40,10634,266.363,2.152,0.194,1227,31702,26.342,0.509,55.645
294,sim-16-2.5-0.025-0.2-4-0.8-0.4-2-10.rsml,1274.849,17,882,52.395,1.205,0.338,46,361,8.351,0.322,35.658
295,sim-10-4-0.01-0.4-4-0.8-0.2-5-10.rsml,373.467,24,331,14.298,0.605,0,4,28,7.58,0.338,29.452
296,sim-16-2.5-0.04-0.4-4-1.2-0.4-4-10.rsml,1692.28,17,857,50.88,1.17,0.341,72,790,11.49,0.539,48.71
297,sim-16-2.5-0.04-0.2-4-1-0.3-4-20.rsml,30618.879,40,6386,160.175,2.268,0.278,883,23762,27.42,0.594,37.8
298,sim-10-2.5-0.04-0.3-4-1-0.2-2-20.rsml,7973.31,40,2537,64.005,1.949,0.307,312,5251,17.35,0.775,38.57
299,sim-16-4-0.01-0.2-4-0.8-0.4-4-20.rsml,59364.32,40,10230,256.189,2.061,0.28,1714,48192,28.656,0.491,31.552
300,sim-10-4-0.04-0.2-4-0.8-0.4-2-20.rsml,32159.074,40,7175,179.87,2.505,0.302,1121,24401,22.27,0.592,28.22
301,sim-16-1-0.025-0.3-6-0.8-0.3-1-10.rsml,315.296,7,258,37.608,0.904,0.288,7,50,7.434,0.347,26.76
302,sim-16-2.5-0.025-0.4-6-0.8-0.2-5-20.rsml,18266.689,40,4081,102.439,1.962,0.211,424,13949,33.418,0.963,28.953
303,sim-16-2.5-0.04-0.3-4-0.8-0.3-3-20.rsml,41264.266,40,5835,146.41,1.895,0.317,967,34901,36.616,0.702,27.495
304,sim-10-4-0.025-0.4-6-1-0.2-5-20.rsml,11337.253,40,3740,94.057,2.153,0.24,344,7389,22.02,0.998,40.642
305,sim-10-2.5-0.04-0.2-6-0.8-0.3-4-20.rsml,10337.387,40,3964,99.558,2.921,0.216,341,6180,18.637,0.777,28.646
306,sim-10-1-0.01-0.2-6-0.8-0.2-2-20.rsml,1773.072,16,958,60.279,1.902,0.264,65,773,12.44,0.56,34.41
307,sim-10-2.5-0.01-0.4-4-0.8-0.3-4-10.rsml,458.849,15,356,24.15,0.939,0.548,14,89,6.9,0.468,40.538
308,sim-16-2.5-0.01-0.3-4-0.8-0.2-3-10.rsml,363.607,15,323,22.086,0.586,0.492,5,29,6.463,0.26,35.691
309,sim-16-2.5-0.025-0.4-6-1-0.2-4-10.rsml,419.333,15,367,24.88,0.61,0.346,7,43,6.59,0.316,45.048
310,sim-10-4-0.04-0.2-6-1.2-0.2-4-10.rsml,360.225,24,351,15.009,0.621,0,0,0,0,0,0
311,sim-10-1-0.01-0.2-6-0.8-0.3-3-10.rsml,142.749,6,140,23.791,0.869,0,0,0,0,0,0
312,sim-16-4-0.025-0.3-6-1.2-0.3-5-10.rsml,1169.967,28,952,34.515,0.854,0.317,28,188,7.27,0.339,50.016
313,sim-10-4-0.04-0.3-6-1-0.3-2-10.rsml,584.439,24,539,22.938,0.898,0,4,32,8.481,0.374,45.672
314,sim-16-1-0.04-0.4-4-1.2-0.4-4-20.rsml,32262.303,17,2909,171.711,1.665,0.292,554,29050,52.966,0.782,42.058
315,sim-16-2.5-0.025-0.3-4-1.2-0.3-5-10.rsml,844.797,17,608,36.338,0.904,0.412,30,211,7.569,0.352,52.718
316,sim-10-1-0.01-0.3-6-1.2-0.4-4-20.rsml,8749.744,17,2129,125.698,3.387,0.231,232,6499,28.504,1.239,57.531
317,sim-10-2.5-0.04-0.3-6-1.2-0.2-3-10.rsml,178.195,12,171,14.85,0.597,0,0,0,0,0,0
318,sim-10-1-0.025-0.2-4-1-0.2-5-10.rsml,92.155,6,88,15.359,0.601,0,0,0,0,0,0
319,sim-10-2.5-0.04-0.2-6-0.8-0.2-2-10.rsml,211.143,15,206,14.076,0.597,0,0,0,0,0,0
320,sim-16-1-0.01-0.2-6-1-0.2-5-10.rsml,156.752,6,154,26.125,0.625,0,0,0,0,0,0
321,sim-10-2.5-0.01-0.4-4-1-0.2-4-20.rsml,9402.491,40,2405,60.705,1.89,0.324,334,6807,20.881,0.963,46.028
322,sim-16-2.5-0.025-0.3-4-1.2-0.3-1-10.rsml,873.616,17,609,36.37,0.937,0.44,34,238,7.51,0.351,64.829
323,sim-10-1-0.025-0.2-4-0.8-0.3-2-20.rsml,4942.518,16,1535,96.369,2.876,0.332,188,3301,18.088,0.768,30.438
324,sim-16-1-0.025-0.4-6-0.8-0.3-4-20.rsml,17728.209,17,2614,154.299,1.958,0.203,290,14953,52.087,0.935,28.185
325,sim-10-4-0.04-0.3-4-1.2-0.4-4-20.rsml,35322.801,40,6420,160.994,2.234,0.297,1107,28306,26.091,0.758,44.297
326,sim-10-2.5-0.025-0.4-4-1.2-0.3-3-10.rsml,411.638,15,323,21.905,0.878,0.498,14,76,5.933,0.435,55.171
327,sim-16-4-0.025-0.4-4-1.2-0.2-4-10.rsml,702.47,24,565,23.982,0.599,0.471,20,117,6.345,0.307,53.413
328,sim-16-2.5-0.04-0.3-4-1.2-0.4-3-10.rsml,1435.02,17,870,51.938,1.162,0.309,61,524,9.051,0.432,50.641
329,sim-16-1-0.04-0.3-4-1.2-0.3-2-20.rsml,18225.65,17,2616,154.347,2.585,0.308,415,15379,37.595,0.959,42.895
330,sim-10-2.5-0.04-0.3-6-1.2-0.4-2-20.rsml,20041.496,40,5016,125.85,2.572,0.2,499,14743,30.075,0.933,43.37
331,sim-16-2.5-0.01-0.3-6-0.8-0.4-3-20.rsml,41617.852,40,7213,180.86,1.996,0.196,843,33934,40.787,0.716,31.51
332,sim-16-1-0.025-0.4-6-1-0.3-4-20.rsml,17298.209,17,2602,153.563,1.951,0.211,297,14532,49.453,0.926,36.19
333,sim-10-2.5-0.025-0.4-6-1-0.3-1-10.rsml,405.344,15,355,24.143,0.913,0.359,7,39,6.171,0.459,40.952
334,sim-10-2.5-0.04-0.4-4-0.8-0.3-5-20.rsml,21943.473,40,3737,93.973,2.139,0.3,558,17878,32.589,1.029,26.425
335,sim-10-1-0.01-0.2-4-1-0.3-1-20.rsml,4913.208,16,1570,98.622,2.946,0.307,198,3233,16.845,0.785,44.262
336,sim-16-4-0.025-0.2-6-1-0.2-4-10.rsml,534.333,24,524,22.264,0.579,0,0,0,0,0,0
337,sim-10-1-0.04-0.4-4-1.2-0.4-5-20.rsml,16541.842,16,2088,130.98,2.264,0.323,369,14249,39.149,1.053,39.967
338,sim-16-1-0.01-0.3-4-0.8-0.3-4-20.rsml,16326.828,17,2409,142.208,2.425,0.317,384,13705,36.222,0.9,32.717
339,sim-10-4-0.025-0.2-6-0.8-0.2-4-10.rsml,347.732,24,335,14.489,0.595,0,0,0,0,0,0
340,sim-10-2.5-0.04-0.3-6-1.2-0.3-3-10.rsml,388.804,15,351,23.886,0.918,0.397,4,28,7.628,0.398,66.15
341,sim-16-1-0.025-0.3-6-1-0.4-2-10.rsml,505.894,7,352,50.913,1.171,0.257,14,144,10.679,0.441,35.952
342,sim-16-1-0.01-0.3-4-0.8-0.4-1-20.rsml,27097.51,17,3048,179.807,2.44,0.311,558,23745,43.084,0.884,30.277
343,sim-10-2.5-0.04-0.2-6-1.2-0.2-1-10.rsml,215.697,15,207,14.38,0.597,0,0,0,0,0,0
344,sim-10-1-0.025-0.3-4-1.2-0.3-3-10.rsml,150.033,6,140,23.717,0.877,0,1,7,7.728,0.363,63.241
345,sim-10-4-0.025-0.4-4-0.8-0.4-1-20.rsml,44208.531,40,6129,153.709,1.84,0.291,1139,37455,33.415,0.806,27.987
346,sim-16-1-0.04-0.2-4-1.2-0.2-3-10.rsml,149.947,6,141,24.103,0.595,0,1,5,5.327,0.204,63.355
347,sim-10-4-0.01-0.2-4-1.2-0.2-4-10.rsml,349.614,24,339,14.567,0.618,0,0,0,0,0,0
348,sim-16-1-0.01-0.2-6-1.2-0.2-5-20.rsml,3549.552,16,1502,94.44,1.865,0.218,127,1968,16.051,0.533,58.467
349,sim-16-1-0.04-0.4-6-0.8-0.2-3-10.rsml,174.736,6,146,24.947,0.607,0.367,3,24,8.351,0.316,37.187
350,sim-16-2.5-0.025-0.3-6-0.8-0.3-2-20.rsml,29519.195,40,5909,148.257,2.123,0.221,639,23256,36.915,0.79,30.306
351,sim-16-1-0.025-0.4-4-1-0.2-2-10.rsml,175.446,6,136,23.239,0.581,0.458,5,34,7.202,0.307,50.914
352,sim-16-1-0.04-0.4-6-1.2-0.3-4-20.rsml,16692.775,17,2513,148.339,2.106,0.209,294,14009,48.201,1.008,42.28
353,sim-16-4-0.04-0.3-4-1.2-0.4-5-10.rsml,2210.462,28,1355,48.984,1.151,0.339,84,794,9.987,0.431,54.603
354,sim-10-2.5-0.025-0.2-4-1.2-0.2-4-10.rsml,218.278,15,212,14.552,0.58,0,0,0,0,0,0
355,sim-16-1-0.025-0.3-4-1-0.4-3-20.rsml,30658.791,17,3259,192.224,2.185,0.306,600,27072,45.652,0.789,36.264
356,sim-10-4-0.01-0.2-6-1.2-0.4-2-10.rsml,928.582,28,860,31.245,1.255,0.322,7,51,7.676,0.373,56.065
357,sim-16-2.5-0.025-0.3-4-1-0.3-5-20.rsml,40313.281,40,5936,148.996,1.939,0.302,969,33839,35.452,0.713,37.597
358,sim-16-4-0.025-0.3-4-0.8-0.4-4-10.rsml,2687.861,28,1487,53.746,1.265,0.327,105,1131,11.266,0.462,32.261
359,sim-16-1-0.025-0.4-6-1-0.4-3-20.rsml,23978.471,16,2993,187.472,2.188,0.215,379,20782,55.353,1.021,35.622
360,sim-16-2.5-0.01-0.3-6-1-0.2-5-10.rsml,336.845,15,310,21.074,0.574,0.341,3,19,6.91,0.257,56.27
361,sim-16-2.5-0.04-0.2-4-0.8-0.4-2-10.rsml,1258.299,17,908,53.964,1.254,0.329,41,322,8.315,0.336,29.384
362,sim-16-4-0.04-0.2-6-1.2-0.3-5-10.rsml,1128.431,28,1007,36.506,0.918,0.303,23,94,4.62,0.273,55.448
363,sim-10-4-0.025-0.2-4-0.8-0.2-4-20.rsml,9021.329,40,3604,90.549,2.083,0.336,413,5190,13.073,0.563,32.136
364,sim-10-1-0.025-0.3-6-0.8-0.2-3-20.rsml,2460.665,16,1032,65.066,1.956,0.206,82,1378,17.312,0.774,29.68
365,sim-16-1-0.01-0.2-4-0.8-0.3-3-20.rsml,11020.354,17,2401,141.747,2.8,0.297,339,8440,25.4,0.747,33.609
366,sim-16-4-0.01-0.3-6-1.2-0.3-3-10.rsml,1183.715,28,960,34.82,0.894,0.328,28,197,7.455,0.351,52.947
367,sim-16-4-0.04-0.4-6-1-0.4-4-20.rsml,66783.406,40,8917,223.404,1.561,0.195,1221,57192,47.377,0.687,34.281
368,sim-16-1-0.04-0.2-6-1-0.3-3-10.rsml,311.715,7,265,38.572,0.929,0.307,6,38,6.952,0.278,50.727
369,sim-10-1-0.01-0.2-6-0.8-0.4-3-10.rsml,211.126,7,207,30.161,1.164,0,0,0,0,0,0
370,sim-16-2.5-0.01-0.2-6-0.8-0.2-3-20.rsml,9522.523,40,3797,95.35,1.857,0.217,320,5544,17.839,0.535,33.004
371,sim-16-1-0.01-0.3-4-1-0.4-5-10.rsml,653.817,7,351,50.718,1.261,0.341,27,284,11.066,0.459,50.302
372,sim-10-2.5-0.01-0.2-6-1.2-0.4-5-20.rsml,12572.824,40,4834,121.331,2.799,0.211,410,7513,18.828,0.72,59.268
373,sim-16-2.5-0.01-0.2-6-0.8-0.3-2-20.rsml,24390.309,40,6361,159.539,2.317,0.212,655,17656,27.494,0.604,33.289
374,sim-16-1-0.025-0.2-4-1-0.3-1-20.rsml,13934.15,17,2636,155.568,3.001,0.296,410,11064,27.535,0.786,39.266
375,sim-16-4-0.04-0.4-6-1-0.4-2-10.rsml,2114.351,28,1318,47.485,1.133,0.234,60,753,13.08,0.531,37.028
376,sim-16-2.5-0.01-0.2-4-1.2-0.2-1-10.rsml,366.89,15,348,23.731,0.608,0,2,10,5.462,0.216,32.22
377,sim-16-4-0.025-0.4-6-1.2-0.4-2-10.rsml,2257.581,28,1388,50.142,1.178,0.234,75,812,11.381,0.549,55.126
378,sim-16-1-0.04-0.3-4-0.8-0.3-1-20.rsml,20078.107,17,2579,152.263,2.56,0.323,434,17263,40.299,0.943,26.652
379,sim-16-4-0.025-0.2-4-1.2-0.3-4-20.rsml,39603.359,40,8379,209.917,2.236,0.295,1322,30523,23.606,0.553,52.044
