image,tot_root_length,width,depth,direction,n_primary,tot_prim_length,mean_prim_length,mean_prim_diameter,mean_lat_density,n_laterals, tot_lat_length,mean_lat_length,mean_lat_diameter,mean_lat_angle,tree_size,tree_magnitude,tree_altitude,tree_index
monocot-2D-15.185-1-1.625-0.0305-0.757-2.838-0-0.788-1.033-23.792-7-r441-7.rsml,3602.362,397.0,586.0,275.7209,5,1947.0,389.7638,9.307088,0.044749796,8,1652.0,206.69289,6.5869083,36.621807,21,13.0,7.0,0.53846157
monocot-2D-15.368-1-1.517-0.00908-0.258-5.013-0-1.181-1.515-22.126-8-r306-8.rsml,4968.824,557.0,1170.0,232.98674,6,4249.0,708.66144,13.948809,0.023645194,6,714.0,119.47587,3.4563048,66.84905,18,12.0,6.0,0.5
monocot-2D-15.385-1-1.215-0.02775-0.677-4.62-0-0.362-1.161-19.263-9-r84-9.rsml,2209.0945,246.0,353.0,273.8881,6,1593.0,265.74802,4.2755895,0.03665222,5,612.0,122.921265,2.7779865,68.089066,16,11.0,6.0,0.54545456
monocot-2D-15.405-1-1.624-0.01626-0.33-2.439-0-0.731-1.164-9.344-9-r431-9.rsml,5207.3433,432.0,823.0,258.0515,7,3481.0,497.75034,8.633856,0.025043441,15,1718.0,114.87272,2.766162,42.23093,37,22.0,8.0,0.36363637
monocot-2D-15.424-1-1.222-0.0093-0.564-2.536-0-0.607-0.98-12.903-8-r82-8.rsml,2880.204,328.0,526.0,273.48233,5,2006.0,401.57477,7.169292,0.031994835,7,870.0,124.618614,3.8800004,22.959782,19,12.0,6.0,0.5
monocot-2D-15.487-1-1.149-0.02642-0.863-3.497-0-0.405-1.392-19.176-9-r77-9.rsml,2949.9238,276.0,412.0,242.94276,6,1770.0,295.2756,4.783463,0.036316857,8,1176.0,147.28378,3.9948459,74.22098,22,14.0,6.0,0.42857143
monocot-2D-15.514-1-1.184-0.02816-0.75-3.763-0-0.447-0.876-16.533-9-r426-9.rsml,2987.9724,163.0,470.0,284.1994,6,2006.0,334.64566,5.2795267,0.033749662,7,977.0,140.01405,3.7472486,27.428297,20,13.0,6.0,0.46153846
monocot-2D-15.544-1-1.373-0.01307-0.33-4.207-0-0.896-1.495-27.008-8-r495-8.rsml,3958.9893,264.0,869.0,286.9139,6,3186.0,531.4961,10.582679,0.025156483,6,766.0,128.3355,3.3530796,59.92679,18,12.0,6.0,0.5
monocot-2D-15.777-1-1.64-0.01081-0.13-2.519-0-1.532-1.024-12.668-5-r293-5.rsml,1594.488,463.0,763.0,279.65115,3,1593.0,531.49603,18.094484,0.0,0,0.0,0.0,0.0,0.0,3,3.0,3.0,1.0
monocot-2D-15.793-1-1.279-0.02471-0.242-3.323-0-0.286-1.002-6.91-9-r93-9.rsml,1147.8281,222.0,293.0,258.74942,5,1144.0,229.56563,3.3779528,0.0,0,0.0,0.0,0.0,0.0,5,5.0,5.0,1.0
monocot-2D-15.87-1-1.453-0.03091-0.368-3.64-0-1.173-1.154-6.824-7-r281-7.rsml,4074.8025,424.0,999.0,264.04483,5,3127.0,625.98425,13.854325,0.023260068,7,944.0,134.98312,4.9412823,41.20991,19,12.0,7.0,0.5833333
monocot-2D-15.887-1-1.372-0.02113-0.303-5.243-0-0.728-1.014-29.243-10-r349-10.rsml,6146.362,603.0,978.0,256.77048,8,4602.0,575.7875,8.59843,0.020185644,14,1535.0,110.00444,2.579327,36.222008,36,22.0,8.0,0.36363637
monocot-2D-16-1-1.01-0.00441-0.313-3.035-0-0.245-1.509-22.725-7-r89-7.rsml,441.63776,45.0,117.0,282.88922,3,440.0,147.21259,2.8937013,0.0,0,0.0,0.0,0.0,0.0,3,3.0,3.0,1.0
monocot-2D-16.024-1-1.445-0.00298-0.321-2.93-0-0.257-1.007-22.544-6-r205-6.rsml,282.21054,45.0,118.0,301.60837,2,282.0,141.10527,3.035433,0.0,0,0.0,0.0,0.0,0.0,2,2.0,2.0,1.0
monocot-2D-16.026-1-1.606-0.03033-0.32-3.724-0-0.979-0.965-16.28-7-r464-7.rsml,3000.6155,421.0,824.0,270.4039,5,2655.0,531.49603,11.562989,0.02273541,3,342.0,114.378365,3.6174486,30.921968,11,8.0,5.0,0.625
monocot-2D-16.075-1-1.497-0.00159-0.778-4.146-0-0.95-1.503-22.207-8-r186-8.rsml,11161.42,882.0,991.0,260.6954,6,3717.0,620.07874,11.220465,0.024784815,34,7434.0,218.8514,8.249187,66.71643,74,40.0,15.0,0.375
monocot-2D-16.08-1-1.586-0.02214-0.856-3.458-0-1.499-1.367-11.69-8-r96-8.rsml,27165.375,865.0,1587.0,274.62384,6,5726.0,954.7244,17.704714,0.025174042,58,21417.0,369.60382,14.190371,42.901455,122,64.0,24.0,0.375
monocot-2D-16.086-1-1.659-0.005-0.741-3.166-0-0.878-1.04-19.449-7-r235-7.rsml,4192.913,595.0,704.0,251.28809,5,2301.0,460.62988,10.370085,0.036102343,9,1888.0,209.97374,7.2985797,30.461626,23,14.0,7.0,0.5
monocot-2D-16.256-1-1.491-0.02323-0.224-3.008-0-1.216-1.308-13.884-9-r416-9.rsml,9429.02,614.0,1525.0,259.51685,7,6198.0,885.8267,14.36219,0.028607076,24,3215.0,134.50972,3.1460748,53.436646,55,31.0,16.0,0.516129
monocot-2D-16.313-1-1.332-0.02215-0.413-5.539-0-1.298-1.543-10.554-8-r67-8.rsml,8562.994,506.0,1411.0,252.77568,6,5017.0,836.6142,15.330698,0.01868234,18,3540.0,196.85039,6.0420313,57.641453,42,24.0,9.0,0.375
monocot-2D-16.319-1-1.103-0.0024-0.296-5.426-0-0.959-1.503-26.318-9-r242-9.rsml,6415.984,524.0,1172.0,248.84756,7,4957.0,708.66144,11.326778,0.015325241,10,1451.0,145.5354,3.299221,86.24364,27,17.0,7.0,0.4117647
monocot-2D-16.325-1-1.549-0.02777-0.184-3.639-0-0.884-0.909-6.373-7-r274-7.rsml,2362.2046,267.0,762.0,273.12585,5,2360.0,472.44092,10.440948,0.0,0,0.0,0.0,0.0,0.0,5,5.0,5.0,1.0
monocot-2D-16.351-1-1.193-0.02288-0.845-3.666-0-0.484-1.631-8.769-9-r28-9.rsml,4665.355,550.0,526.0,258.7701,6,2301.0,383.85828,5.716537,0.024561465,13,2360.0,181.70802,4.576744,79.52168,32,19.0,7.0,0.36842105
monocot-2D-16.405-1-1.551-0.00533-0.203-2.889-0-0.379-1.358-18.517-6-r344-6.rsml,531.49615,58.0,176.0,252.81854,3,531.0,177.16539,4.4763784,0.0,0,0.0,0.0,0.0,0.0,3,3.0,3.0,1.0
monocot-2D-16.41-1-1.301-0.00266-0.315-5.983-0-1.644-1.222-6.686-9-r180-9.rsml,15118.108,681.0,2109.0,267.74408,7,8678.0,1240.1573,19.417305,0.013679501,31,6431.0,207.64548,5.855128,44.90913,69,38.0,13.0,0.34210527
monocot-2D-16.52-1-1.459-0.02547-0.421-4.142-0-1.465-1.29-7.661-9-r122-9.rsml,17421.254,726.0,1876.0,266.23697,7,7674.0,1096.738,17.303143,0.016882082,40,9735.0,243.60233,6.930528,37.920692,87,47.0,17.0,0.3617021
monocot-2D-16.541-1-1.633-0.00986-0.602-2.663-0-1.388-1.266-16.771-10-r51-10.rsml,64074.83,1241.0,2042.0,263.26642,8,9444.0,1181.1024,16.393715,0.031940926,165,54575.0,331.06668,9.32854,43.10513,338,173.0,49.0,0.28323698
monocot-2D-16.577-1-1.338-0.02681-0.211-2.157-0-1.019-1.63-11.03-9-r78-9.rsml,8331.119,476.0,1284.0,223.3998,7,5253.0,750.8437,12.035441,0.036635254,29,3059.0,106.04191,2.5101047,80.01209,65,36.0,15.0,0.41666666
monocot-2D-16.631-1-1.452-0.02377-0.164-3.58-0-1.154-1.132-8.83-8-r47-8.rsml,4955.205,534.0,1228.0,260.0664,6,4485.0,748.0315,13.629928,0.013514236,5,466.0,93.403145,2.2306552,33.74815,16,11.0,6.0,0.54545456
monocot-2D-16.738-1-1.12-0.00927-0.526-5.015-0-0.234-1.156-10.896-8-r214-8.rsml,661.9734,104.0,176.0,275.4491,4,660.0,165.49335,2.763779,0.0,0,0.0,0.0,0.0,0.0,4,4.0,4.0,1.0
monocot-2D-16.78-1-1.124-0.02266-0.303-4.452-0-0.371-1.559-25.753-7-r411-7.rsml,826.77167,136.0,235.0,284.96277,4,826.0,206.69292,4.38189,0.0,0,0.0,0.0,0.0,0.0,4,4.0,4.0,1.0
monocot-2D-16.783-1-1.566-0.02828-0.26-4.07-0-1.384-1.353-25.932-8-r126-8.rsml,10098.428,548.0,1526.0,268.50864,6,5489.0,915.3545,16.346445,0.024302745,30,4602.0,153.54332,4.077537,50.588947,66,36.0,16.0,0.44444445
monocot-2D-16.841-1-1.663-0.01558-0.666-2.373-0-1.159-0.952-22.59-9-r125-9.rsml,34251.96,888.0,1473.0,271.5446,7,6139.0,877.39026,13.688968,0.03575119,106,28084.0,265.1908,8.607438,30.48343,219,113.0,36.0,0.31858408
monocot-2D-16.894-1-1.333-0.02505-0.517-2.183-0-1.417-1.123-6.512-8-r352-8.rsml,25098.406,549.0,1584.0,268.6717,6,5666.0,944.8819,16.736208,0.03709872,93,19411.0,208.91533,8.238258,35.477352,192,99.0,39.0,0.3939394
monocot-2D-17.005-1-1.001-0.0027-0.859-4.641-0-1.486-1.338-21.987-10-r79-10.rsml,66968.484,1346.0,2281.0,265.6788,8,10626.0,1328.7402,17.551208,0.01837833,103,56295.0,546.9763,14.132207,51.585823,214,111.0,32.0,0.2882883
monocot-2D-17.024-1-1.039-0.00526-0.872-3.267-0-0.228-1.066-6.056-6-r137-6.rsml,220.1945,31.0,58.0,297.5281,2,220.0,110.09725,2.692913,0.0,0,0.0,0.0,0.0,0.0,2,2.0,2.0,1.0
monocot-2D-17.068-1-1.365-0.00197-0.729-5.649-0-0.18-1.198-14.304-8-r115-8.rsml,513.77783,99.0,116.0,309.3,4,512.0,128.44446,2.125984,0.0,0,0.0,0.0,0.0,0.0,4,4.0,4.0,1.0
monocot-2D-17.144-1-1.231-0.00371-0.477-4.281-0-1.378-1.096-22.203-8-r444-8.rsml,15826.776,695.0,1580.0,272.01065,6,5666.0,944.8819,16.275604,0.021095794,46,10148.0,220.81485,7.427677,36.35992,98,52.0,21.0,0.40384614
monocot-2D-17.158-1-1.013-0.00433-0.791-5.726-0-0.861-1.45-23.739-10-r424-10.rsml,17834.646,881.0,1284.0,258.1757,8,5902.0,738.18896,10.1693,0.017002067,45,11918.0,265.09195,7.5718527,53.429157,98,53.0,14.0,0.26415095
monocot-2D-17.173-1-1.091-0.00239-0.816-3.036-0-1.483-1.436-28.005-7-r159-7.rsml,20137.795,1017.0,1406.0,253.92859,5,4427.0,885.8268,17.515749,0.02921555,46,15694.0,341.49246,13.475828,53.794796,97,51.0,24.0,0.47058824
monocot-2D-17.179-1-1.335-0.00734-0.628-4.531-0-0.221-1.167-8.349-5-r343-5.rsml,118.11026,3.0,58.0,269.3947,1,118.0,118.11026,2.610236,0.0,0,0.0,0.0,0.0,0.0,1,1.0,1.0,1.0
monocot-2D-17.179-1-1.68-0.00541-0.455-3.121-0-0.909-1.623-13.343-8-r396-8.rsml,6791.3394,671.0,998.0,220.4616,6,3717.0,620.0787,10.736212,0.025244167,21,3068.0,146.23172,4.691414,88.7614,48,27.0,12.0,0.44444445
monocot-2D-17.271-1-1.036-0.02559-0.281-5.386-0-0.352-0.801-26.891-10-r85-10.rsml,2244.0945,297.0,469.0,262.58246,7,2242.0,320.58493,4.157481,0.0,0,0.0,0.0,0.0,0.0,7,7.0,7.0,1.0
monocot-2D-17.293-1-1.384-0.0192-0.603-4.351-0-0.858-1.285-21.809-6-r52-6.rsml,1712.5985,349.0,583.0,262.29315,4,1534.0,383.85825,10.133853,0.0,1,177.0,177.1654,5.826134,50.975697,6,5.0,4.0,0.8
monocot-2D-17.299-1-1-0.0245-0.731-2.402-0-0.546-1.656-23.392-5-r76-5.rsml,472.44092,65.0,235.0,255.21707,2,472.0,236.22046,6.448819,0.0,0,0.0,0.0,0.0,0.0,2,2.0,2.0,1.0
monocot-2D-17.408-1-1.441-0.02998-0.597-2.847-0-0.949-1.089-21.459-5-r372-5.rsml,1062.9922,265.0,464.0,243.82306,3,1062.0,354.33072,11.208663,0.0,0,0.0,0.0,0.0,0.0,3,3.0,3.0,1.0
monocot-2D-17.559-1-1.561-0.02289-0.47-5.333-0-1.506-0.891-6.753-9-r494-9.rsml,21850.389,453.0,2057.0,276.4488,7,8441.0,1206.4119,17.787376,0.014831337,54,13393.0,248.2503,7.939432,26.028223,115,61.0,20.0,0.32786885
monocot-2D-17.571-1-1.255-0.01418-0.334-2.589-0-1.065-1.047-28.112-9-r198-9.rsml,17066.932,505.0,1411.0,261.07138,7,5902.0,843.64453,12.578736,0.03546959,65,11151.0,171.71419,4.065909,34.38147,137,72.0,28.0,0.3888889
monocot-2D-17.623-1-1.48-0.01992-0.176-3.656-0-0.637-1.517-16.834-10-r144-10.rsml,4631.899,742.0,942.0,274.16302,8,4425.0,553.6418,7.5236216,0.046316538,2,202.0,101.38254,1.366269,78.92294,12,10.0,8.0,0.8
monocot-2D-17.626-1-1.059-0.01727-0.357-5.473-0-0.76-1.506-25.177-8-r267-8.rsml,3691.7021,352.0,823.0,242.7783,6,3068.0,511.81104,8.976378,0.020626508,5,619.0,124.16722,3.18929,76.24321,16,11.0,6.0,0.54545456
monocot-2D-17.656-1-1.605-0.00628-0.206-5.273-0-1.269-0.9-14.316-7-r315-7.rsml,3999.2375,490.0,1232.0,278.33398,5,3777.0,755.9055,14.988175,0.032113284,2,219.0,109.85498,3.0425546,30.099237,9,7.0,5.0,0.71428573
monocot-2D-17.687-1-1.406-0.0293-0.664-3.576-0-0.634-1.185-12.844-8-r33-8.rsml,4724.409,456.0,705.0,262.26852,6,2537.0,423.2284,7.488189,0.032414068,13,2183.0,168.07997,4.7954745,39.940067,32,19.0,7.0,0.36842105
monocot-2D-17.852-1-1.182-0.02517-0.734-3.148-0-1.133-1.051-27.553-6-r278-6.rsml,4488.1895,286.0,825.0,277.72064,4,2124.0,531.49603,13.381895,0.028240154,14,2360.0,168.72893,9.205806,29.292297,32,18.0,12.0,0.6666667
monocot-2D-17.916-1-1.109-0.01354-0.472-3.591-0-0.392-0.839-28.225-6-r2-6.rsml,649.6062,142.0,235.0,285.9293,3,649.0,216.5354,4.629921,0.0,0,0.0,0.0,0.0,0.0,3,3.0,3.0,1.0
monocot-2D-17.942-1-1.361-0.01633-0.684-3.968-0-0.339-1.275-29.408-10-r466-10.rsml,3730.3904,477.0,467.0,260.22455,7,2183.0,312.14847,4.003937,0.033784185,11,1539.0,140.48643,2.607094,51.66711,29,18.0,7.0,0.3888889
monocot-2D-17.953-1-1.551-0.02477-0.862-3.625-0-0.683-1.144-20.69-9-r240-9.rsml,11338.582,688.0,877.0,276.2066,7,3776.0,539.9325,8.06693,0.027005745,30,7552.0,251.96852,6.5541096,35.33979,67,37.0,12.0,0.3243243
monocot-2D-17.97-1-1.492-0.02215-0.311-3.764-0-0.518-1.634-16.859-9-r72-9.rsml,3342.5383,635.0,634.0,234.90779,6,2714.0,452.75583,6.118106,0.03149134,7,624.0,89.42901,1.8556093,81.87356,20,13.0,6.0,0.46153846
monocot-2D-17.972-1-1.326-0.0011-0.225-2.583-0-0.433-1.543-5.119-5-r321-5.rsml,413.38586,39.0,172.0,284.74762,2,413.0,206.69293,5.1141734,0.0,0,0.0,0.0,0.0,0.0,2,2.0,2.0,1.0
monocot-2D-18.068-1-1.391-0.02529-0.13-2.802-0-0.616-1.038-10.905-8-r37-8.rsml,2539.3704,439.0,706.0,261.1159,6,2537.0,423.2284,7.2755938,0.0,0,0.0,0.0,0.0,0.0,6,6.0,6.0,1.0
monocot-2D-18.08-1-1.552-0.00329-0.658-5.283-0-0.689-1.214-15.22-7-r262-7.rsml,2657.4805,503.0,648.0,261.66034,5,2006.0,401.57477,8.137796,0.024039373,4,649.0,162.40158,5.112866,50.42972,13,9.0,5.0,0.5555556
monocot-2D-18.142-1-1.381-0.02786-0.789-3.329-0-1.293-1.304-8.925-6-r364-6.rsml,6791.34,379.0,999.0,258.78506,4,2596.0,649.6063,15.271663,0.02797637,18,4189.0,232.93959,11.385684,41.96733,40,22.0,13.0,0.59090906
monocot-2D-18.171-1-1.23-0.01186-0.612-4.214-0-1.295-0.856-17.122-5-r451-5.rsml,2007.8743,257.0,699.0,262.78506,3,1534.0,511.81107,15.2952795,0.026789,4,472.0,118.11023,8.640641,26.256332,11,7.0,5.0,0.71428573
monocot-2D-18.182-1-1.044-0.0153-0.581-2.074-0-0.547-0.998-5.974-8-r340-8.rsml,3956.6921,293.0,587.0,279.54056,5,2065.0,413.3858,6.4606314,0.034019068,14,1888.0,134.98312,3.618643,39.756275,33,19.0,9.0,0.47368422
monocot-2D-18.214-1-1.386-0.0222-0.227-2.173-0-1.08-1.561-7.862-6-r56-6.rsml,2125.9844,254.0,824.0,289.21225,4,2124.0,531.4961,12.755913,0.0,0,0.0,0.0,0.0,0.0,4,4.0,4.0,1.0
monocot-2D-18.234-1-1.011-0.01427-0.31-3.563-0-0.634-0.991-8.979-9-r459-9.rsml,4329.737,500.0,825.0,286.51654,7,3540.0,506.18674,7.488189,0.025742978,8,782.0,98.30377,2.3178525,29.73257,23,15.0,7.0,0.46666667
monocot-2D-18.241-1-1.021-0.03083-0.437-3.506-0-0.669-1.282-14.949-6-r3-6.rsml,1299.2126,124.0,469.0,260.60043,4,1298.0,324.80316,7.901576,0.0,0,0.0,0.0,0.0,0.0,4,4.0,4.0,1.0
monocot-2D-18.248-1-1.482-0.0192-0.218-2.605-0-1.393-1.222-22.657-7-r19-7.rsml,6968.078,566.0,1407.0,245.99573,5,4427.0,885.8268,16.452757,0.025690602,19,2536.0,133.6286,3.5226078,68.07412,43,24.0,13.0,0.5416667
monocot-2D-18.26-1-1.081-0.00225-0.388-4.98-0-1.074-1.381-12.276-5-r453-5.rsml,1240.1576,222.0,581.0,272.13788,3,1239.0,413.38586,12.68504,0.0,0,0.0,0.0,0.0,0.0,3,3.0,3.0,1.0
monocot-2D-18.282-1-1.52-0.00453-0.292-2.04-0-0.42-1.16-15.452-10-r17-10.rsml,3380.6895,541.0,586.0,234.0034,7,2773.0,396.51297,4.9606314,0.025939541,7,602.0,86.44264,1.4827635,43.440857,21,14.0,7.0,0.5
monocot-2D-18.311-1-1.619-0.00301-0.577-4.433-0-0.294-1.46-16.174-8-r280-8.rsml,1364.3026,278.0,294.0,282.00824,5,1180.0,236.22043,3.472442,0.03819837,2,182.0,91.600204,1.9427085,66.21272,9,7.0,5.0,0.71428573
monocot-2D-18.355-1-1.228-0.02318-0.154-4.731-0-1.155-1.551-6.27-9-r66-9.rsml,7491.1777,519.0,1637.0,245.05746,7,6729.0,961.75476,13.641726,0.012229034,8,754.0,94.86185,2.1161427,70.64234,23,15.0,7.0,0.46666667
monocot-2D-18.48-1-1.278-0.02413-0.499-2.102-0-1.565-1.403-14.649-9-r48-9.rsml,63661.438,790.0,2292.0,265.72812,7,9268.0,1324.5219,18.484291,0.038485132,182,54339.0,298.84494,8.753665,51.97049,371,189.0,62.0,0.32804233
monocot-2D-18.731-1-1.423-0.0123-0.397-5.254-0-0.999-1.096-19.934-8-r312-8.rsml,6968.5054,621.0,1233.0,292.08182,6,4426.0,738.18896,11.799207,0.021963745,16,2537.0,158.7106,4.528807,48.74117,38,22.0,9.0,0.4090909
monocot-2D-18.795-1-1.002-0.01054-0.345-2.989-0-1.688-1.411-27.882-9-r295-9.rsml,46003.89,854.0,2524.0,266.7523,7,10213.0,1459.5051,19.93701,0.026124243,137,35754.0,261.22168,6.588228,56.43269,281,144.0,50.0,0.3472222
monocot-2D-18.813-1-1.342-0.00604-0.59-4.765-0-1.125-1.342-14.46-7-r410-7.rsml,7677.1665,477.0,1105.0,243.63504,5,3541.0,708.66144,13.28741,0.019204287,21,4130.0,196.8504,7.3951173,46.643745,47,26.0,11.0,0.42307693
monocot-2D-18.814-1-1.382-0.00213-0.442-2.083-0-1.346-1.347-22.975-7-r163-7.rsml,17893.703,653.0,1396.0,261.2942,5,4427.0,885.82666,15.897632,0.039141078,70,13452.0,192.35107,6.675792,60.300545,145,75.0,36.0,0.48
monocot-2D-18.829-1-1.516-0.01246-0.228-3.565-0-1.337-1.278-19.739-6-r238-6.rsml,3307.0862,547.0,1054.0,290.91846,4,2715.0,679.1338,15.791335,0.02968677,5,590.0,118.110245,3.541284,45.78527,14,9.0,6.0,0.6666667
monocot-2D-18.941-1-1.266-0.01847-0.624-5.26-0-0.218-1.628-26.29-6-r345-6.rsml,281.85785,48.0,117.0,245.95415,2,281.0,140.92892,2.574803,0.0,0,0.0,0.0,0.0,0.0,2,2.0,2.0,1.0
monocot-2D-18.946-1-1.303-0.03069-0.307-2.025-0-0.286-0.933-24.396-6-r363-6.rsml,531.4961,72.0,176.0,273.7403,3,531.0,177.16536,3.3779528,0.0,0,0.0,0.0,0.0,0.0,3,3.0,3.0,1.0
monocot-2D-19.014-1-1.133-0.01866-0.15-2.427-0-0.47-1.064-20.729-5-r374-5.rsml,472.44098,132.0,231.0,253.468,2,472.0,236.22049,5.5511813,0.0,0,0.0,0.0,0.0,0.0,2,2.0,2.0,1.0
monocot-2D-19.017-1-1.666-0.03074-0.539-4.723-0-1.217-1.482-21.6-7-r429-7.rsml,8917.325,546.0,1236.0,243.20865,5,3895.0,779.52765,14.3740225,0.020665223,25,5015.0,200.78745,7.4045024,64.269295,55,30.0,13.0,0.43333334
monocot-2D-19.042-1-1.473-0.03028-0.779-3.837-0-0.78-1.55-5.603-5-r469-5.rsml,1122.0474,154.0,412.0,219.53255,3,885.0,295.2756,9.212599,0.044131722,2,236.0,118.11026,6.66326,70.833496,7,5.0,3.0,0.6
monocot-2D-19.095-1-1.571-0.02591-0.866-5.117-0-1.506-1.68-8.056-10-r38-10.rsml,60531.457,976.0,2578.0,266.16595,8,11866.0,1483.7599,17.78737,0.01600474,97,48617.0,501.66373,14.508172,65.67204,202,105.0,31.0,0.2952381
monocot-2D-19.098-1-1.013-0.02841-0.318-2.23-0-0.67-0.976-14.801-6-r196-6.rsml,1417.3228,117.0,526.0,275.5376,4,1416.0,354.3307,7.9133873,0.0,0,0.0,0.0,0.0,0.0,4,4.0,4.0,1.0
monocot-2D-19.129-1-1.296-0.02513-0.75-2.758-0-1.39-1.103-18.682-10-r368-10.rsml,98621.984,931.0,2410.0,272.94382,8,10980.0,1373.0314,16.4173,0.029717261,182,87563.0,481.52588,11.638484,31.691553,372,190.0,51.0,0.26842105
monocot-2D-19.132-1-1.638-0.00414-0.183-2.613-0-0.318-1.248-22.75-5-r497-5.rsml,295.27557,58.0,117.0,309.41763,2,295.0,147.63779,3.755905,0.0,0,0.0,0.0,0.0,0.0,2,2.0,2.0,1.0
monocot-2D-19.239-1-1.622-0.01978-0.51-2.377-0-1.411-1.189-22.414-6-r90-6.rsml,8503.939,564.0,1168.0,249.45834,4,3069.0,767.71655,16.665348,0.035619125,31,5428.0,175.26039,8.072585,42.559475,66,35.0,22.0,0.62857145
monocot-2D-19.261-1-1.075-0.01027-0.115-2.488-0-1.546-1.375-22.55-6-r287-6.rsml,3307.0867,410.0,1289.0,275.44284,4,3305.0,826.77167,18.259834,0.0,0,0.0,0.0,0.0,0.0,4,4.0,4.0,1.0
monocot-2D-19.297-1-1.478-0.02287-0.54-5.225-0-1.309-0.891-13.6-5-r155-5.rsml,1948.8188,316.0,764.0,269.87927,3,1593.0,531.49603,15.460631,0.024306217,3,354.0,118.11023,7.993238,23.255081,9,6.0,4.0,0.6666667
monocot-2D-19.411-1-1.117-0.02535-0.648-2.827-0-0.174-1.473-16.726-10-r333-10.rsml,1113.8888,159.0,176.0,268.5115,6,1006.0,168.36377,2.0551183,0.0,1,103.0,103.70619,1.315503,72.914566,8,7.0,6.0,0.85714287
monocot-2D-19.416-1-1.33-0.02919-0.685-2.971-0-1.598-1.656-26.215-9-r222-9.rsml,77775.52,1025.0,2466.0,266.97473,7,9976.0,1425.7592,18.874022,0.028607557,142,67739.0,477.43134,12.193537,61.51118,291,149.0,49.0,0.32885906
monocot-2D-19.424-1-1.001-0.01388-0.247-2.845-0-0.346-1.001-21.733-5-r320-5.rsml,295.27557,47.0,118.0,289.80377,2,295.0,147.63779,4.086614,0.0,0,0.0,0.0,0.0,0.0,2,2.0,2.0,1.0
monocot-2D-19.431-1-1.242-0.01369-0.331-4.957-0-1.663-0.859-23.521-8-r350-8.rsml,18011.81,738.0,2173.0,270.496,6,7793.0,1299.2125,19.641756,0.013203354,42,10207.0,243.25089,6.230406,28.724483,90,48.0,21.0,0.4375
monocot-2D-19.51-1-1.512-0.01101-0.241-4.019-0-0.303-0.838-12.586-9-r332-9.rsml,1594.4883,399.0,352.0,259.72427,6,1593.0,265.74805,3.578741,0.0,0,0.0,0.0,0.0,0.0,6,6.0,6.0,1.0
monocot-2D-19.528-1-1.478-0.00173-0.162-2.577-0-0.49-1.601-9.453-5-r259-5.rsml,472.44092,109.0,235.0,305.95923,2,472.0,236.22046,5.7874026,0.0,0,0.0,0.0,0.0,0.0,2,2.0,2.0,1.0
monocot-2D-19.532-1-1.257-0.00598-0.468-5.211-0-0.256-1.33-25.333-8-r176-8.rsml,817.0895,141.0,235.0,237.02046,4,814.0,204.27237,3.0236216,0.0,0,0.0,0.0,0.0,0.0,4,4.0,4.0,1.0
monocot-2D-19.593-1-1.692-0.02745-0.205-3.155-0-0.874-1.692-8.091-10-r15-10.rsml,9798.175,856.0,1459.0,213.29099,8,6906.0,863.681,10.322837,0.023313746,26,2875.0,111.10482,2.1284196,83.08586,60,34.0,11.0,0.32352942
monocot-2D-19.623-1-1.07-0.01834-0.194-2.776-0-1.099-1.019-27.192-9-r406-9.rsml,11517.234,364.0,1627.0,278.91632,7,6847.0,978.62756,12.980317,0.031084865,35,4650.0,133.33833,2.4886827,32.947807,77,42.0,17.0,0.4047619
monocot-2D-19.623-1-1.324-0.01047-0.717-2.105-0-0.222-1.01-11.801-6-r158-6.rsml,284.42816,11.0,117.0,263.8082,2,284.0,142.21408,2.6220472,0.0,0,0.0,0.0,0.0,0.0,2,2.0,2.0,1.0
monocot-2D-19.625-1-1.435-0.0308-0.566-2.97-0-1.589-0.827-12.002-9-r98-9.rsml,59350.383,601.0,2466.0,269.4813,7,10036.0,1434.1957,18.76775,0.028464198,138,49265.0,357.3261,10.066496,22.277794,283,145.0,46.0,0.31724137
monocot-2D-19.736-1-1.664-0.00165-0.23-4.382-0-1.325-1.267-23.99-7-r358-7.rsml,6496.0635,1104.0,1407.0,245.35295,5,4427.0,885.82666,15.6496105,0.022810059,15,2065.0,137.79527,3.5086732,42.552853,35,20.0,11.0,0.55
monocot-2D-19.842-1-1.688-0.01552-0.818-2.359-0-0.813-1.133-24.866-8-r323-8.rsml,17775.59,760.0,1059.0,264.9627,6,3777.0,629.9212,9.602358,0.033564296,58,13983.0,241.31151,7.4067373,41.950676,122,64.0,25.0,0.390625
monocot-2D-19.869-1-1.636-0.0171-0.491-4.842-0-0.949-1.453-8.768-8-r455-8.rsml,8326.772,561.0,1220.0,255.98708,6,4426.0,738.18896,11.208667,0.02331452,17,3894.0,229.27278,5.2780027,70.54616,40,23.0,10.0,0.4347826
monocot-2D-19.965-1-1.359-0.02076-0.804-2.718-0-1.061-1.668-17.555-9-r401-9.rsml,46535.43,1105.0,1640.0,263.35257,7,6729.0,961.7548,12.531495,0.03104652,100,39766.0,398.03137,9.508317,67.15013,207,107.0,35.0,0.3271028
