image,tot_root_length,width,depth,direction,n_primary,tot_prim_length,mean_prim_length,mean_prim_diameter,mean_lat_density,n_laterals, tot_lat_length,mean_lat_length,mean_lat_diameter,mean_lat_angle,tree_size,tree_magnitude,tree_altitude,tree_index
monocot-3D-14.818-1-1.11-0.01623-0.389-2.805-0-1.303-1.113-7.976-9-r75-9.rsml,12846.906,477.0,1465.0,279.48364,7,5969.0,853.4532,15.38977,0.027471542,46,6852.0,149.40732,5.7013683,38.018063,99,53.0,19.0,0.35849056
monocot-3D-14.905-1-1.135-0.01739-0.7-5.817-0-0.337-1.423-9.666-10-r46-10.rsml,1461.8295,153.0,351.0,249.58022,6,1369.0,228.62996,3.9803157,0.0,1,90.0,90.04968,2.7444737,98.33362,8,7.0,6.0,0.85714287
monocot-3D-14.976-1-1.279-0.01725-0.164-2.219-0-1.414-1.06-16.28-8-r206-8.rsml,6442.63,341.0,1408.0,268.64484,6,4845.0,807.81836,16.700798,0.033369582,20,1588.0,79.785995,2.7091596,41.99472,46,26.0,14.0,0.53846157
monocot-3D-15.028-1-1.583-0.02055-0.252-4.262-0-1.235-1.368-11.179-6-r88-6.rsml,1928.28,297.0,760.0,291.2704,4,1925.0,482.07,14.586611,0.0,0,0.0,0.0,0.0,0.0,4,4.0,4.0,1.0
monocot-3D-15.079-1-1.035-0.00841-0.779-5.475-0-1.607-1.112-6.6-6-r9-6.rsml,4115.4155,353.0,1058.0,273.13345,4,2677.0,669.864,18.9803,0.019386794,8,1433.0,179.49492,13.935643,37.602722,20,12.0,6.0,0.5
monocot-3D-15.181-1-1.293-0.02665-0.144-3.61-0-0.324-1.402-27.37-6-r354-6.rsml,279.49408,42.0,118.0,243.55983,2,279.0,139.74704,3.8267722,0.0,0,0.0,0.0,0.0,0.0,2,2.0,2.0,1.0
monocot-3D-15.244-1-1.543-0.02148-0.603-5.423-0-0.695-1.509-26.071-6-r221-6.rsml,1052.8484,172.0,412.0,301.90436,4,1005.0,251.86449,8.208663,0.0,1,45.0,45.390457,4.617763,56.41952,6,5.0,4.0,0.8
monocot-3D-15.381-1-1.488-0.01318-0.51-5.481-0-1.379-1.406-13.018-5-r375-5.rsml,1294.6495,106.0,645.0,250.80345,3,1266.0,422.70993,16.287407,0.0,1,26.0,26.519703,7.848341,26.838764,5,4.0,3.0,0.75
monocot-3D-15.419-1-1.41-0.01614-0.782-4.62-0-0.464-1.147-21.545-8-r295-8.rsml,2126.5166,308.0,410.0,249.59619,5,1324.0,265.0655,5.4803157,0.03426128,7,799.0,114.45559,4.088552,42.097862,19,12.0,5.0,0.41666666
monocot-3D-15.446-1-1.675-0.02312-0.77-2.394-0-0.405-1.076-5.197-8-r35-8.rsml,1117.9689,208.0,354.0,263.39447,5,952.0,191.00049,4.783463,0.017731562,3,161.0,54.32216,3.4910789,32.729,11,8.0,5.0,0.625
monocot-3D-15.454-1-1.263-0.02746-0.188-4.353-0-0.658-1.662-25.418-7-r211-7.rsml,1321.0931,249.0,469.0,260.09738,4,1319.0,330.2733,7.7716527,0.0,0,0.0,0.0,0.0,0.0,4,4.0,4.0,1.0
monocot-3D-15.532-1-1.601-0.02551-0.329-3.467-0-0.837-1.473-11.571-6-r335-6.rsml,1278.9222,210.0,529.0,257.53427,4,1276.0,319.73056,9.885831,0.0,0,0.0,0.0,0.0,0.0,4,4.0,4.0,1.0
monocot-3D-15.562-1-1.42-0.00108-0.506-5.429-0-0.85-1.006-19.055-8-r112-8.rsml,3548.0562,300.0,814.0,266.41144,6,2512.0,419.1455,10.039369,0.021081347,8,1029.0,129.14792,4.8791995,50.87491,22,14.0,6.0,0.42857143
monocot-3D-15.671-1-1.306-0.00267-0.843-5.984-0-1.154-1.663-12.795-8-r51-8.rsml,8350.983,672.0,1171.0,249.78445,6,3819.0,637.0364,13.62993,0.018146852,22,4519.0,205.85301,10.778703,73.71695,50,28.0,10.0,0.35714287
monocot-3D-15.758-1-1.607-0.02238-0.301-5.069-0-1.247-1.139-23.707-8-r138-8.rsml,5876.209,333.0,1291.0,258.00308,6,4232.0,705.887,14.728346,0.027491674,14,1632.0,117.20612,4.256598,36.29168,34,20.0,8.0,0.4
monocot-3D-15.793-1-1.694-0.00692-0.625-2.165-0-1.599-1.512-19.352-6-r153-6.rsml,7147.604,603.0,1113.0,247.22346,4,2843.0,711.3026,18.885818,0.038483344,31,4287.0,138.7869,11.241386,53.257675,66,35.0,22.0,0.62857145
monocot-3D-15.802-1-1.015-0.02095-0.489-2.482-0-1.623-1.023-11.755-9-r431-9.rsml,38683.504,561.0,2000.0,270.92172,7,8176.0,1168.3998,19.169273,0.030195978,133,30442.0,229.35866,8.910231,30.824814,273,140.0,45.0,0.32142857
monocot-3D-15.849-1-1.592-0.00378-0.184-3.414-0-0.517-1.276-21.055-6-r244-6.rsml,558.7456,54.0,294.0,238.23676,3,557.0,186.24854,6.1063,0.0,0,0.0,0.0,0.0,0.0,3,3.0,3.0,1.0
monocot-3D-15.875-1-1.147-0.0026-0.235-5.981-0-0.401-0.99-22.539-9-r378-9.rsml,1545.127,207.0,410.0,252.50905,6,1542.0,257.52115,4.736221,0.0,0,0.0,0.0,0.0,0.0,6,6.0,6.0,1.0
monocot-3D-15.952-1-1.696-0.01409-0.612-3.716-0-1.624-1.256-16.123-6-r336-6.rsml,5409.1562,676.0,1116.0,271.82977,4,2870.0,717.865,19.181095,0.02512578,18,2529.0,140.98317,10.998188,49.253834,40,22.0,13.0,0.59090906
monocot-3D-16.092-1-1.18-0.01353-0.117-5.751-0-1.033-1.535-20.767-9-r307-9.rsml,5039.2383,489.0,1227.0,268.2419,7,4970.0,710.62396,12.200795,0.029472891,2,64.0,32.435295,1.4636482,65.273155,11,9.0,7.0,0.7777778
monocot-3D-16.095-1-1.037-0.02806-0.785-3.662-0-1.156-1.199-6.165-6-r326-6.rsml,3267.894,329.0,764.0,256.46237,4,2052.0,513.2427,13.653541,0.025185429,9,1210.0,134.99152,10.082515,39.41763,22,13.0,6.0,0.46153846
monocot-3D-16.159-1-1.136-0.01064-0.499-5.147-0-0.963-0.965-5.32-6-r448-6.rsml,1765.2302,290.0,647.0,275.36798,4,1676.0,419.30292,11.374021,0.0,1,88.0,88.018524,5.292312,20.439915,6,5.0,4.0,0.8
monocot-3D-16.208-1-1.295-0.03085-0.362-4.958-0-0.176-1.579-13.638-8-r472-8.rsml,473.05,58.0,117.0,231.7037,4,471.0,118.2625,2.0787396,0.0,0,0.0,0.0,0.0,0.0,4,4.0,4.0,1.0
monocot-3D-16.381-1-1.542-0.02731-0.627-5.912-0-1.389-1.275-25.642-10-r65-10.rsml,30964.6,713.0,2058.0,267.7072,8,9082.0,1135.734,16.405516,0.016507441,68,21842.0,321.746,9.743147,44.44299,144,76.0,22.0,0.28947368
monocot-3D-16.396-1-1.006-0.0294-0.137-2.319-0-1.288-1.179-20.17-9-r147-9.rsml,9634.334,321.0,1644.0,280.78766,7,6599.0,942.9481,15.212614,0.032283906,41,3012.0,73.99259,2.0940466,44.86462,89,48.0,22.0,0.45833334
monocot-3D-16.407-1-1.085-0.00621-0.376-2.368-0-1.59-1.107-7.227-8-r257-8.rsml,15981.437,593.0,1759.0,279.67847,6,6099.0,1017.17725,18.77954,0.028698483,48,9855.0,205.79948,6.6786747,37.269306,102,54.0,27.0,0.5
monocot-3D-16.439-1-1.367-0.02532-0.159-5.749-0-0.818-1.103-11.465-8-r216-8.rsml,2773.708,187.0,823.0,275.9401,6,2687.0,448.49072,9.661416,0.0,1,82.0,82.76407,1.6238331,55.02231,8,7.0,6.0,0.85714287
monocot-3D-16.572-1-1.275-0.03062-0.407-2.816-0-0.486-1.464-22.765-8-r269-8.rsml,1943.2047,271.0,465.0,256.36688,5,1576.0,315.63177,5.740158,0.030336225,5,361.0,73.00917,2.2736762,62.875328,15,10.0,5.0,0.5
monocot-3D-16.674-1-1.608-0.01013-0.698-4.752-0-0.516-1.282-23.283-6-r330-6.rsml,807.6522,209.0,292.0,311.71317,3,806.0,269.2174,6.094489,0.0,0,0.0,0.0,0.0,0.0,3,3.0,3.0,1.0
monocot-3D-16.721-1-1.004-0.01754-0.375-6-0-0.469-1.437-7.275-8-r136-8.rsml,1604.6241,185.0,470.0,267.16077,5,1603.0,320.92484,5.539369,0.0,0,0.0,0.0,0.0,0.0,5,5.0,5.0,1.0
monocot-3D-16.747-1-1.415-0.02283-0.771-4.606-0-1.553-1.445-19.372-9-r301-9.rsml,38133.152,750.0,2049.0,264.4062,7,8089.0,1156.0691,18.342527,0.020387027,74,30006.0,405.95517,13.349161,41.79409,155,81.0,24.0,0.2962963
monocot-3D-16.788-1-1.359-0.02984-0.189-5.537-0-1.575-0.909-24.851-6-r401-6.rsml,2902.7942,342.0,1118.0,274.84576,4,2901.0,725.69855,18.602358,0.0,0,0.0,0.0,0.0,0.0,4,4.0,4.0,1.0
monocot-3D-16.819-1-1.449-0.00958-0.717-5.363-0-0.837-0.925-18.292-6-r159-6.rsml,1503.7213,333.0,586.0,266.7033,4,1347.0,337.32156,9.885831,0.0,1,154.0,154.43506,6.616948,30.417538,6,5.0,4.0,0.8
monocot-3D-16.859-1-1.091-0.01612-0.252-4.45-0-1.421-0.927-17.793-7-r426-7.rsml,5494.7085,459.0,1293.0,271.53778,5,3958.0,792.078,16.783457,0.023466948,14,1526.0,109.594215,4.0706224,29.250427,33,19.0,11.0,0.57894737
monocot-3D-17.1-1-1.102-0.00867-0.147-3.63-0-1.461-1.155-8.046-6-r17-6.rsml,2623.9783,298.0,1055.0,260.29156,4,2622.0,655.99457,17.255915,0.0,0,0.0,0.0,0.0,0.0,4,4.0,4.0,1.0
monocot-3D-17.127-1-1.148-0.00156-0.284-4.508-0-1.438-1.037-28.87-9-r38-9.rsml,13835.918,848.0,1921.0,282.4844,7,7464.0,1066.85,16.984236,0.023046255,45,6344.0,141.5104,4.6399436,39.031216,97,52.0,21.0,0.40384614
monocot-3D-17.13-1-1.066-0.02147-0.43-2.076-0-1.098-1.601-16.01-9-r30-9.rsml,16411.523,569.0,1408.0,257.65768,7,5769.0,824.54083,12.968505,0.038954277,72,10597.0,147.77417,5.365237,58.62182,151,79.0,31.0,0.39240506
monocot-3D-17.215-1-1.456-0.02567-0.73-2.536-0-1.363-1.015-8.009-6-r462-6.rsml,7040.253,372.0,998.0,262.25665,4,2472.0,618.3659,16.09843,0.038218636,22,4558.0,207.58131,11.100321,25.127386,48,26.0,16.0,0.61538464
monocot-3D-17.311-1-1.637-0.02067-0.347-4.567-0-1.133-1.505-12.725-6-r268-6.rsml,2157.2222,339.0,822.0,261.62723,4,1934.0,483.82465,13.381895,0.027820447,3,221.0,73.97457,4.4156165,55.074642,10,7.0,4.0,0.5714286
monocot-3D-17.332-1-1.239-0.01526-0.396-4.811-0-1.473-1.461-22.484-6-r116-6.rsml,3292.9878,223.0,1111.0,289.1369,4,2774.0,694.0327,17.397642,0.023569863,4,515.0,129.21426,6.5040674,55.946136,12,8.0,5.0,0.625
monocot-3D-17.388-1-1.613-0.02889-0.572-3.137-0-1.004-1.696-10.323-9-r440-9.rsml,12729.616,652.0,1351.0,259.4664,7,5382.0,769.354,11.8582735,0.029248692,39,7326.0,188.3112,6.424819,64.61626,85,46.0,18.0,0.39130434
monocot-3D-17.436-1-1.002-0.00789-0.328-3.046-0-1.35-1.608-6.967-10-r458-10.rsml,19961.36,797.0,2111.0,251.68224,8,9500.0,1188.0336,15.944847,0.02326802,77,10420.0,135.8064,5.028006,69.975105,162,85.0,29.0,0.34117648
monocot-3D-17.49-1-1.696-0.02973-0.862-2.033-0-0.179-1.323-21.888-9-r182-9.rsml,782.7431,100.0,175.0,261.0765,5,544.0,109.308815,2.1141734,0.04181113,3,235.0,78.73302,1.7813023,86.2247,11,8.0,5.0,0.625
monocot-3D-17.498-1-1.561-0.00964-0.406-4.422-0-1.515-1.466-15.593-10-r81-10.rsml,30621.115,974.0,2395.0,264.56973,8,10500.0,1312.9226,17.89373,0.017542234,89,20073.0,226.04193,6.977091,59.62218,186,97.0,31.0,0.31958762
monocot-3D-17.613-1-1.597-0.00198-0.404-4.6-0-1.089-1.069-16.377-6-r52-6.rsml,2114.711,307.0,814.0,273.69214,4,1782.0,446.06696,12.862207,0.027755778,3,330.0,110.147705,4.952097,50.714054,10,7.0,4.0,0.5714286
monocot-3D-17.671-1-1.694-0.01098-0.83-4.758-0-0.317-0.931-17.32-9-r446-9.rsml,1829.0707,429.0,352.0,266.49866,6,1311.0,219.05133,3.744095,0.036172517,5,512.0,102.95255,2.9705484,65.995636,16,11.0,6.0,0.54545456
monocot-3D-17.772-1-1.414-0.00296-0.183-3.035-0-1.588-1.371-26.944-9-r293-9.rsml,15015.966,974.0,2168.0,243.74661,7,8411.0,1202.1847,18.755878,0.024976356,55,6573.0,120.01223,3.3994994,55.21183,117,62.0,27.0,0.43548387
monocot-3D-17.834-1-1.11-0.00698-0.2-5.335-0-0.68-0.889-20.205-9-r355-9.rsml,3684.5737,417.0,881.0,272.4757,7,3541.0,506.2814,8.031495,0.0,2,139.0,70.30208,1.6053295,46.81896,11,9.0,7.0,0.7777778
monocot-3D-17.916-1-1.639-0.03025-0.453-5.221-0-0.736-1.337-20.339-8-r80-8.rsml,3708.7227,213.0,821.0,263.63196,6,2511.0,418.7942,8.692909,0.024008345,11,1191.0,108.72341,3.7858338,56.886024,28,17.0,7.0,0.4117647
monocot-3D-17.963-1-1.075-0.02096-0.748-5.968-0-0.966-1.118-8.931-8-r282-8.rsml,7929.5405,399.0,1109.0,276.37927,6,3919.0,653.79346,11.409441,0.020581389,23,3994.0,174.20784,8.015151,32.419678,52,29.0,10.0,0.3448276
monocot-3D-18.008-1-1.565-0.01723-0.473-4.3-0-0.929-0.882-18.412-10-r146-10.rsml,15440.759,687.0,1468.0,265.43478,8,6265.0,783.4233,10.972424,0.025478855,49,9151.0,187.21176,4.960226,30.089256,106,57.0,18.0,0.31578946
monocot-3D-18.189-1-1.44-0.01739-0.668-3.126-0-0.215-1.444-20.817-10-r132-10.rsml,1214.5197,162.0,235.0,277.00186,6,942.0,157.4474,2.5393703,0.04063877,4,267.0,67.458824,1.6573008,76.83422,14,10.0,6.0,0.6
monocot-3D-18.264-1-1.646-0.00422-0.486-4.393-0-0.216-1.377-25.564-10-r390-10.rsml,786.5564,100.0,234.0,296.52057,6,751.0,125.605225,2.5511813,0.0,1,32.0,32.925076,1.255453,2.1365378,8,7.0,6.0,0.85714287
monocot-3D-18.281-1-1.445-0.01224-0.696-2.999-0-1.186-1.396-23.254-9-r463-9.rsml,32537.428,927.0,1645.0,259.7913,7,6599.0,943.3118,14.007851,0.031828754,97,25890.0,267.36334,9.24811,59.746582,201,104.0,35.0,0.33653846
monocot-3D-18.292-1-1.684-0.01089-0.411-2.808-0-1.311-1.385-7.719-6-r367-6.rsml,3232.054,454.0,995.0,280.70685,4,2524.0,631.6527,15.484252,0.03023112,5,705.0,141.08856,6.2063794,47.76628,14,9.0,6.0,0.6666667
monocot-3D-18.353-1-1.096-0.01552-0.157-5.762-0-0.35-0.858-15.36-10-r12-10.rsml,2128.883,231.0,469.0,252.61665,7,2124.0,304.12616,4.1338606,0.0,0,0.0,0.0,0.0,0.0,7,7.0,7.0,1.0
monocot-3D-18.367-1-1.29-0.00522-0.377-2.716-0-0.197-1.287-7.113-9-r473-9.rsml,715.3608,92.0,176.0,295.0715,5,713.0,143.07216,2.3267717,0.0,0,0.0,0.0,0.0,0.0,5,5.0,5.0,1.0
monocot-3D-18.394-1-1.392-0.00758-0.71-4.051-0-0.424-0.924-17.442-9-r33-9.rsml,3368.5598,413.0,526.0,293.02838,6,2097.0,350.1576,5.007874,0.019226722,8,1265.0,158.45174,3.43275,23.756603,22,14.0,6.0,0.42857143
monocot-3D-18.416-1-1.435-0.01455-0.209-2.731-0-1.603-1.125-6.598-5-r272-5.rsml,1823.6979,157.0,938.0,252.31255,3,1822.0,607.8993,18.933067,0.0,0,0.0,0.0,0.0,0.0,3,3.0,3.0,1.0
monocot-3D-18.44-1-1.624-0.01346-0.755-5.97-0-0.906-1.316-6.455-7-r248-7.rsml,4197.5723,632.0,878.0,275.19046,5,2518.0,504.03702,10.700785,0.021302015,9,1672.0,186.37634,7.7026606,54.32173,23,14.0,7.0,0.5
monocot-3D-18.538-1-1.445-0.02435-0.75-5.137-0-0.79-0.902-27.385-7-r374-7.rsml,3910.1208,384.0,760.0,270.9186,5,2149.0,430.24292,9.330711,0.022943258,12,1754.0,146.57553,6.7437606,37.022503,29,17.0,8.0,0.47058824
monocot-3D-18.581-1-1.519-0.00923-0.624-4.017-0-1.595-1.023-27.829-9-r303-9.rsml,45928.246,873.0,2346.0,269.91092,7,9118.0,1303.1846,18.838608,0.02252623,98,36761.0,375.57095,11.136945,33.20259,203,105.0,37.0,0.35238096
monocot-3D-18.612-1-1.145-0.01666-0.728-3.516-0-0.343-1.622-10.067-5-r395-5.rsml,278.4217,37.0,117.0,254.0925,2,278.0,139.21085,4.0511813,0.0,0,0.0,0.0,0.0,0.0,2,2.0,2.0,1.0
monocot-3D-18.617-1-1.039-0.00925-0.147-2.717-0-0.447-0.87-26.945-6-r342-6.rsml,705.3242,68.0,293.0,254.20247,3,703.0,235.10808,5.279528,0.0,0,0.0,0.0,0.0,0.0,3,3.0,3.0,1.0
monocot-3D-18.642-1-1.574-0.01904-0.86-5.173-0-0.591-1.548-21.198-6-r2-6.rsml,1178.4894,189.0,410.0,234.02658,4,1009.0,252.72113,6.9803157,0.0,1,167.0,167.60497,5.59968,72.40259,6,5.0,4.0,0.8
monocot-3D-18.683-1-1.45-0.0049-0.451-5.614-0-1.048-1.586-20.328-6-r343-6.rsml,2230.6199,382.0,803.0,267.27225,4,1875.0,469.18616,12.377958,0.030172717,2,353.0,176.93759,5.447738,69.89691,8,6.0,4.0,0.6666667
monocot-3D-18.726-1-1.072-0.0236-0.35-3.49-0-0.64-1.105-28.193-8-r61-8.rsml,3098.7322,197.0,759.0,250.703,6,2600.0,433.64835,7.559052,0.049101554,6,495.0,82.80704,2.578987,51.60014,18,12.0,6.0,0.5
monocot-3D-18.739-1-1.462-0.0213-0.683-2.37-0-0.202-1.543-7.137-9-r104-9.rsml,716.8958,49.0,176.0,232.6134,5,648.0,130.17311,2.3858266,0.0,1,66.0,66.03028,1.530725,85.52372,7,6.0,5.0,0.8333333
monocot-3D-18.749-1-1.458-0.02169-0.328-2.509-0-1.042-1.594-25.53-7-r486-7.rsml,4333.603,419.0,1051.0,234.78166,5,3030.0,606.4875,12.307084,0.039111458,13,1294.0,100.08965,3.9130845,63.60353,31,18.0,10.0,0.5555556
monocot-3D-18.751-1-1.089-0.01289-0.618-3.695-0-0.592-1.38-19.692-6-r155-6.rsml,1264.4498,224.0,411.0,261.9932,4,1096.0,274.35754,6.992126,0.045881826,2,166.0,83.50983,4.1491265,36.9053,8,6.0,4.0,0.6666667
monocot-3D-18.765-1-1.202-0.03005-0.286-2.486-0-0.421-1.225-23.461-9-r304-9.rsml,2524.998,324.0,528.0,270.78143,6,2139.0,356.96744,4.972442,0.03408528,7,379.0,54.74194,1.454661,58.05728,20,13.0,7.0,0.53846157
monocot-3D-18.792-1-1.573-0.01792-0.535-3.486-0-0.815-1.436-18.216-9-r294-9.rsml,10012.334,684.0,1168.0,270.49866,7,4611.0,659.1332,9.6259775,0.028116193,34,5383.0,158.77649,4.940916,61.370483,75,41.0,13.0,0.31707317
monocot-3D-18.793-1-1.584-0.00902-0.857-5.116-0-0.546-0.882-19.52-10-r210-10.rsml,6922.266,525.0,816.0,282.51385,7,3173.0,453.79666,6.4488215,0.024908205,17,3738.0,220.33475,5.2903657,35.857857,41,24.0,9.0,0.375
monocot-3D-18.816-1-1.143-0.02224-0.817-3.057-0-0.157-1.599-25.526-9-r73-9.rsml,574.8285,87.0,117.0,268.9239,5,555.0,111.69718,1.8543315,0.0,1,16.0,16.342588,1.462711,38.63434,7,6.0,5.0,0.8333333
monocot-3D-18.843-1-1.475-0.03003-0.784-2.834-0-0.26-1.033-8.724-5-r56-5.rsml,118.08449,0.0,59.0,266.5724,1,118.0,118.08449,3.0708663,0.0,0,0.0,0.0,0.0,0.0,1,1.0,1.0,1.0
monocot-3D-18.853-1-1.42-0.02224-0.19-5.829-0-0.925-1.344-8.439-6-r402-6.rsml,1753.3905,305.0,704.0,280.8122,4,1751.0,438.34763,10.925199,0.0,0,0.0,0.0,0.0,0.0,4,4.0,4.0,1.0
monocot-3D-18.86-1-1.504-0.02564-0.542-2.08-0-1.258-1.646-22.164-7-r83-7.rsml,12547.234,590.0,1294.0,246.8536,5,3854.0,771.1856,14.858273,0.045331832,59,8662.0,147.3103,7.656301,67.06272,123,64.0,30.0,0.46875
monocot-3D-18.904-1-1.662-0.02896-0.539-5.396-0-0.553-1.1-7.828-7-r163-7.rsml,1753.2844,185.0,526.0,310.02524,5,1528.0,306.06003,6.5314946,0.03154988,2,222.0,111.49213,3.424115,49.231102,9,7.0,5.0,0.71428573
monocot-3D-18.951-1-1.453-0.00231-0.461-4.12-0-0.693-1.235-13.023-6-r345-6.rsml,1534.3767,436.0,525.0,278.85895,4,1319.0,330.38745,8.185042,0.041322898,2,212.0,106.41348,3.6212387,56.393772,8,6.0,4.0,0.6666667
monocot-3D-18.973-1-1.101-0.01523-0.314-3.893-0-1.495-1.415-21.304-8-r85-8.rsml,13243.869,520.0,1858.0,266.80048,6,6695.0,1116.3104,17.657473,0.024595754,39,6526.0,167.8463,5.337292,45.952522,84,45.0,20.0,0.44444445
monocot-3D-18.993-1-1.34-0.02857-0.103-2.12-0-0.101-1.633-18.89-8-r101-8.rsml,98.063805,4.0,38.0,263.22842,1,98.0,98.063805,1.192913,0.0,0,0.0,0.0,0.0,0.0,1,1.0,1.0,1.0
monocot-3D-19.101-1-1.626-0.01036-0.156-3.662-0-0.806-1.554-24.276-6-r278-6.rsml,1662.2548,525.0,642.0,286.30014,4,1661.0,415.5637,9.519685,0.0,0,0.0,0.0,0.0,0.0,4,4.0,4.0,1.0
monocot-3D-19.106-1-1.158-0.00384-0.557-5.38-0-1.049-1.036-6.878-8-r4-8.rsml,8329.23,611.0,1286.0,274.8195,6,4392.0,732.50507,12.389769,0.020981163,26,3919.0,151.31544,6.573234,40.3918,58,32.0,12.0,0.375
monocot-3D-19.113-1-1.045-0.03015-0.383-2.964-0-0.523-1.142-28.442-10-r140-10.rsml,6061.612,455.0,819.0,267.22296,7,3606.0,515.7054,6.1771626,0.03231368,22,2441.0,111.43972,2.307553,46.52644,51,29.0,10.0,0.3448276
monocot-3D-19.207-1-1.627-0.0175-0.176-5.007-0-1.257-1.513-28.92-10-r385-10.rsml,13631.988,793.0,2175.0,258.77362,8,9498.0,1187.8118,14.846441,0.020223899,38,4110.0,108.67088,2.5840673,57.413723,84,46.0,18.0,0.39130434
monocot-3D-19.21-1-1.422-0.00776-0.254-4.972-0-0.785-1.007-16.132-9-r322-9.rsml,5445.852,673.0,1109.0,264.34634,7,4263.0,609.60754,9.271663,0.023353884,12,1175.0,98.21662,2.3105483,53.27623,31,19.0,7.0,0.36842105
monocot-3D-19.255-1-1.677-0.01441-0.224-5.418-0-0.121-1.606-6.756-7-r37-7.rsml,125.48729,4.0,48.0,295.09692,2,125.0,62.743645,1.429134,0.0,0,0.0,0.0,0.0,0.0,2,2.0,2.0,1.0
monocot-3D-19.275-1-1.536-0.02931-0.679-5.778-0-0.461-1.229-6.93-6-r79-6.rsml,756.0783,227.0,293.0,277.69672,3,754.0,252.02611,5.444883,0.0,0,0.0,0.0,0.0,0.0,3,3.0,3.0,1.0
monocot-3D-19.38-1-1.338-0.02193-0.469-5.398-0-0.622-1.592-24.468-5-r495-5.rsml,650.58563,29.0,352.0,266.869,3,649.0,216.86188,7.346458,0.0,0,0.0,0.0,0.0,0.0,3,3.0,3.0,1.0
monocot-3D-19.415-1-1.522-0.0196-0.579-3.956-0-1.537-1.328-19.787-5-r441-5.rsml,2512.899,245.0,940.0,261.86728,3,1842.0,614.638,18.153545,0.026949849,5,666.0,133.79697,9.888302,36.037994,13,8.0,6.0,0.75
monocot-3D-19.437-1-1.278-0.01053-0.6-4.036-0-0.471-1.136-24.273-7-r466-7.rsml,1496.6439,329.0,408.0,275.85208,4,1241.0,310.83963,5.56299,0.04228975,2,253.0,126.64276,3.288339,43.16863,8,6.0,4.0,0.6666667
monocot-3D-19.587-1-1.644-0.01217-0.462-5.291-0-1.623-0.805-6.508-7-r475-7.rsml,9417.787,483.0,1762.0,275.04456,5,5018.0,1004.2752,19.169306,0.020768294,25,4382.0,175.85649,8.457503,22.373255,55,30.0,12.0,0.4
monocot-3D-19.704-1-1.211-0.01126-0.668-4.198-0-0.787-1.469-22.356-8-r334-8.rsml,7403.8594,580.0,999.0,267.52386,6,3526.0,588.1003,9.295282,0.023111993,19,3865.0,203.96092,5.9110603,52.915497,44,25.0,9.0,0.36
monocot-3D-19.752-1-1.266-0.01882-0.522-5.853-0-0.897-1.161-20.467-9-r145-9.rsml,10301.32,537.0,1344.0,256.69754,7,5128.0,733.11053,10.594483,0.022963706,25,5157.0,206.7818,5.293531,46.979366,57,32.0,11.0,0.34375
monocot-3D-19.764-1-1.002-0.02013-0.725-4.381-0-0.182-1.239-25.847-8-r349-8.rsml,519.5132,72.0,116.0,261.1463,4,518.0,129.8783,2.1496062,0.0,0,0.0,0.0,0.0,0.0,4,4.0,4.0,1.0
monocot-3D-19.969-1-1.565-0.005-0.157-2.576-0-1.057-1.05-20.037-5-r47-5.rsml,1198.4902,204.0,641.0,261.3572,3,1198.0,399.49673,12.484253,0.0,0,0.0,0.0,0.0,0.0,3,3.0,3.0,1.0
monocot-3D-19.984-1-1.439-0.02541-0.296-4.235-0-0.738-1.476-17.778-10-r71-10.rsml,8352.016,707.0,1290.0,248.94115,8,5589.0,699.1277,8.71654,0.027700514,25,2743.0,110.35975,2.5454223,57.950184,58,33.0,11.0,0.33333334
monocot-3D-20.028-1-1.653-0.00337-0.407-5.621-0-0.491-1.186-5.433-9-r62-9.rsml,2687.5256,792.0,701.0,254.79648,6,2397.0,400.13358,5.799213,0.022720985,4,284.0,71.681015,2.2968388,45.971687,14,10.0,6.0,0.6
monocot-3D-20.049-1-1.674-0.00436-0.852-3.589-0-0.934-1.015-9.526-9-r444-9.rsml,24019.578,967.0,1405.0,256.42566,7,5463.0,781.0207,11.031495,0.026980817,69,18519.0,268.8759,8.87662,39.436245,145,76.0,25.0,0.32894737
monocot-3D-20.068-1-1.636-0.00735-0.405-4.924-0-1.51-1.675-15.052-5-r308-5.rsml,2361.1055,354.0,996.0,247.03282,3,1915.0,638.7319,17.834652,0.017482055,5,442.0,88.98198,6.830928,78.606544,13,8.0,6.0,0.75
monocot-3D-20.083-1-1.5-0.02937-0.662-4.428-0-0.514-0.855-19.536-6-r264-6.rsml,1189.5729,101.0,412.0,247.16817,4,1008.0,252.41867,6.070867,0.03832859,2,179.0,89.94911,3.8148415,13.196308,8,6.0,4.0,0.6666667
monocot-3D-20.087-1-1.358-0.00408-0.117-2.287-0-1.678-1.652-20.263-6-r258-6.rsml,3680.3423,476.0,1440.0,243.35306,4,3677.0,920.0856,19.81889,0.0,0,0.0,0.0,0.0,0.0,4,4.0,4.0,1.0
monocot-3D-20.126-1-1.529-0.00504-0.726-3.313-0-1.657-1.595-25.753-6-r482-6.rsml,10060.66,694.0,1461.0,267.44193,4,3532.0,883.4817,19.570877,0.032611772,28,6511.0,233.09766,13.426707,60.679653,60,32.0,20.0,0.625
monocot-3D-20.304-1-1.558-0.02058-0.499-2.292-0-0.771-1.485-10.725-7-r424-7.rsml,4380.1694,481.0,822.0,253.11536,5,2611.0,522.6876,9.106296,0.031153016,16,1759.0,110.42076,4.355802,59.90019,37,21.0,12.0,0.5714286
