image,tot_root_length,width,depth,direction,n_primary,tot_prim_length,mean_prim_length,mean_prim_diameter,mean_lat_density,n_laterals, tot_lat_length,mean_lat_length,mean_lat_diameter,mean_lat_angle,tree_size,tree_magnitude,tree_altitude,tree_index
monocot-shov-14.729-1-1.539-0.00182-0.661-2.351-0-0.476-1.026-7.688-7-r312-7.rsml,869.202,183.0,289.0,250.00113,4,788.0,197.3458,5.622047,0.0,1,79.0,79.81884,3.577329,16.258282,6,5.0,4.0,0.8
monocot-shov-14.735-1-1.115-0.02393-0.247-4.076-0-0.195-1.428-21.312-10-r205-10.rsml,818.4951,100.0,176.0,291.92093,6,816.0,136.41585,2.3031495,0.0,0,0.0,0.0,0.0,0.0,6,6.0,6.0,1.0
monocot-shov-14.797-1-1.537-0.01156-0.785-4.241-0-1.191-0.832-7.575-6-r256-6.rsml,3303.0688,294.0,701.0,244.46455,4,1794.0,449.01288,14.066926,0.031109016,10,1503.0,150.70174,10.368803,27.428982,24,14.0,8.0,0.5714286
monocot-shov-14.869-1-1.211-0.02596-0.426-2.532-0-0.516-1.035-22.427-8-r81-8.rsml,1525.1466,89.0,409.0,284.68024,5,1323.0,265.12473,6.094487,0.033779535,3,198.0,66.50767,2.5375566,50.15183,11,8.0,5.0,0.625
monocot-shov-15.027-1-1.021-0.02553-0.425-5.618-0-0.78-1.649-19.932-9-r178-9.rsml,4305.664,273.0,880.0,236.33992,7,3404.0,486.98026,9.212592,0.027826373,8,895.0,112.10028,3.7400405,76.72779,23,15.0,7.0,0.46666667
monocot-shov-15.105-1-1.399-0.02349-0.312-4.095-0-1.53-1.371-15.198-9-r122-9.rsml,13862.941,446.0,1827.0,268.04953,7,7166.0,1024.2394,18.07088,0.024966823,47,6668.0,142.40991,5.43612,50.706375,101,54.0,21.0,0.3888889
monocot-shov-15.143-1-1.176-0.02429-0.217-2.843-0-1.574-1.22-18.236-7-r108-7.rsml,4458.039,197.0,1291.0,255.67096,5,3916.0,783.6335,18.590565,0.014929776,6,536.0,89.97861,3.9083693,41.938473,17,11.0,7.0,0.6363636
monocot-shov-15.196-1-1.512-0.02547-0.618-4.789-0-1.191-0.903-15.894-5-r63-5.rsml,1284.3293,187.0,529.0,267.13724,3,1097.0,365.93253,14.066926,0.017685778,2,185.0,93.26587,8.100184,17.727743,7,5.0,3.0,0.6
monocot-shov-15.239-1-1.088-0.02457-0.184-5.935-0-1.252-1.547-12.774-5-r257-5.rsml,1152.936,88.0,586.0,266.362,3,1152.0,384.312,14.787404,0.0,0,0.0,0.0,0.0,0.0,3,3.0,3.0,1.0
monocot-shov-15.339-1-1.452-0.0251-0.286-4.305-0-1.302-1.392-6.345-9-r456-9.rsml,9239.293,577.0,1525.0,254.43727,7,5952.0,850.6219,15.377938,0.022085425,28,3270.0,117.319275,4.2730064,50.379585,63,35.0,13.0,0.37142858
monocot-shov-15.395-1-1.198-0.02839-0.131-5.06-0-0.595-1.419-15.776-8-r130-8.rsml,1822.7498,184.0,528.0,256.9955,5,1820.0,364.54996,7.0275583,0.0,0,0.0,0.0,0.0,0.0,5,5.0,5.0,1.0
monocot-shov-15.489-1-1.412-0.01392-0.882-4.79-0-1.648-1.326-9.129-7-r163-7.rsml,12729.765,639.0,1411.0,274.1692,5,4137.0,827.9172,19.46457,0.020209787,26,8574.0,330.39157,16.134373,45.71209,57,31.0,14.0,0.4516129
monocot-shov-15.511-1-1.034-0.02672-0.509-2.303-0-0.315-0.862-22.393-10-r357-10.rsml,1798.5944,201.0,352.0,284.6912,6,1460.0,243.86919,3.7204726,0.06005701,5,333.0,67.07585,1.8342922,48.58335,16,11.0,6.0,0.54545456
monocot-shov-15.56-1-1.469-0.01-0.435-4.245-0-0.815-1.213-17.428-7-r211-7.rsml,1855.4385,414.0,467.0,263.55096,5,1564.0,313.1994,9.62598,0.019962043,3,288.0,96.48051,4.0235615,48.06189,11,8.0,5.0,0.625
monocot-shov-15.564-1-1.234-0.03058-0.286-5.826-0-0.266-1.236-21.608-9-r198-9.rsml,867.2437,85.0,235.0,275.32355,5,864.0,173.44875,3.1417315,0.0,0,0.0,0.0,0.0,0.0,5,5.0,5.0,1.0
monocot-shov-15.589-1-1.558-0.00181-0.753-4.344-0-0.827-1.077-21.594-6-r261-6.rsml,1557.469,372.0,529.0,276.41873,4,1250.0,312.84854,9.767716,0.039020624,2,306.0,153.03743,6.9864893,33.613644,8,6.0,4.0,0.6666667
monocot-shov-15.631-1-1.628-0.00738-0.883-3.425-0-1.51-1.002-23.38-6-r224-6.rsml,5624.1074,354.0,996.0,257.90982,4,2245.0,561.8393,17.834652,0.046343863,17,3370.0,198.63235,14.705984,35.511627,38,21.0,13.0,0.61904764
monocot-shov-15.658-1-1.146-0.01899-0.505-3.634-0-0.274-1.525-16.295-10-r373-10.rsml,1247.5074,255.0,291.0,273.9495,6,1245.0,207.91791,3.2362208,0.0,0,0.0,0.0,0.0,0.0,6,6.0,6.0,1.0
monocot-shov-15.667-1-1.178-0.02606-0.311-3.928-0-0.796-1.295-29.797-6-r381-6.rsml,1263.0168,237.0,465.0,268.83734,4,1260.0,315.7542,9.401577,0.0,0,0.0,0.0,0.0,0.0,4,4.0,4.0,1.0
monocot-shov-15.756-1-1.394-0.00733-0.125-3.022-0-1.068-0.978-20.477-8-r83-8.rsml,3636.3389,669.0,1056.0,271.44415,6,3633.0,606.05646,12.614181,0.0,0,0.0,0.0,0.0,0.0,6,6.0,6.0,1.0
monocot-shov-15.815-1-1.449-0.01718-0.192-5.96-0-1.506-0.884-5.959-9-r162-9.rsml,7786.019,347.0,1880.0,262.43054,7,7317.0,1045.7145,17.787378,0.014218754,4,464.0,116.50459,3.3563607,27.978113,15,11.0,7.0,0.6363636
monocot-shov-15.862-1-1.362-0.02042-0.871-5.33-0-0.809-1.453-10.259-8-r464-8.rsml,5946.1626,490.0,821.0,268.54544,6,2778.0,463.3987,9.555116,0.018984793,18,3157.0,175.87611,7.8948154,46.493225,42,24.0,9.0,0.375
monocot-shov-15.982-1-1.148-0.00592-0.495-2.9-0-1.145-0.994-27.788-5-r210-5.rsml,1084.6097,95.0,526.0,280.69656,3,1084.0,361.5366,13.523622,0.0,0,0.0,0.0,0.0,0.0,3,3.0,3.0,1.0
monocot-shov-16.089-1-1.013-0.03069-0.758-3.444-0-1.105-1.244-8.062-7-r132-7.rsml,7366.673,428.0,934.0,263.299,5,2969.0,594.35004,13.0511875,0.028353184,25,4383.0,175.79686,9.375235,34.883434,55,30.0,12.0,0.4
monocot-shov-16.144-1-1.339-0.00799-0.322-3.445-0-0.475-1.222-12.314-6-r377-6.rsml,613.3391,131.0,234.0,302.66507,3,612.0,204.44637,5.6102366,0.0,0,0.0,0.0,0.0,0.0,3,3.0,3.0,1.0
monocot-shov-16.411-1-1.213-0.00812-0.791-5.796-0-0.775-1.336-25.141-8-r188-8.rsml,4387.9062,384.0,757.0,265.8953,6,2545.0,424.67178,9.153541,0.020697167,9,1835.0,204.43057,6.794492,36.38733,24,15.0,6.0,0.4
monocot-shov-16.423-1-1.206-0.01692-0.595-2.877-0-0.57-1.153-5.21-8-r386-8.rsml,2879.7788,354.0,529.0,248.97128,5,1894.0,379.3697,6.732284,0.029494194,9,979.0,109.21449,3.8706484,42.190582,23,14.0,6.0,0.42857143
monocot-shov-16.537-1-1.147-0.02454-0.449-4.504-0-0.794-1.265-16.006-9-r439-9.rsml,7096.0537,374.0,998.0,261.3516,7,3889.0,555.99164,9.377951,0.026805926,23,3193.0,139.30923,4.0750766,43.557934,53,30.0,11.0,0.36666667
monocot-shov-16.577-1-1.123-0.00903-0.453-2.264-0-1.277-1.276-13.327-6-r288-6.rsml,3268.5156,309.0,874.0,273.25833,4,2271.0,568.40393,15.082681,0.03744186,8,992.0,124.36247,6.538835,31.766916,20,12.0,9.0,0.75
monocot-shov-16.653-1-1.074-0.02543-0.102-5.753-0-1.004-1.55-6.296-9-r69-9.rsml,5072.9146,295.0,1292.0,269.43515,7,5069.0,724.7021,11.8582735,0.0,0,0.0,0.0,0.0,0.0,7,7.0,7.0,1.0
monocot-shov-16.709-1-1.504-0.00558-0.731-4.991-0-0.822-0.916-29.813-9-r204-9.rsml,9925.708,800.0,999.0,252.7105,7,3960.0,566.06586,9.708664,0.025623638,24,5950.0,248.46863,6.6999116,38.25098,55,31.0,10.0,0.32258064
monocot-shov-16.755-1-1.532-0.01823-0.816-5.579-0-0.214-1.057-26.684-10-r283-10.rsml,1087.9397,299.0,235.0,275.4832,6,1032.0,172.51006,2.527558,0.0,1,52.0,52.879257,1.962413,6.166322,8,7.0,6.0,0.85714287
monocot-shov-16.793-1-1.695-0.02624-0.363-4.853-0-0.191-0.83-27.197-9-r451-9.rsml,642.8176,115.0,173.0,300.82822,5,641.0,128.56352,2.2559056,0.0,0,0.0,0.0,0.0,0.0,5,5.0,5.0,1.0
monocot-shov-16.823-1-1.511-0.02551-0.703-5.588-0-1.103-1.31-6.168-8-r135-8.rsml,7153.6675,335.0,1175.0,248.97888,6,3996.0,666.65497,13.027573,0.020374179,19,3144.0,165.98619,8.68341,46.73831,44,25.0,9.0,0.36
monocot-shov-16.848-1-1.605-0.00995-0.665-4.679-0-0.109-0.944-28.521-9-r189-9.rsml,193.03104,37.0,37.0,308.21994,2,192.0,96.51552,1.287402,0.0,0,0.0,0.0,0.0,0.0,2,2.0,2.0,1.0
monocot-shov-16.928-1-1.609-0.01662-0.465-4.321-0-0.725-1.329-19.089-10-r207-10.rsml,8709.109,614.0,1054.0,273.9281,8,4482.0,560.8007,8.562989,0.028640807,33,4207.0,127.96072,3.826459,47.448944,74,41.0,12.0,0.29268292
monocot-shov-16.974-1-1.373-0.02764-0.34-5.135-0-1.278-1.497-21.683-6-r318-6.rsml,2503.527,282.0,930.0,263.7937,4,2296.0,574.5518,15.094483,0.024754567,3,204.0,68.43995,4.8996167,54.799637,10,7.0,4.0,0.5714286
monocot-shov-17-1-1.641-0.0228-0.669-5.499-0-0.854-1.093-17.458-8-r107-8.rsml,3476.2798,342.0,529.0,NaN,6,1501.0,250.52956,10.086612,0.019548878,11,1967.0,179.37294,6.386555,NaN,28,17.0,7.0,0.4117647
monocot-shov-17.085-1-1.628-0.03056-0.232-3.259-0-1.415-1.506-12.818-8-r337-8.rsml,8712.653,464.0,1589.0,262.15045,6,5510.0,918.93585,16.712612,0.030525431,34,3182.0,94.08933,3.7788427,51.2078,74,40.0,19.0,0.475
monocot-shov-17.124-1-1.679-0.00741-0.189-4.543-0-0.232-0.811-19.113-5-r192-5.rsml,117.74123,4.0,58.0,268.2394,1,117.0,117.74123,2.740157,0.0,0,0.0,0.0,0.0,0.0,1,1.0,1.0,1.0
monocot-shov-17.16-1-1.692-0.02709-0.512-2.036-0-0.592-1.391-5.304-6-r328-6.rsml,707.8586,75.0,353.0,299.42395,3,707.0,235.95287,6.992126,0.0,0,0.0,0.0,0.0,0.0,3,3.0,3.0,1.0
monocot-shov-17.251-1-1.279-0.01399-0.87-3.771-0-0.836-1.65-19.049-10-r91-10.rsml,20959.594,874.0,1234.0,247.49556,8,5266.0,658.74316,9.8740225,0.03413725,69,15654.0,227.38625,8.100438,66.60294,146,77.0,21.0,0.27272728
monocot-shov-17.285-1-1.275-0.02451-0.89-5.247-0-1.067-1.003-16.833-10-r17-10.rsml,29978.557,733.0,1644.0,267.5827,8,7259.0,907.78186,12.602381,0.02103837,66,22686.0,344.18634,10.594546,27.839548,140,74.0,21.0,0.2837838
monocot-shov-17.372-1-1.546-0.01702-0.664-4.269-0-1.355-1.393-5.981-7-r227-7.rsml,7862.865,507.0,1294.0,263.40176,5,3740.0,748.4289,16.00392,0.025466653,23,4110.0,179.16174,10.057574,50.746883,51,28.0,11.0,0.39285713
monocot-shov-17.555-1-1.155-0.02857-0.345-5.976-0-1.313-0.999-22.505-7-r446-7.rsml,5164.32,197.0,1233.0,261.82178,5,3811.0,762.5409,15.507871,0.015754284,9,1347.0,150.17943,5.1788616,29.81304,23,14.0,8.0,0.5714286
monocot-shov-17.633-1-1.174-0.02537-0.458-2.285-0-0.76-1.071-9.241-7-r112-7.rsml,3278.0894,187.0,703.0,285.45004,5,2052.0,410.82965,8.976378,0.035195418,11,1217.0,111.26738,3.9964058,40.373173,27,16.0,8.0,0.5
monocot-shov-17.792-1-1.376-0.02365-0.448-2.01-0-0.989-1.653-8.774-9-r316-9.rsml,13175.971,590.0,1352.0,248.43701,7,5196.0,742.5636,11.681103,0.033240646,57,7946.0,139.96532,5.0231586,69.844734,121,64.0,25.0,0.390625
monocot-shov-17.844-1-1.058-0.00659-0.743-2.898-0-0.594-1.268-20.198-8-r399-8.rsml,5112.414,247.0,645.0,272.62378,6,2316.0,386.54105,7.0157475,0.04133835,19,2784.0,147.00876,4.9784384,56.53797,44,25.0,11.0,0.44
monocot-shov-17.888-1-1.15-0.01714-0.69-4.345-0-0.4-0.963-5.997-5-r93-5.rsml,319.19928,14.0,176.0,274.28757,2,318.0,159.59964,4.7244105,0.0,0,0.0,0.0,0.0,0.0,2,2.0,2.0,1.0
monocot-shov-17.941-1-1.104-0.00119-0.76-3.782-0-1.63-1.388-27.611-9-r183-9.rsml,57218.652,1224.0,2276.0,271.4026,7,8870.0,1267.6787,19.251955,0.026008349,107,48293.0,451.8215,13.812828,53.884716,221,114.0,38.0,0.33333334
monocot-shov-18.017-1-1.389-0.00172-0.722-2.613-0-0.912-1.22-17.323-9-r432-9.rsml,20915.297,891.0,1232.0,263.0333,7,4955.0,708.4014,10.771664,0.03477769,80,15915.0,199.45601,7.3813963,46.039288,167,87.0,29.0,0.33333334
monocot-shov-18.041-1-1.394-0.0065-0.311-4.189-0-1.048-0.895-10.06-8-r171-8.rsml,6479.209,580.0,1224.0,265.0896,6,4028.0,671.74835,12.377944,0.028548772,18,2440.0,136.03986,3.6973944,31.75098,42,24.0,10.0,0.41666666
monocot-shov-18.122-1-1.475-0.00341-0.143-4.045-0-0.712-1.571-18.795-8-r304-8.rsml,2512.0298,390.0,795.0,273.53836,6,2509.0,418.67163,8.409452,0.0,0,0.0,0.0,0.0,0.0,6,6.0,6.0,1.0
monocot-shov-18.174-1-1.465-0.01568-0.751-5.264-0-0.523-1.131-13.084-7-r236-7.rsml,1486.1637,402.0,467.0,254.65565,4,1297.0,324.69818,6.1771684,0.03221398,2,186.0,93.68547,4.3745747,28.902082,8,6.0,4.0,0.6666667
monocot-shov-18.307-1-1.124-0.00267-0.259-3.64-0-1.646-0.998-17.271-9-r463-9.rsml,20709.484,488.0,2309.0,273.20218,7,9016.0,1288.4342,19.440924,0.026252162,68,11658.0,171.91823,4.8319736,36.61912,143,75.0,30.0,0.4
monocot-shov-18.367-1-1.617-0.03067-0.358-5.453-0-1.694-1.073-11.083-9-r43-9.rsml,25566.807,616.0,2465.0,272.87198,7,9877.0,1411.4469,20.00783,0.016928792,75,15650.0,209.15567,6.8618674,33.561703,157,82.0,26.0,0.31707317
monocot-shov-18.379-1-1.511-0.01759-0.467-5.367-0-1.013-1.443-6.724-8-r173-8.rsml,5855.7505,484.0,1224.0,276.28323,6,4124.0,687.9627,11.964555,0.019425213,12,1722.0,143.99776,5.359859,45.630405,30,18.0,7.0,0.3888889
monocot-shov-18.388-1-1.639-0.02398-0.695-2.018-0-0.591-0.819-26.273-8-r403-8.rsml,6101.0435,387.0,645.0,273.25723,6,2177.0,363.26627,6.9803157,0.047844697,27,3909.0,145.23874,4.626785,43.073746,60,33.0,15.0,0.45454547
monocot-shov-18.389-1-1.534-0.00239-0.429-3.592-0-1.617-1.258-11.666-10-r50-10.rsml,44998.094,1050.0,2674.0,269.01596,8,11500.0,1438.0737,19.098402,0.024399215,149,33420.0,224.7887,7.806444,51.88361,306,157.0,42.0,0.26751593
monocot-shov-18.39-1-1.693-0.01122-0.604-2.966-0-1.699-0.899-20.504-7-r80-7.rsml,21274.838,691.0,1701.0,268.77173,5,5020.0,1004.4313,20.06692,0.033183735,59,16225.0,275.4692,11.349917,25.532793,123,64.0,31.0,0.484375
monocot-shov-18.456-1-1.017-0.02184-0.482-5.844-0-0.286-1.523-23.447-8-r52-8.rsml,1097.267,144.0,294.0,255.33037,5,1094.0,219.4534,3.3779528,0.0,0,0.0,0.0,0.0,0.0,5,5.0,5.0,1.0
monocot-shov-18.463-1-1.206-0.01424-0.715-2.803-0-0.995-1.046-19.888-7-r324-7.rsml,8690.246,372.0,991.0,256.84982,5,2885.0,577.36206,11.75196,0.03932656,33,5785.0,175.86166,7.8874917,38.25476,71,38.0,18.0,0.47368422
monocot-shov-18.485-1-1.047-0.01578-0.833-4.171-0-1.348-1.167-28.18-9-r191-9.rsml,40482.395,819.0,1935.0,270.1041,7,7754.0,1108.1483,15.921254,0.02282503,79,32690.0,414.2449,12.507974,35.775005,165,86.0,29.0,0.3372093
monocot-shov-18.488-1-1.483-0.00672-0.353-5.562-0-0.451-1.553-29.808-9-r294-9.rsml,2467.7178,641.0,586.0,248.8224,6,2155.0,359.6821,5.3267703,0.026647206,5,308.0,61.925056,1.881103,89.602394,16,11.0,6.0,0.54545456
monocot-shov-18.547-1-1.388-0.02947-0.133-4.049-0-0.673-1.105-24.598-10-r7-10.rsml,4736.4966,367.0,1056.0,252.62776,8,4603.0,575.6602,7.948813,0.042250246,2,130.0,65.607544,1.1343352,27.199425,12,10.0,8.0,0.8
monocot-shov-18.573-1-1.241-0.01041-0.624-2.407-0-0.538-1.419-12.698-6-r232-6.rsml,943.1969,137.0,353.0,277.63904,3,792.0,264.66727,6.3543315,0.0352388,2,148.0,74.59755,3.7868588,64.34517,7,5.0,3.0,0.6
monocot-shov-18.702-1-1.497-0.0083-0.173-4.59-0-0.551-1.346-24.706-10-r180-10.rsml,3602.486,376.0,875.0,242.22021,8,3599.0,450.31076,6.5078745,0.0,0,0.0,0.0,0.0,0.0,8,8.0,8.0,1.0
monocot-shov-18.806-1-1.687-0.02598-0.166-4.072-0-1.274-1.381-19.095-8-r425-8.rsml,6470.9624,230.0,1588.0,262.0298,6,5184.0,864.53534,15.047242,0.03908761,14,1277.0,91.69647,2.4784946,48.892967,34,20.0,12.0,0.6
monocot-shov-18.882-1-1.45-0.00723-0.1-5.597-0-1.362-1.02-16.701-6-r6-6.rsml,1932.8478,525.0,470.0,261.4717,4,1931.0,483.21194,16.08661,0.0,0,0.0,0.0,0.0,0.0,4,4.0,4.0,1.0
monocot-shov-18.948-1-1.452-0.01723-0.631-2.794-0-1.086-0.936-13.054-5-r323-5.rsml,1948.0308,111.0,647.0,273.87067,3,1260.0,420.26236,12.826774,0.035468966,7,684.0,98.17766,7.6531577,28.152071,17,10.0,8.0,0.8
monocot-shov-19.017-1-1.592-0.01514-0.486-5.392-0-1.116-1.18-22.342-10-r493-10.rsml,20633.303,871.0,1869.0,268.2404,8,8327.0,1041.5575,13.181124,0.018662004,50,12275.0,246.01678,6.132378,36.590767,108,58.0,17.0,0.29310346
monocot-shov-19.032-1-1.376-0.01719-0.55-2.007-0-0.7-1.074-27.169-8-r249-8.rsml,7274.123,490.0,819.0,270.38763,6,2896.0,483.17416,8.267723,0.047258068,32,4359.0,136.7212,4.3440056,54.686176,70,38.0,17.0,0.4473684
monocot-shov-19.075-1-1.063-0.0186-0.297-2.217-0-1.649-1.33-22.588-9-r383-9.rsml,35362.367,656.0,2465.0,273.5549,7,9955.0,1422.5803,19.476336,0.036571763,117,25344.0,217.13083,5.561611,43.913498,241,124.0,48.0,0.38709676
monocot-shov-19.113-1-1.032-0.01804-0.524-3.383-0-1.424-0.989-7.036-9-r453-9.rsml,29677.71,535.0,2112.0,271.2992,7,8477.0,1211.3684,16.81887,0.023796817,96,21151.0,220.81389,8.3816805,29.13423,199,103.0,30.0,0.29126215
monocot-shov-19.134-1-1.266-0.02787-0.276-2.915-0-0.316-1.604-15.755-7-r473-7.rsml,762.53827,192.0,234.0,280.2147,4,760.0,190.63457,3.732284,0.0,0,0.0,0.0,0.0,0.0,4,4.0,4.0,1.0
monocot-shov-19.22-1-1.095-0.01993-0.172-5.852-0-1.183-1.118-19.75-6-r497-6.rsml,2388.4343,271.0,931.0,266.54156,4,2387.0,597.1086,13.972436,0.0,0,0.0,0.0,0.0,0.0,4,4.0,4.0,1.0
monocot-shov-19.26-1-1.215-0.02073-0.673-5.401-0-0.601-1.007-8.022-9-r335-9.rsml,5051.691,339.0,824.0,283.7911,7,3230.0,461.9857,7.0984216,0.021994377,11,1811.0,165.25371,4.5327334,41.785027,29,18.0,7.0,0.3888889
monocot-shov-19.265-1-1.595-0.01628-0.248-5.709-0-1.168-1.036-29.855-7-r200-7.rsml,4457.5547,465.0,1232.0,262.50793,5,3626.0,725.51685,13.795283,0.022535402,8,826.0,103.74639,3.3702862,43.92213,21,13.0,7.0,0.53846157
monocot-shov-19.419-1-1.47-0.012-0.836-3.797-0-1.323-1.231-9.641-7-r95-7.rsml,5676.9424,375.0,512.0,NaN,5,1687.0,337.8577,15.625978,0.023184279,24,3979.0,166.15224,12.265718,NaN,53,29.0,13.0,0.44827586
monocot-shov-19.424-1-1.586-0.00244-0.785-2.001-0-0.743-1.335-16.927-7-r396-7.rsml,5625.3984,506.0,763.0,261.3646,5,2082.0,417.24017,8.775595,0.041745488,30,3525.0,117.97325,6.50966,63.48161,65,35.0,17.0,0.4857143
monocot-shov-19.645-1-1.496-0.01441-0.452-2.424-0-1.392-0.832-29.649-9-r136-9.rsml,46582.03,835.0,2102.0,268.5045,7,8317.0,1188.6422,16.440924,0.04029769,157,38180.0,243.70404,7.0914774,28.214924,321,164.0,54.0,0.3292683
monocot-shov-19.656-1-1.339-0.00883-0.676-4.194-0-1.655-1.059-9.321-5-r54-5.rsml,3368.0605,462.0,1054.0,277.34186,3,2157.0,719.5986,19.547243,0.024379589,6,1206.0,201.54413,12.443858,31.61513,15,9.0,7.0,0.7777778
monocot-shov-19.708-1-1.679-0.02001-0.508-3.851-0-0.241-1.052-21.331-10-r126-10.rsml,1292.7444,219.0,350.0,236.32411,6,1223.0,204.45677,2.8464577,0.0,2,65.0,33.001896,1.4164344,91.75854,10,8.0,6.0,0.75
monocot-shov-19.735-1-1.366-0.01164-0.429-2.107-0-0.616-1.2-17.835-8-r167-8.rsml,3795.0703,433.0,764.0,271.97504,6,2639.0,440.0857,7.275594,0.04032389,12,1149.0,96.21301,3.0341256,44.508358,30,18.0,10.0,0.5555556
monocot-shov-19.849-1-1.18-0.01279-0.404-2.75-0-1.608-1.06-12.654-6-r270-6.rsml,6959.0205,412.0,1400.0,256.8803,4,3531.0,883.20605,18.992134,0.029688131,28,3411.0,122.36418,7.3325443,34.574345,60,32.0,21.0,0.65625
monocot-shov-19.868-1-1.119-0.01345-0.846-5.268-0-0.743-1.261-21.93-5-r404-5.rsml,941.33856,165.0,396.0,270.8093,3,852.0,284.56293,8.77559,0.0,1,87.0,87.64986,6.851509,57.411346,5,4.0,3.0,0.75
monocot-shov-19.87-1-1.32-0.01295-0.143-4.804-0-1.567-0.951-22.986-9-r150-9.rsml,13756.109,455.0,2454.0,273.16833,7,9775.0,1396.8468,18.50787,0.020193907,32,3962.0,124.318146,2.6152508,33.57954,71,39.0,17.0,0.43589744
monocot-shov-19.895-1-1.35-0.02458-0.728-2.413-0-0.348-0.965-9.139-5-r401-5.rsml,292.19385,57.0,117.0,294.37155,2,291.0,146.09692,4.1102366,0.0,0,0.0,0.0,0.0,0.0,2,2.0,2.0,1.0
monocot-shov-19.927-1-1.516-0.0149-0.481-5.969-0-0.657-1.106-13.27-8-r153-8.rsml,3857.8801,761.0,821.0,266.97406,6,2964.0,494.39725,7.7598486,0.01780582,8,886.0,111.437035,3.5807033,31.0054,22,14.0,6.0,0.42857143
monocot-shov-20.024-1-1.014-0.01369-0.469-2.439-0-0.695-1.672-22.998-6-r301-6.rsml,1698.459,234.0,526.0,265.76553,4,1368.0,342.60532,8.208663,0.03472103,4,326.0,82.00941,3.669609,73.01189,12,8.0,5.0,0.625
monocot-shov-20.027-1-1.445-0.02252-0.502-4.331-0-0.304-0.879-28.185-8-r452-8.rsml,1222.9801,255.0,293.0,270.41614,5,984.0,197.06851,3.5905511,0.039143197,3,236.0,79.21243,1.7566931,30.6166,11,8.0,5.0,0.625
monocot-shov-20.042-1-1.326-0.0074-0.168-4.961-0-0.249-0.847-8.182-6-r282-6.rsml,289.42227,55.0,117.0,238.98555,2,289.0,144.71114,2.940945,0.0,0,0.0,0.0,0.0,0.0,2,2.0,2.0,1.0
monocot-shov-20.062-1-1.632-0.01408-0.614-4.839-0-1.27-1.355-22.362-6-r322-6.rsml,4644.8467,432.0,1114.0,264.47156,4,2687.0,672.3333,15.0,0.019744225,14,1950.0,139.67958,8.790706,55.4158,32,18.0,11.0,0.6111111
monocot-shov-20.24-1-1.319-0.00508-0.897-5.087-0-1.028-1.072-13.494-7-r120-7.rsml,8024.393,713.0,1109.0,267.82166,5,3486.0,697.6958,12.141727,0.019932784,19,4528.0,238.73232,10.311444,35.05156,43,24.0,11.0,0.45833334
monocot-shov-20.401-1-1.527-0.02562-0.668-2.183-0-1.459-0.962-11.248-8-r117-8.rsml,46636.027,553.0,1998.0,269.27725,6,6748.0,1125.1901,17.232286,0.03942614,116,39823.0,343.8352,10.878139,29.331621,238,122.0,50.0,0.40983605
monocot-shov-20.515-1-1.363-0.01422-0.477-2.015-0-0.619-1.57-28.283-9-r76-9.rsml,8928.471,556.0,940.0,245.48007,7,3521.0,503.4567,7.3110294,0.0511646,51,5381.0,105.96617,3.3561523,65.564674,109,58.0,22.0,0.37931034
monocot-shov-20.555-1-1.322-0.00159-0.294-5.849-0-1.214-1.196-5.009-6-r346-6.rsml,2803.1123,571.0,1054.0,268.23654,4,2628.0,657.5481,14.338579,0.028981257,2,172.0,86.45985,4.1800714,36.07549,8,6.0,4.0,0.6666667
monocot-shov-20.61-1-1.376-0.02709-0.857-5.375-0-0.996-1.291-17.837-7-r428-7.rsml,7462.7417,447.0,1114.0,283.03244,5,3265.0,653.53015,11.763789,0.021480195,18,4187.0,233.06062,9.438034,38.69315,41,23.0,12.0,0.5217391
monocot-shov-20.62-1-1.601-0.0258-0.3-3.982-0-0.643-1.626-6.505-6-r285-6.rsml,1215.1978,213.0,529.0,249.39487,4,1213.0,303.79944,7.5944867,0.0,0,0.0,0.0,0.0,0.0,4,4.0,4.0,1.0
monocot-shov-20.7-1-1.179-0.01339-0.167-4.11-0-0.478-1.683-19.074-9-r394-9.rsml,2715.6533,519.0,704.0,265.67957,6,2712.0,452.6089,5.64567,0.0,0,0.0,0.0,0.0,0.0,6,6.0,6.0,1.0
monocot-shov-20.783-1-1.138-0.00558-0.341-4.12-0-0.693-1.016-20.61-9-r34-9.rsml,5773.38,654.0,1054.0,269.62387,7,4158.0,594.73047,8.18504,0.029926956,13,1603.0,123.866684,2.7211905,38.518658,33,20.0,7.0,0.35
monocot-shov-20.912-1-1.247-0.02157-0.504-5.132-0-1.381-1.103-19.172-6-r129-6.rsml,5054.8613,398.0,1236.0,279.36234,4,3228.0,807.6844,16.311031,0.016703583,12,1819.0,152.0103,7.897597,37.273968,28,16.0,10.0,0.625
monocot-shov-21.019-1-1.434-0.02135-0.233-5.043-0-0.478-1.22-12.179-8-r314-8.rsml,1819.5079,234.0,589.0,261.03366,5,1817.0,363.90158,5.6456714,0.0,0,0.0,0.0,0.0,0.0,5,5.0,5.0,1.0
monocot-shov-21.032-1-1.7-0.01362-0.324-4.326-0-0.947-0.917-5.956-9-r194-9.rsml,9360.404,814.0,1521.0,269.3794,7,5906.0,844.213,11.185049,0.018631108,26,3438.0,132.72745,3.5028455,33.7313,59,33.0,12.0,0.36363637
