image,tot_root_length,width,depth,direction,n_primary,tot_prim_length,mean_prim_length,mean_prim_diameter,mean_lat_density,n_laterals, tot_lat_length,mean_lat_length,mean_lat_diameter,mean_lat_angle,tree_size,tree_magnitude,tree_altitude,tree_index
dicot-shov-13.835-1-1.045-0.0032-0.555-2.947-0.429-0.861-1.255-24.002-7-r395-7.rsml,1408.6088,150.0,587.0,288.66675,1,646.0,646.65295,13.067806,0.03477013,6,759.0,126.99262,5.6527915,58.713642,13,7.0,7.0,1.0
dicot-shov-13.904-1-1.284-0.01332-0.566-4.48-0.356-1.143-1.435-11.194-10-r18-10.rsml,3244.7488,307.0,1395.0,280.44363,1,1458.0,1458.3555,18.02354,0.014137101,11,1780.0,162.39941,7.5574985,50.726547,23,12.0,12.0,1.0
dicot-shov-13.927-1-1.495-0.02601-0.893-2.075-0.512-1.662-1.473-28.063-9-r37-9.rsml,30934.947,588.0,1825.0,265.65906,1,1885.0,1885.9761,138.16989,0.040119816,52,29024.0,558.63403,34.312042,37.2112,105,53.0,53.0,1.0
dicot-shov-13.93-1-1.358-0.00539-0.416-2.482-0.695-1.695-1.628-25.049-10-r402-10.rsml,14506.206,908.0,2114.0,256.35486,1,2178.0,2178.8647,41.92378,0.031913396,43,12306.0,286.68234,9.553873,68.41198,87,44.0,44.0,1.0
dicot-shov-13.983-1-1.582-0.02829-0.116-5.554-0.608-0.62-1.082-18.197-10-r30-10.rsml,766.7504,36.0,705.0,272.9911,1,766.0,766.7504,7.422963,0.0,0,0.0,0.0,0.0,0.0,1,1.0,1.0,1.0
dicot-shov-13.985-1-1.677-0.00386-0.299-2.525-0.754-1.275-0.806-28.384-10-r131-10.rsml,6015.2437,263.0,1558.0,275.09335,1,1637.0,1637.8052,22.170055,0.030615402,28,4365.0,156.33707,4.616392,22.713182,57,29.0,29.0,1.0
dicot-shov-14.02-1-1.458-0.01199-0.201-2.6-0.573-0.217-0.97-23.984-9-r415-9.rsml,176.51668,10.0,117.0,265.93503,1,176.0,176.51668,2.6651745,0.0,0,0.0,0.0,0.0,0.0,1,1.0,1.0,1.0
dicot-shov-14.053-1-1.667-0.01918-0.28-2.277-0.705-1.368-1.061-7.186-9-r200-9.rsml,3935.5493,228.0,1471.0,280.921,1,1534.0,1534.413,21.487894,0.02159592,18,2392.0,133.39648,4.535596,41.40532,37,19.0,19.0,1.0
dicot-shov-14.111-1-1.552-0.01707-0.6-5.745-0.689-0.607-0.939-9.817-6-r366-6.rsml,352.97073,54.0,288.0,281.9482,1,352.0,352.97073,8.62405,0.0,0,0.0,0.0,0.0,0.0,1,1.0,1.0,1.0
dicot-shov-14.152-1-1.294-0.02305-0.494-3.781-0.279-0.368-1.27-13.639-10-r340-10.rsml,702.7552,50.0,408.0,230.6847,1,470.0,470.81354,4.7934675,0.033607934,3,231.0,77.313896,2.21225,45.040966,7,4.0,4.0,1.0
dicot-shov-14.166-1-1.242-0.02203-0.172-4.579-0.489-1.662-1.181-25.644-9-r311-9.rsml,3047.4592,145.0,1823.0,266.57626,1,1886.0,1886.6838,21.070961,0.01566254,11,1156.0,105.52502,3.3380373,31.703539,23,12.0,12.0,1.0
dicot-shov-14.215-1-1.358-0.01435-0.317-2.782-0.115-1.015-1.21-19.058-9-r477-9.rsml,2540.3086,232.0,1055.0,250.2169,1,1117.0,1117.0074,12.702593,0.02815679,12,1416.0,118.60842,3.7181048,43.698,25,13.0,13.0,1.0
dicot-shov-14.238-1-1.089-0.00641-0.71-3.102-0.912-0.504-1.52-9.655-6-r84-6.rsml,295.1886,28.0,234.0,278.6285,1,295.0,295.1886,7.3306136,0.0,0,0.0,0.0,0.0,0.0,1,1.0,1.0,1.0
dicot-shov-14.284-1-1.163-0.00488-0.379-3.605-0.711-1.133-0.8-11.392-9-r361-9.rsml,3912.231,220.0,1232.0,269.86298,1,1295.0,1295.749,17.744371,0.025240123,15,2610.0,174.43213,5.176917,28.915976,31,16.0,16.0,1.0
dicot-shov-14.291-1-1.038-0.00742-0.427-3.569-0.381-0.525-0.984-21.848-6-r428-6.rsml,291.06033,7.0,233.0,271.39325,1,291.0,291.06033,6.6128426,0.0,0,0.0,0.0,0.0,0.0,1,1.0,1.0,1.0
dicot-shov-14.291-1-1.569-0.01845-0.713-2.438-0.963-1.336-0.841-22.983-9-r389-9.rsml,14242.317,422.0,1455.0,265.22205,1,1525.0,1525.9635,64.478584,0.03401261,35,12699.0,363.32437,17.656042,19.447762,71,36.0,36.0,1.0
dicot-shov-14.293-1-1.147-0.0074-0.147-2.447-0.715-0.899-1.674-23.971-8-r47-8.rsml,874.1211,83.0,809.0,264.69193,1,874.0,874.1211,11.351055,0.0,0,0.0,0.0,0.0,0.0,1,1.0,1.0,1.0
